dates,APARCH_FHS,APARCH_Normal,APARCH_sTUDENT,caviar_AD,caviar_AS,caviar_IG,caviar_SAV,EGARCH st ,EGARCH-Norm,EGARCH_FHS,GARCH-FHS,Garch_Normal,Garch_Student,Historical-Simulation,Normal-Distribution,Riskmetrics-Results,Weighted-Historical-Simulation
2000-01-03,-5.038095472,-4.712308828,-5.131624196,-7.03139213257668,-4.071601185435744,,-4.901130223571537,-5.014617694,-5.390555022523676,-5.390555022523676,-5.242837676,-4.2516601,-5.688268712,-5.030713177687309,-5.300638145034906,-5.127946841797695,-5.434369106687908
2000-01-04,-4.986196596,-4.670154044,-5.085566315,-7.036571853070378,-5.130413106692345,,-5.206372056416329,-4.978239696,-5.313099687473177,-5.313099687473177,-5.258445187,-4.2871714,-5.688874502,-4.43009103195038,-5.303224492552992,-5.267734649165611,-5.205377790585626
2000-01-05,-5.080292784,-4.772219741,-5.153363688,-7.041766807952239,-7.177690695512531,,-6.831447958056085,-5.122980269,-6.367772796234985,-6.367772796234985,-5.906953338,-5.1524713,-6.12818278,-4.868038114851514,-5.343224455987649,-6.110953458900007,-6.141673296372776
2000-01-06,-5.099929064,-4.805986841,-5.169169001,-7.046977076514263,-7.750259249218045,,-6.286835042661734,-5.180035018,-6.602431524484182,-6.602431524484182,-6.086724006,-5.4303692,-6.279185691,-5.65592042105802,-5.357585515088279,-5.691832211992004,-5.719442799866839
2000-01-07,-5.534602033,-5.176882288,-5.501486607,-7.052202760220944,-10.175909717999096,,-10.38286917206137,-5.580573313,-6.674708967976653,-6.674708967976653,-6.197431303,-5.6988676,-6.474672996,-5.327834346640162,-5.310212624949146,-5.607511818002459,-6.0956292090301885
2000-01-10,-5.580040905,-5.23357619,-5.565318874,-7.056545105185323,-8.047936319835262,,-8.05019193686532,-5.632852792,-6.691602875838905,-6.691602875838905,-6.171348623,-5.6012059,-6.428225543,-5.541516170054611,-5.232337243766853,-5.077413020123635,-7.62491636959615
2000-01-11,-6.030409935,-5.660408181,-5.871770959,-7.059061553158543,-17.76074688445385,,-12.770206491515829,-6.202217268,-9.214307269859017,-9.214307269859017,-10.00077262,-12.6125941,-8.971588176,-5.803847197924108,-5.515973349165526,-9.699172967187335,-7.185725150550197
2000-01-12,-5.89526904,-5.546248092,-5.768498306,-7.061745505951362,-7.483445313599668,,-11.936852721567336,-6.070989774,-8.59425671123764,-8.59425671123764,-9.635116473,-11.8724143,-8.771836145,-5.689705897632095,-5.513186561625174,-5.379975174885436,-8.712561182579963
2000-01-13,-6.765663937,-6.295052462,-6.415685053,-7.335101006630878,-13.314150234349954,,-13.553175148928464,-6.898223328,-9.457300368572993,-9.457300368572993,-10.4943506,-12.3440963,-9.608529245,-6.152615006504832,-5.645912160457829,-6.865491662233918,-7.3656726006922035
2000-01-14,-6.713002267,-6.25007768,-6.372185251,-7.338986891916541,-13.20520592104073,,-14.154735645554547,-6.851549032,-9.640389705791865,-9.640389705791865,-10.33689676,-11.8397779,-9.573534841,-5.428503766193695,-5.655550610506939,-5.77660173339179,-7.709473955211058
2000-01-18,-7.029057412,-6.524843367,-6.63405759,-7.342879394277321,-8.545707991691573,,-12.869595844643516,-7.129005309,-9.692922040224598,-9.692922040224598,-10.27387389,-11.4419582,-9.64823248,-5.968781434922651,-5.686436034478124,-5.868413632852628,-7.242876803528694
2000-01-19,-6.94400595,-6.451647037,-6.567231048,-7.346780952828765,-8.513616539478274,,-11.544105601742372,-7.047600416,-10.093802598398254,-10.093802598398254,-10.47222414,-9.2309377,-9.669617504,-5.363855453986835,-5.642221525076685,-5.690472412286523,-8.559323965562822
2000-01-20,-6.7800385,-6.300432597,-6.432737991,-7.350692735947549,-5.336923772967121,,-10.327106459904249,-6.86997828,-9.575883666854915,-9.575883666854915,-9.998523921,-8.9337573,-9.408776113,-5.8664319024978,-5.632099088121103,-5.483020082246479,-4.976285984140253
2000-01-21,-7.031269391,-6.528864977,-6.65478603,-7.35460968917158,-8.309456432762994,,-7.678903550420285,-7.097704993,-9.567718002996845,-9.567718002996845,-9.862005639,-8.812934,-9.410624709,-5.184114469263599,-5.664739301641533,-5.789459519989337,-8.315796445321622
2000-01-24,-7.17048051,-6.670186843,-6.801761636,-7.358536483808304,-11.789446330270705,,-10.037515018038118,-7.229835075,-9.602163914616488,-9.602163914616488,-9.790758251,-8.6465245,-9.358644303,-5.42344816408163,-5.68193718698597,-5.689908757523653,-6.091731360688365
2000-01-25,-7.039670156,-6.550800604,-6.695040254,-7.362467212385921,-9.856173185794972,,-8.518417286697728,-7.093142685,-9.488625731672972,-9.488625731672972,-9.6755896,-8.4070039,-9.234126581,-6.420222605517961,-5.617141091249331,-5.536125137498138,-8.035972126879996
2000-01-26,-7.327761645,-6.840514126,-6.905648117,-7.362459694623343,-9.869982071742848,,-11.19037149343328,-7.47422722,-11.773640002369929,-11.773640002369929,-12.23695822,-12.5709067,-11.09433584,-6.16774104895765,-5.834107088199922,-8.8327746242036,-8.19942282090752
2000-01-27,-7.470564522,-6.938436969,-7.016446405,-7.366405438107563,-8.63265921277208,,-10.848721426047852,-7.555673915,-11.413367687394604,-11.413367687394604,-11.90219847,-11.9274444,-10.9595403,-6.934791081322024,-5.843768797130508,-5.862622940490811,-8.241517884403395
2000-01-28,-7.318452558,-6.797023442,-6.891664853,-7.370362766398524,-7.06394200081899,,-8.583418898244997,-7.389868165,-10.97886182061372,-10.97886182061372,-11.50977325,-11.2475626,-10.68105551,-6.115409277549586,-5.842258118624382,-5.75407540857908,-7.09476483254422
2000-01-31,-7.250785118,-6.732921179,-6.853065153,-7.374321563654849,-7.414232500999848,,-9.685046246226252,-7.300685888,-10.4903527384134,-10.4903527384134,-11.14944125,-10.6046529,-10.40352619,-7.190644324077943,-5.842901435527896,-5.731533279926568,-8.138407401764658
2000-02-01,-7.199937708,-6.692881838,-6.836403232,-7.378292415512573,-9.379828015001284,,-9.24951815659804,-7.238193212,-10.125321142714975,-10.125321142714975,-10.83732289,-10.0186471,-10.1601317,-6.444235673004075,-5.852539254005071,-5.744747110561986,-7.3145682339577425
2000-02-02,-7.108731911,-6.613792688,-6.781849567,-7.382269885143036,-8.382689426803394,,-5.553921872895476,-7.135452318,-9.762484256994586,-9.762484256994586,-10.49454463,-9.4510654,-9.921580889,-6.527477028826552,-5.847173643694317,-5.722556855599519,-6.999406765245288
2000-02-03,-7.043900936,-6.563981199,-6.732376003,-7.386256495209209,-8.730840152490842,,-6.677505009068321,-7.086240803,-9.89638258271273,-9.89638258271273,-10.40747111,-9.231929,-9.887175158,-5.810587945840461,-5.847783943997149,-6.02479807668758,-8.940652937775459
2000-02-04,-6.910074759,-6.446355078,-6.62628457,-7.390253771749802,-8.817538085043603,,-6.101857005896296,-6.952994858,-9.654010282097202,-9.654010282097202,-10.17019675,-8.7689126,-9.72342686,-7.517357577650056,-5.841965682698153,-5.784098233306509,-9.727824857279249
2000-02-07,-6.74626571,-6.29279283,-6.487749932,-7.394256694728222,-6.371234468239743,,-5.463232878852539,-6.775764236,-9.286267702970438,-9.286267702970438,-9.934180027,-8.2673397,-9.523010443,-7.022813044520985,-5.829792791230997,-5.714657936058484,-10.46592343472116
2000-02-08,-6.609513139,-6.161679692,-6.378847367,-7.398265956335672,-4.088524693206862,,-6.718373334171496,-6.622183924,-8.892162175223035,-8.892162175223035,-9.689808787,-8.0541737,-9.338894802,-6.692924302340946,-5.833211373001237,-5.701003262067172,-6.52057081389694
2000-02-09,-6.576278667,-6.134669612,-6.370613666,-7.402285718007371,-6.110475640157327,,-4.344003755901337,-6.579936574,-8.676087047694757,-8.676087047694757,-9.502408367,-7.8251808,-9.183806776,-6.713079485502088,-5.834409018802175,-5.720187710846612,-8.0886380643235
2000-02-10,-6.413825782,-5.978064547,-6.227166365,-7.406315764774463,-3.916475441553391,,-7.570722073266134,-6.40064265,-8.3631490108633,-8.3631490108633,-9.315137267,-6.9795522,-9.016595827,-7.090455916420205,-5.835225315482976,-5.684487254323225,-6.983880153496207
2000-02-11,-6.501566268,-6.060322102,-6.317502147,-7.410350387820074,-5.626652278036606,,-6.444376808854402,-6.477065098,-8.299688684681598,-8.299688684681598,-9.208996312,-6.7597245,-8.925505348,-5.432449464047728,-5.844460281257079,-5.800832116420263,-7.450625345677584
2000-02-14,-6.421505099,-5.991729833,-6.251325454,-7.414395492340027,-6.761109880807665,,-5.51925295540254,-6.407595909,-8.332865885035323,-8.332865885035323,-9.094932525,-6.6222171,-8.864374215,-5.273786199525415,-5.843039987533224,-5.873341523588958,-6.483606397598996
2000-02-15,-6.560848584,-6.113435326,-6.376456979,-7.418449920615093,-7.718820880531515,,-7.408174780824259,-6.526691925,-8.292426968333979,-8.292426968333979,-9.015343337,-6.4875665,-8.803033391,-7.068711155461461,-5.856110974878128,-5.858257154038557,-7.399176861909674
2000-02-16,-6.422049619,-5.98909034,-6.27194938,-7.421945137110264,-6.14022234381376,,-4.81347517947993,-6.383506713,-7.929646376125491,-7.929646376125491,-8.816478605,-6.135446,-8.664276967,-5.088655855124888,-5.851024283037627,-5.70609481216828,-8.791951555433375
2000-02-17,-6.258354841,-5.830684239,-6.124848842,-7.426580934228475,-4.5530910621191305,,-6.832215690140136,-6.203488782,-6.164610528848346,-6.164610528848346,-8.60096833,-5.7972107,-8.527168488,-6.137827410711668,-5.850591762317269,-5.695459347718376,-7.854728611483395
2000-02-18,-6.242352561,-5.818069324,-6.12730567,-7.43066052776818,-5.534813114059952,,-6.6995265428328885,-6.18095586,-5.819236293175528,-5.819236293175528,-8.407790525,-5.5616559,-8.4157478,-6.566100264209919,-5.8580637300449405,-5.737579350610927,-8.11919690791083
2000-02-22,-6.435176659,-5.999027145,-6.302695392,-7.434747103472278,-6.641350670977012,,-7.641558522723033,-6.366990749,-6.1997315106715725,-6.1997315106715725,-8.342816102,-5.6653675,-8.394887794,-6.363164784171401,-5.885130549712097,-5.925995769091822,-8.775830426538963
2000-02-23,-7.100768471,-6.590546761,-6.823563801,-7.4388440790643395,-12.930930060819342,,-7.793353835288708,-7.012700485,-8.245616686036579,-8.245616686036579,-8.959361346,-6.9936714,-8.773208059,-6.918704499388701,-5.968133537481349,-6.760516911258031,-7.624194577254141
2000-02-24,-6.995026741,-6.494182179,-6.733777246,-7.442947671398257,-8.934118359790464,,-7.494620956196857,-6.909491057,-8.295249651098855,-8.295249651098855,-8.839283197,-6.7771654,-8.699864867,-5.397965974243208,-5.969048196449666,-5.912523858090859,-6.961455702337164
2000-02-25,-7.17604309,-6.654778922,-6.894699184,-7.447060891775723,-7.728221107865142,,-8.153471184919367,-7.068549736,-8.320090273568628,-8.320090273568628,-8.779322284,-6.7187271,-8.675096677,-6.010173030572989,-5.98781024222014,-6.00062988859666,-8.730652528953883
2000-02-28,-7.905625094,-7.304692654,-7.467963499,-7.451182774136855,-12.762769921784027,,-12.072473044570948,-7.773922795,-9.02502196798032,-9.02502196798032,-9.390634871,-8.0389713,-9.139204674,-6.7972188596337,-6.085168813625836,-7.032648435998424,-6.323837997060249
2000-02-29,-7.904681718,-7.316121794,-7.465898774,-7.454530849343075,-12.753836880628024,,-8.487521932984897,-7.803612801,-9.566102245848263,-9.566102245848263,-9.617578103,-8.5689541,-9.389182549,-6.748053608895487,-6.119610516044518,-6.689996383394719,-7.225862874846004
2000-03-01,-7.821411309,-7.257630087,-7.40824635,-7.459453517768903,-9.390226019818527,,-8.754453395093488,-7.74551378,-9.687226109139011,-9.687226109139011,-9.636104332,-8.5511198,-9.417968195,-6.641977954897877,-6.130593193780754,-6.302934029294598,-9.45165321629696
