dates,APARCH_FHS,APARCH_Normal,APARCH_sTUDENT,caviar_AD,caviar_AS,caviar_IG,caviar_SAV,EGARCH st ,EGARCH-Norm,EGARCH_FHS,GARCH-FHS,Garch_Normal,Garch_Student,Historical-Simulation,Normal-Distribution,Riskmetrics-Results,Weighted-Historical-Simulation
2000-01-18,-6.411029346,-5.750780593,-6.033547956,-6.690880889884576,-5.816508508212447,,-5.792749741797451,-5.985150514,-6.2072298240938935,-6.2072298240938935,-6.016147321,-5.396078,-6.545251962,-8.077862105742662,-5.755514034069733,-5.91601179603014,-7.687215909604894
2000-01-19,-6.993036994,-6.196470642,-6.542134905,-6.697300043497841,-7.057774882425028,,-6.083309638268176,-6.639269964,-6.101448869600462,-6.101448869600462,-5.883159144,-5.6972435,-7.009108665,-7.310995610192221,-5.781831975784337,-6.023350356838763,-8.073262437666004
2000-01-20,-6.927257486,-6.129986878,-6.506173063,-6.703757060424866,-6.14158056460208,,-6.392923658827145,-6.580078326,-7.12155832785549,-7.12155832785549,-6.765435869,-6.0081114,-7.436256567,-6.20554256714698,-5.73815496007296,-6.091662955680586,-6.767313803344586
2000-01-21,-6.76284592,-5.982857191,-6.327216302,-6.620134360051744,-6.804511199588805,,-6.0556445647099455,-6.291501761,-6.532387328395995,-6.532387328395995,-6.314352771,-5.845685,-7.197478141,-5.302174249825486,-5.729442954745228,-5.553150426089843,-5.971349221951309
2000-01-24,-6.694284999,-5.918730297,-6.257030763,-6.622752953332767,-6.0605032951350095,,-5.969154833950428,-6.342380169,-6.353911974056707,-6.353911974056707,-6.116489178,-5.7511846,-7.062036997,-6.393036155091726,-5.738840358805032,-5.625128556337321,-8.01453242873194
2000-01-25,-6.531035822,-5.777469712,-6.085477365,-6.62537467684231,-5.99627196603921,,-5.689449465138279,-6.03257005,-6.129118502102169,-6.129118502102169,-6.042333437,-5.5957136,-6.838009216,-5.566750092321025,-5.728024951762855,-5.553077263759728,-6.757626259542908
2000-01-26,-6.39733171,-5.660476273,-5.957785723,-6.628002814768599,-5.683430448875655,,-5.6985696808547175,-5.87426159,-6.297049595747261,-6.297049595747261,-6.124944414,-5.5116764,-6.773937988,-6.82816608403075,-5.730207437956428,-5.700634877090069,-6.510131492761128
2000-01-27,-6.378885006,-5.654937882,-6.012673564,-6.630638194676236,-5.441013781615523,,-6.184441587116248,-5.910853153,-6.994215322044394,-6.994215322044394,-6.64127736,-5.9755379,-7.316974543,-5.59186425149632,-5.738158759130835,-6.252669920476976,-7.215775524731095
2000-01-28,-6.260312286,-5.557955652,-5.915143763,-6.6332818680583205,-4.930142016532083,,-6.265340826502278,-5.801459478,-6.754537315428343,-6.754537315428343,-6.456286666,-5.9529998,-7.276692767,-5.4354976362761365,-5.741039377179622,-5.813089765581956,-7.331474945716165
2000-01-31,-7.269344356,-6.413178756,-6.842326007,-6.635914310762561,-6.2741368702032805,,-7.132515794237951,-6.756174625,-6.532051383391545,-6.532051383391545,-6.515647259,-6.401823,-7.954516815,-5.924835409873911,-5.809927975861363,-6.333827066910509,-8.183130399250455
2000-02-01,-7.234424371,-6.372518263,-6.846752478,-6.638579204436479,-5.433528225096551,,-7.0028119570874425,-6.740992464,-7.771090996614877,-7.771090996614877,-7.634740291,-6.7996254,-8.511198041,-5.08129626356805,-5.830731785627471,-6.357992689821369,-8.166820047083595
2000-02-02,-7.110628167,-6.275648132,-6.75740903,-6.641237546434944,-5.2387055730546965,,-7.12125744448282,-6.636464175,-7.802227357124258,-7.802227357124258,-7.610058835,-6.8411312,-8.558525996,-5.956819925740523,-5.827663751347634,-6.06186141681813,-7.034052938270201
2000-02-03,-7.070558787,-6.211270661,-6.681281868,-6.643903724180246,-5.218336680748766,,-6.97997902296425,-6.692513756,-7.322879410184688,-7.322879410184688,-7.151784528,-6.7163292,-8.388786615,-6.08898545601879,-5.8245649728704505,-5.75398780240567,-6.696436179875546
2000-02-04,-6.899983945,-6.063676614,-6.50071264,-6.646572190740943,-5.470633120463953,,-6.645291364755601,-6.412370674,-7.211884751632783,-7.211884751632783,-7.107711492,-6.53758,-8.133663584,-6.520337887777178,-5.767488584317594,-5.669442478511833,-6.914067484300441
2000-02-07,-6.863569007,-6.019527496,-6.45006916,-6.649249445943349,-5.082805390014773,,-6.480124684213145,-6.503607185,-6.926463408305554,-6.926463408305554,-6.788965155,-6.4273279,-7.984680569,-6.418547496999681,-5.769476545307605,-5.729722472860079,-6.708751660641326
2000-02-08,-6.696258723,-5.875723749,-6.273122665,-6.651931294371482,-5.278913313997639,,-6.2988963300823375,-6.20702904,-6.756044892648552,-6.756044892648552,-6.720985983,-6.2475862,-7.730603053,-6.995863124446837,-5.769908775522017,-5.64797040588094,-6.569288673182885
2000-02-09,-6.593730592,-5.789341058,-6.195739512,-6.654619879122812,-5.616144434882724,,-6.353906127314554,-6.118719122,-7.107342827314332,-7.107342827314332,-6.953536459,-6.3156537,-7.819034631,-5.390823017591594,-5.763311106307443,-5.961922250517971,-8.647082651697989
2000-02-10,-6.764617042,-5.896568387,-6.319663991,-6.657312257961323,-6.254538858234565,,-6.313717885371474,-6.430942063,-6.800067630619839,-6.800067630619839,-6.589845698,-6.3127948,-7.841007903,-7.149440148828,-5.761310552896935,-5.821864542334169,-6.861946213849964
2000-02-11,-6.599703414,-5.756104304,-6.146172955,-6.659979814320316,-5.2062034290053205,,-5.981149377800507,-6.124189707,-6.659075284336651,-6.659075284336651,-6.573014118,-6.1363198,-7.595030197,-6.293033688897808,-5.737272265826045,-5.591362955495479,-7.249715518584657
2000-02-14,-6.458438818,-5.633207946,-5.998011897,-6.662717640161226,-5.029577156692366,,-5.7345429176734575,-5.978358286,-6.340788774225798,-6.340788774225798,-6.338144448,-5.978108,-7.370068385,-5.307289971162061,-5.737515092876235,-5.599378095332888,-7.223943788700534
2000-02-15,-7.103939894,-6.233901915,-6.658594856,-6.665428359896612,-6.3719734496620415,,-6.220852119801717,-6.743376326,-6.478971171390183,-6.478971171390183,-6.433475297,-6.2556507,-7.781229619,-7.204265576988052,-5.783363165002387,-6.156759698012614,-9.001479954582257
2000-02-16,-6.96378435,-6.10717757,-6.518392149,-6.6681483796408,-5.935938220728482,,-6.215854696799791,-6.558138628,-7.011317036538483,-7.011317036538483,-6.838634543,-6.2235995,-7.741269294,-6.685230859562359,-5.783707628014481,-5.809321866495004,-8.124643484604306
2000-02-17,-6.969925991,-6.086439738,-6.497092305,-6.67087004697163,-6.281538397189668,,-6.15899578747234,-6.686087308,-6.680457712204325,-6.680457712204325,-6.501369952,-6.152167,-7.64193869,-6.81470304897764,-5.749899205698404,-5.676882136354459,-6.636298674488255
2000-02-18,-6.868473762,-6.007089179,-6.405480808,-6.673599867110558,-6.618950421730018,,-6.030281731743092,-6.6866099,-6.554583911044837,-6.554583911044837,-6.3957186,-6.0305456,-7.462629928,-7.982756112996233,-5.76143263217306,-5.6278788323374975,-6.458564707767952
2000-02-22,-7.553508665,-6.655672252,-7.116548932,-6.67548901447911,-6.457831421173352,,-6.662191262350405,-7.476974498,-6.764458034112443,-6.764458034112443,-6.574117521,-6.3572256,-7.951411844,-5.053449399045324,-5.779912958999689,-6.201232547646399,-8.103185005182446
2000-02-23,-7.421829666,-6.533822064,-6.991332016,-6.679077894766924,-6.88665581442664,,-6.543011335637242,-7.294417336,-7.471204419028034,-7.471204419028034,-7.139605101,-6.4211981,-8.044114236,-9.96825150585326,-5.789268811397129,-5.907120873496828,-5.626512995785405
2000-02-24,-7.235984615,-6.373675586,-6.794423141,-6.681827835269464,-6.644767386153099,,-6.178002659578611,-6.922111736,-6.884897298935359,-6.884897298935359,-6.800888142,-6.2351319,-7.790182232,-5.693785040694711,-5.789253449568788,-5.602530577814771,-7.369062697244153
2000-02-25,-7.180952847,-6.3200997,-6.73488255,-6.773263552945352,-5.76436238916419,,-6.945866878556759,-6.990033236,-6.683373980475025,-6.683373980475025,-6.512002559,-6.1423397,-7.65531279,-7.904029731000464,-5.804158618705282,-5.696213653427221,-7.092809656158576
2000-02-28,-7.00291346,-6.167882323,-6.549263313,-6.777885766559626,-6.1336923260479095,,-5.840257227174826,-6.691920444,-6.424495539536061,-6.424495539536061,-6.408430135,-5.973245,-7.411633338,-6.314970724339427,-5.802175373332915,-5.604160213449193,-8.673625063297061
2000-02-29,-6.864770574,-6.04779727,-6.421146155,-6.78252540477977,-5.518009844283324,,-5.9003504519497385,-6.522083149,-6.6546659626106495,-6.6546659626106495,-6.540753833,-5.9623698,-7.390670818,-5.767939527321996,-5.806512505256851,-5.820405442763754,-9.133413635499192
2000-03-01,-6.714681046,-5.920215298,-6.277647246,-6.7871779540122645,-6.164637141979168,,-5.879429519490087,-6.328166908,-6.547829673536331,-6.547829673536331,-6.406669764,-5.8852177,-7.275038129,-6.519169757517822,-5.799484610421785,-5.736336615170271,-6.627029280159576
2000-03-02,-6.591456326,-5.81617804,-6.173346804,-6.791846679860365,-5.5385974931968605,,-6.045820786029044,-6.199045467,-6.684607688912651,-6.684607688912651,-6.471230117,-5.904361,-7.289404562,-5.094153200580492,-5.788577834747802,-5.835348952503878,-5.5798847725739655
2000-03-03,-6.591433524,-5.787872575,-6.144823187,-6.796532448561748,-5.850649604642217,,-5.969229272901565,-6.310523393,-6.563546427678512,-6.563546427678512,-6.241842982,-5.8373626,-7.200030261,-7.430376249380662,-5.793709754485445,-5.682805718280452,-6.02501389280522
2000-03-06,-6.434002647,-5.651938979,-5.979940962,-6.801229883228859,-5.631664637929312,,-5.75016971326221,-6.036819569,-6.264527290393388,-6.264527290393388,-6.098966665,-5.6208182,-6.984231924,-6.090314357261086,-5.790193470562431,-5.596591415859509,-7.26941906551535
2000-03-07,-6.319879454,-5.554570737,-5.883068995,-6.805944746545437,-5.334240604224847,,-5.896436584631777,-5.918162923,-6.474510117669568,-6.474510117669568,-6.227223309,-5.7119979,-7.009304679,-6.806533005033923,-5.796089138372714,-5.819496329135019,-6.6591758949967454
2000-03-08,-6.370200119,-5.568468182,-5.904731297,-6.810675703627696,-5.776962952851583,,-5.888257582046807,-6.094372835,-6.210687562091234,-6.210687562091234,-5.936017343,-5.6752494,-6.957841467,-5.543613145970021,-5.806359578418479,-5.711414890630208,-5.6844963910586745
2000-03-09,-6.711468056,-5.904142213,-6.285344488,-6.815418045384916,-6.555332494783495,,-6.108313086125886,-6.62353675,-6.352369250884005,-6.352369250884005,-6.013664932,-5.8209643,-7.172082076,-5.388025294539359,-5.841853358569604,-5.964989308141492,-8.431554672262633
2000-03-10,-6.589146321,-5.793009977,-6.167467768,-6.820178853896031,-6.085303579186949,,-5.887005058290821,-6.45639334,-6.783595112278449,-6.783595112278449,-6.368379546,-5.8317721,-7.183502279,-5.248990624188672,-5.840056442172412,-5.833419067863285,-7.649344246617915
2000-03-13,-6.862021654,-5.993417509,-6.397901001,-6.824954720506546,-6.058678536857937,,-6.286449138499947,-6.850571641,-6.627106992916809,-6.627106992916809,-6.19208181,-5.9187016,-7.314261843,-8.547839514478945,-5.843281757322118,-5.898201368050215,-8.484708728403275
2000-03-14,-6.710533572,-5.860774432,-6.242806767,-6.829746001782512,-5.601765454108364,,-5.893408481528515,-6.608491877,-6.778474249753698,-6.778474249753698,-6.335944373,-5.8246643,-7.177591501,-6.096941002229275,-5.814792344216591,-5.71254467668052,-7.115126355392242
2000-03-15,-6.635767263,-5.782803972,-6.153130502,-6.834553343928268,-5.779285901097147,,-6.032154524381857,-6.594103636,-6.46792259032101,-6.46792259032101,-6.073375649,-5.7228837,-7.023887454,-6.381666523300068,-5.824402022142329,-5.675038565384494,-6.669379629393405
2000-03-16,-6.62275473,-5.776356282,-6.203731972,-6.83937950097668,-5.729093852965418,,-6.472656513549847,-6.590159711,-7.302682091318704,-7.302682091318704,-6.895820061,-6.1756217,-7.636662316,-7.332715289708817,-5.840775049165788,-6.364971935915307,-6.682065036560651
2000-03-17,-6.809113151,-5.997499253,-6.587932478,-6.841133622392221,-4.527321831415948,,-7.308989341314681,-6.790305121,-8.976983891527114,-8.976983891527114,-8.357924677,-7.3454345,-9.156714385,-6.977667602784093,-5.923526918917804,-7.391794417088976,-7.619575841577959
2000-03-20,-6.642994069,-5.856508316,-6.410459932,-6.845922256638694,-6.886752959691161,,-6.952733774037143,-6.502772887,-8.053921658691042,-8.053921658691042,-7.703667958,-7.1300328,-8.854090013,-6.627923372170351,-5.894337007934047,-5.793084209026928,-7.753811481831447
2000-03-21,-7.501800291,-6.622542337,-7.215395101,-6.85078466926528,-6.57881631725221,,-7.242185226686643,-7.375266993,-8.132246743582783,-8.132246743582783,-7.721935339,-7.4034911,-9.313944859,-6.04963362830806,-5.959357610735799,-6.472111172929732,-8.008970381680728
2000-03-22,-7.515244064,-6.626033101,-7.280901206,-6.855659793895178,-5.952033446929033,,-7.657513572450294,-7.385446817,-9.474357936226411,-9.474357936226411,-9.012421855,-7.8958951,-10.0452711,-7.191177663354231,-5.999214801429952,-6.814083856613796,-7.267875283494993
2000-03-23,-7.354012894,-6.470412784,-7.085131278,-6.860555976191898,-4.879345543818593,,-7.798288125525911,-7.128752806,-8.673171874740781,-8.673171874740781,-8.300268356,-7.6620021,-9.683120775,-5.576103433476195,-5.993725829223238,-5.867360321330562,-8.607011117454837
2000-03-24,-7.446466828,-6.565876428,-7.282788877,-6.905473189727937,-7.642588133362562,,-7.776021481348164,-7.237889792,-9.926316852244511,-9.926316852244511,-9.541273632,-8.3782612,-10.67750017,-6.5236749132731,-6.058593062466857,-7.256094904673892,-9.278537079262913
2000-03-27,-7.550549336,-6.580293261,-7.285270669,-6.910591699173932,-4.328840522362986,,-7.557115928728703,-7.417620154,-9.258278129648303,-9.258278129648303,-8.849715537,-8.2279927,-10.48284761,-5.959182136519443,-6.076753400656949,-6.105783034274412,-9.71923430823415
2000-03-28,-7.436024978,-6.493614792,-7.173031648,-6.915727081267051,-5.897241905225704,,-7.215633329347717,-7.401383471,-9.002595949821213,-9.002595949821213,-8.65981739,-8.0200673,-10.18482904,-5.803719669670153,-6.083995709826052,-6.024360603675087,-8.031411648700427
2000-03-29,-7.256231081,-6.341802999,-6.980569306,-6.92088394685359,-4.6886928375787935,,-7.042165829414438,-7.140665575,-8.571723006704083,-8.571723006704083,-8.433412019,-7.7797473,-9.848447575,-6.830739284837149,-6.064892890958416,-5.952598447352843,-7.381934171107264
2000-03-30,-7.730821623,-6.77553097,-7.437266493,-6.92605600362233,-6.698365042528872,,-7.389918335342964,-7.761423482,-8.627477993084089,-8.627477993084089,-8.376400313,-7.8957578,-9.998313144,-6.122864114983466,-6.109192784296056,-6.4375198360121,-7.166720507704311
2000-03-31,-7.98760563,-7.056440763,-7.734837108,-6.931250968925783,-6.458232493041664,,-7.1247642105729305,-8.239566191,-8.772456496675098,-8.772456496675098,-8.411088353,-7.8734789,-10.03357019,-5.808179966481172,-6.1523473327296845,-6.380974992111902,-7.594384733050507
2000-04-03,-7.784072135,-6.880600482,-7.512828815,-6.936455757426709,-6.639661637798753,,-6.717003872550756,-7.806888809,-8.489671919703268,-8.489671919703268,-8.345812857,-7.6324048,-9.695214728,-5.920698894441828,-6.108121670624914,-5.936027840544235,-8.629154012329575
2000-04-04,-7.751424416,-6.859238495,-7.542386133,-6.941680388723571,-4.702332191359982,,-7.188482781375935,-7.775291885,-9.34883539694107,-9.34883539694107,-9.051069595,-8.0222787,-10.22817785,-5.659522129111258,-6.133174657771569,-6.852429757386449,-8.579316390097565
2000-04-05,-9.096748364,-7.956594878,-8.68175966,-6.946923869493629,-7.11514204630692,,-7.593081757548162,-8.901571669,-9.346979663830478,-9.346979663830478,-9.156490289,-8.4790438,-11.01042051,-5.48574047130126,-6.207997296809178,-7.047391036593167,-7.674872087164129
2000-04-06,-8.85941321,-7.759187403,-8.436050073,-6.952188760487045,-7.302274655227339,,-7.099529878848362,-8.531529245,-9.06930423975512,-9.06930423975512,-9.112846797,-8.2176198,-10.62685415,-7.251399531725716,-6.212119212138419,-6.0256933766611205,-8.031994812328428
2000-04-07,-8.633684336,-7.566123298,-8.198050103,-6.9574679551174565,-5.660824106918637,,-6.7887798312661,-8.143070771,-8.791132717052516,-8.791132717052516,-8.941190441,-7.9828454,-10.29196615,-7.605103182770278,-6.211557632552329,-6.0627674134475456,-7.912884244302137
2000-04-10,-8.465007654,-7.413444731,-8.012719762,-6.962764236845064,-6.808616819166405,,-6.464710696666856,-7.998692077,-8.384667851920213,-8.384667851920213,-8.605583285,-7.7713585,-9.991414345,-7.535064821387396,-6.212139447324474,-6.063052288345697,-9.312577240058031
2000-04-11,-8.262804125,-7.238986352,-7.804720399,-6.968076805473119,-6.7395276311184285,,-6.488561751735836,-7.697197188,-8.36635804458334,-8.36635804458334,-8.5171682,-7.5986761,-9.747755993,-6.135503827759478,-6.205726345288706,-6.1355209745285855,-9.394582336353103
2000-04-12,-8.270059262,-7.223885386,-7.786099652,-6.973410257513411,-5.996498301673964,,-6.484531594961293,-7.859408361,-8.117737485595931,-8.117737485595931,-8.21519013,-7.491181,-9.599790631,-6.197585514027995,-6.227654369888754,-6.195796605340236,-9.018845538940338
2000-04-13,-8.061390112,-7.045088053,-7.566737347,-6.978761985022108,-5.930675613302629,,-7.422563871134034,-7.498880001,-7.935291721447786,-7.935291721447786,-8.141001713,-7.1822875,-9.291642115,-7.032276461441766,-6.217747676114077,-6.060248050663937,-6.896424346531138
2000-04-14,-8.116922592,-7.080801274,-7.608341225,-6.984132082047864,-5.890684672636866,,-6.013759777048461,-7.735244686,-7.789217087468068,-7.789217087468068,-7.935833233,-7.0871887,-9.198977818,-7.23211301700038,-6.221847353770672,-6.232139134065785,-6.979888646158191
2000-04-17,-9.379471938,-8.315429186,-8.923246348,-6.989520643540759,-10.237095658945584,,-7.512133494887825,-8.987540557,-8.425265215434523,-8.425265215434523,-8.573304459,-8.3496829,-10.18625042,-6.327618814625279,-6.3327563451209645,-7.26906958036569,-9.561647787087226
2000-04-18,-9.133133893,-8.105384955,-8.666411196,-6.994927764883348,-8.943031957710145,,-7.176451082875035,-8.586476302,-8.43052477217573,-8.43052477217573,-8.721205644,-7.6048229,-9.834045995,-6.009501593404868,-6.3320021231011046,-6.108141650629763,-7.933791912076261
2000-04-19,-8.914085834,-7.914315374,-8.443889611,-7.052776560714436,-9.546384894092878,,-7.054367397474032,-8.267167193,-8.376425894107676,-8.376425894107676,-8.676901925,-7.7221152,-9.634600394,-6.583207763566678,-6.328572311449646,-6.25986665242618,-8.71649555243364
2000-04-20,-9.015498251,-7.969108813,-8.511160221,-7.058578822983932,-5.926631919772547,,-7.069127118949333,-8.553650591,-8.30719481770824,-8.30719481770824,-8.411090941,-7.6551038,-9.61656973,-5.653573937482974,-6.331086746539412,-6.374623635432915,-7.4407066819031344
2000-04-24,-8.796652855,-7.785319757,-8.290898721,-7.064279176974786,-8.997957281066395,,-6.904075847841749,-8.306354511,-8.043074963593387,-8.043074963593387,-8.254034079,-7.2406168,-9.314481197,-6.0068785117816,-6.328495699521354,-6.117220995736737,-7.769468016061932
2000-04-25,-8.914206871,-7.88711992,-8.412685742,-7.069996547585631,-7.805676287454913,,-6.369482684862698,-8.640445128,-8.03214749423506,-8.03214749423506,-8.135503869,-7.250474,-9.327857787,-6.364176863977053,-6.343175272135637,-6.401375183976532,-8.11647839437684
2000-04-26,-8.764074385,-7.75082484,-8.282456664,-7.0730219739864735,-8.812168916145218,,-7.307002702466216,-8.446202182,-8.765316485371745,-8.765316485371745,-8.659253176,-7.3912713,-9.523407571,-6.344378609386338,-6.35960911661255,-6.616671884971959,-6.4006581755702685
2000-04-27,-8.712384787,-7.667386948,-8.18750316,-7.081493522827535,-8.086943157568488,,-7.317445579378885,-8.47799514,-8.286281531425631,-8.286281531425631,-8.196580227,-7.2681018,-9.346642953,-6.583254953283781,-6.364260358340696,-6.256686929713442,-8.605412480212069
2000-04-28,-8.825539777,-7.785207897,-8.325576143,-7.087271953463147,-9.657203903959552,,-7.297136411932453,-8.808497736,-8.339226026721287,-8.339226026721287,-8.145769089,-7.2796709,-9.360511112,-7.433384507278829,-6.398313199141733,-6.458617415710763,-9.509780854193211
2000-05-01,-8.749229402,-7.73516235,-8.270041292,-7.092335349159878,-9.906649308479214,,-6.7651488816087735,-8.880937634,-8.297533526982841,-8.297533526982841,-8.063063389,-7.1788793,-9.208149337,-7.747135269223048,-6.414339732731805,-6.317463992918225,-7.205301569855416
2000-05-02,-8.542736918,-7.553782267,-8.058497432,-7.091796491177818,-9.59341276334106,,-7.111834106704998,-8.532809349,-8.429561771511429,-8.429561771511429,-8.133013777,-7.0578453,-9.033895128,-6.535300576525434,-6.393439717584234,-6.295564040425298,-7.78130879255112
2000-05-03,-8.358539976,-7.396523742,-7.887465657,-7.104608510834159,-8.767646764237682,,-7.161214291753086,-8.269910757,-8.522885004277649,-8.522885004277649,-8.134351986,-6.9574692,-8.981035156,-7.157624081230926,-6.366144837498656,-6.424076388100579,-7.576682275537719
2000-05-04,-8.379080654,-7.380120767,-7.872556967,-6.9723225235963024,-5.950810642847598,,-7.29867052584682,-8.403280741,-8.178137023601396,-8.178137023601396,-7.78972352,-6.9257696,-8.888567741,-7.227221795463866,-6.388846215041256,-6.334710206218829,-7.331618914036404
2000-05-05,-8.212809224,-7.243215619,-7.711993308,-6.935227973471265,-7.761330882669851,,-7.052698521972882,-8.270358742,-7.975877547603908,-7.975877547603908,-7.641373196,-6.804279,-8.645816941,-6.833496617815492,-6.399310410154836,-6.2232084449023946,-8.722371149404397
2000-05-08,-8.06880748,-7.119562988,-7.568469778,-6.938597955411525,-9.330358246018324,,-6.80468139180541,-8.170152608,-7.703594325213788,-7.703594325213788,-7.450536325,-7.0892354,-8.422727366,-6.532773199584981,-6.4107960046418295,-6.231519280614957,-8.456459207041283
2000-05-09,-7.864407804,-6.944237491,-7.356101835,-6.941975398161214,-5.131705928511221,,-6.514272948130226,-7.813266402,-7.301942797609915,-7.301942797609915,-7.225570784,-6.4685023,-8.119527456,-6.905322663401263,-6.40903508699424,-6.163660421300457,-10.82084152559886
2000-05-10,-7.752230179,-6.8423883,-7.240890893,-6.945359488551532,-9.396361455999507,,-6.457491487148465,-7.770367028,-7.072458748911308,-7.072458748911308,-7.000583458,-6.3500077,-7.930720973,-7.561336296914765,-6.419915071186737,-6.223489585647114,-8.736628354400857
2000-05-11,-7.867269004,-6.95277014,-7.375388492,-6.948750712170074,-9.966915324045791,,-6.009352829315266,-8.067430008,-7.154909068914429,-7.154909068914429,-6.97284222,-5.9613738,-7.985701533,-5.625693623187948,-6.361585888789064,-6.354911617887443,-8.860655310986742
2000-05-12,-7.682864383,-6.790090841,-7.185569297,-6.952149893985674,-9.471705600415453,,-6.506592515552938,-7.748081988,-7.297437772334423,-7.297437772334423,-7.073891755,-5.7969337,-7.818715874,-8.15437910683943,-6.357615172673799,-6.20442349002526,-8.245040484928072
2000-05-15,-7.508637043,-6.640312097,-7.016972778,-6.955556445522025,-5.979530105828445,,-6.51706451290233,-7.482353635,-7.263146620439604,-7.263146620439604,-6.998087564,-5.712194,-7.700755567,-8.202944244038317,-6.358362381930493,-6.265864841128281,-8.185463066422104
2000-05-16,-7.39454402,-6.546037253,-6.941731642,-6.958969017151431,-5.7683940292253535,,-6.71197598228396,-7.352857819,-7.70493344545754,-7.70493344545754,-7.297284686,-6.1565216,-7.955222409,-6.22190132710204,-6.37263172105196,-6.580035229116461,-9.738019154678446
2000-05-17,-7.231304796,-6.393724027,-6.75917599,-6.962390413363843,-7.929689613218465,,-6.5095662935228695,-7.104262232,-7.058102339925328,-7.058102339925328,-6.72777785,-6.496286,-7.699720122,-6.325181520712697,-6.375028677510033,-6.157680428552421,-7.608700906404088
2000-05-18,-7.055806452,-6.242014719,-6.577016225,-6.965819076543175,-6.055249201995392,,-6.041200357068669,-6.836008617,-6.709050021053201,-6.709050021053201,-6.534501022,-5.5641565,-7.432936417,-7.533915757123195,-6.366193987936846,-6.150208243799241,-7.722239236188025
2000-05-19,-6.891125441,-6.09831969,-6.409669732,-6.969254296266405,-7.380021557166919,,-6.217398378477072,-6.580436117,-6.652307143683503,-6.652307143683503,-6.470258241,-5.3716242,-7.23823067,-6.525303088552991,-6.321726433359097,-6.185337034186368,-7.125328605488462
2000-05-22,-7.25097578,-6.388824928,-6.748515301,-6.972697920311191,-6.298187256653573,,-6.34287819060318,-7.087444852,-6.670743819260645,-6.670743819260645,-6.389655286,-5.7714973,-7.486525156,-7.496351289868134,-6.333568568406187,-6.459834937327675,-9.64368950592165
