dates,APARCH_FHS,APARCH_Normal,APARCH_sTUDENT,caviar_AD,caviar_AS,caviar_IG,caviar_SAV,EGARCH-Norm,EGARCH_FHS,EGARCH_St,GARCH-FHS,Garch_Normal,Garch_Student,Historical-Simulation,Normal-Distribution,Riskmetrics-Results,Weighted-Historical-Simulation
2000-01-18,-4.775082401,-4.189840889,-4.418189411,-4.113524637078578,-4.323953277770013,-4.480280145146205,-3.72865722181415,-4.9509319287839935,-4.9509319287839935,-5.191281194,-5.376792244,-4.8231325,-5.713840109,-3.999994939056119,-4.0010350869565,-4.103783329474524,-5.707233353345818
2000-01-19,-4.578344844,-3.891765245,-4.175887567,-4.115230946161967,-3.826970393741375,-4.8667968174788205,-4.237280615712427,-4.512355609854642,-4.512355609854642,-4.888050912,-5.012932962,-4.7091866,-5.522365029,-4.903197829798073,-4.000290214356889,-4.003938344460417,-5.176815275450829
2000-01-20,-4.388088843,-3.624349304,-3.939623672,-4.116941253018158,-3.7883776518694257,-4.5304853226282304,-3.5415105026803286,-4.3179032403077855,-4.3179032403077855,-4.616295055,-4.877814987,-4.5963045,-5.345271306,-4.063967172691818,-3.999741400832291,-3.985464035806853,-5.175422677589208
2000-01-21,-4.615138572,-4.150101874,-4.328830413,-4.11866145544463,-3.793330016067425,-4.812561847701174,-4.279127943195466,-4.846059165767556,-4.846059165767556,-4.927148047,-5.120742695,-4.6017168,-5.396022556,-4.36476665400108,-4.024191610600702,-4.156354051312623,-4.5311745951210565
2000-01-24,-4.490199795,-3.937157033,-4.162922132,-4.120381200418352,-3.8546287035459774,-3.9016615125992455,-3.696599026197862,-4.531250596153758,-4.531250596153758,-4.818362397,-4.821046,-4.5351304,-5.289191082,-4.669246169958406,-4.025047336106774,-4.063394784600474,-5.166470183368208
2000-01-25,-4.344525484,-3.847542462,-4.064513543,-4.122104898408527,-3.437227137577854,-4.739572959958223,-4.22688145737643,-4.416812883106326,-4.416812883106326,-4.583609607,-4.865256785,-4.4293647,-5.147754218,-3.885058121273862,-4.015321367685462,-3.991435927391036,-4.872855302050485
2000-01-26,-4.109010963,-3.520078237,-3.78808978,-4.123835240078844,-3.5385835251028586,-3.627724321114511,-4.168609826882386,-4.02409454753583,-4.02409454753583,-4.212115375,-4.680251084,-4.3077644,-4.965194329,-5.191149598172739,-4.016424437536505,-3.961597226325464,-4.594924331483417
2000-01-27,-3.999324429,-3.454125896,-3.690807158,-4.125565843442359,-3.4736452893649905,-4.57784982857808,-3.5187336185664035,-3.934490671147153,-3.934490671147153,-4.078734062,-4.640396974,-4.2067801,-4.837388288,-4.693740172579132,-4.012926049110962,-3.976134181068852,-4.62942583921781
2000-01-28,-4.706601962,-4.358665621,-4.425405326,-4.127307593687762,-3.1546435769441348,-4.696534823434037,-3.664854448214687,-4.96421317648699,-4.96421317648699,-4.987751636,-5.040010981,-4.403922,-5.176400301,-4.634275529455892,-4.04456602959203,-4.340631495805746,-5.249668891269848
2000-01-31,-5.219644822,-4.86997812,-4.876524373,-4.129054473709166,-3.5488736471359843,-4.460182797038961,-4.395587139653408,-5.406333806838217,-5.406333806838217,-5.240101089,-5.15798146,-4.5338302,-5.36299257,-4.716423461158905,-4.06394005224453,-4.271430790063815,-6.353203844422787
2000-02-01,-5.633635031,-5.165405504,-5.223317131,-4.129345273317212,-4.453707811459468,-4.830275457873244,-4.952656883441232,-5.222424355700777,-5.222424355700777,-5.821143511,-5.289473752,-5.0754213,-6.039049542,-3.7951839147583457,-4.101608804342882,-4.92630544761919,-4.670362802656615
2000-02-02,-5.209877159,-4.452146925,-4.719956357,-4.13109511766744,-3.8392070340548217,-5.089182467913097,-3.564584904719701,-5.285124780051309,-5.285124780051309,-5.571764048,-5.406237644,-4.9310602,-5.84655976,-4.528452917153926,-4.095173163952135,-4.0440861624559865,-5.688524823798505
2000-02-03,-4.884121756,-3.997741507,-4.356564049,-4.132846809793232,-3.757871941886164,-5.033487642102799,-4.627111554212878,-5.114674245307955,-5.114674245307955,-5.381107986,-5.247085136,-4.7973928,-5.676063472,-5.08100343588268,-4.086607330100013,-4.045263903255491,-4.841295637155962
2000-02-04,-4.914910016,-4.229629107,-4.498665065,-4.108512224021331,-3.80756579555838,-5.011580357795161,-4.441101822487685,-5.259447049110055,-5.259447049110055,-5.384260398,-5.344993749,-4.7476846,-5.612222563,-4.158822154529335,-4.102783107868201,-4.145247524750494,-4.64372787415886
2000-02-07,-5.024402511,-4.443990608,-4.6506321,-4.11060827377012,-3.793842348784222,-4.991829925814894,-3.739637764669432,-5.304652968150528,-5.304652968150528,-5.425902452,-5.328962254,-4.7681848,-5.585687555,-4.221446684754561,-4.11521170362547,-4.16762669235947,-4.411609854214456
2000-02-08,-4.725130735,-3.935201915,-4.254096181,-4.112713506689571,-3.5275579788268026,-3.7088379896249752,-4.4785566004770025,-5.028865161239946,-5.028865161239946,-5.190111663,-5.087646225,-4.5920684,-5.413733986,-4.193466334497633,-4.117421187375625,-4.034412025269572,-4.28363127974155
2000-02-09,-5.056499071,-4.40108171,-4.601587788,-4.114828017273658,-3.259202161352392,-3.929223965830916,-4.79380030948325,-5.240018181790813,-5.240018181790813,-5.310872815,-5.246371372,-4.6246528,-5.459504735,-4.50201880853494,-4.103090689536006,-4.2255102396116895,-5.028082645447776
2000-02-10,-5.832308703,-5.22737887,-5.307251284,-4.1169493642001385,-4.519854275234595,-5.006925722229438,-3.864038880063879,-5.475071216214932,-5.475071216214932,-5.661121186,-5.590608068,-4.87178,-5.795934199,-5.1203883713355305,-4.138565230995985,-4.504304071883614,-4.87144019243141
2000-02-11,-5.57579157,-4.646739906,-4.888029344,-4.118826058665023,-4.00358101653973,-4.916658826731237,-3.623925141214965,-5.213445140054959,-5.213445140054959,-5.474214488,-5.293281298,-4.7438764,-5.633276968,-4.466221667973118,-4.131768285128104,-4.05494353313212,-5.445625462718176
2000-02-14,-6.023373181,-5.087471697,-5.254319037,-4.121209605367368,-3.157708680621854,-5.004377780897157,-3.7908136218072177,-5.476892534940972,-5.476892534940972,-5.648015337,-5.512781256,-4.8351567,-5.743153224,-4.85836338935752,-4.161766581176983,-4.3393175872316885,-4.751497467533371
2000-02-15,-5.898033334,-5.008961351,-5.244591214,-4.123353042859383,-3.96840956558513,-4.32080599255418,-4.060672381018734,-5.340444191542034,-5.340444191542034,-5.891870843,-5.324738499,-4.9776882,-5.936835379,-3.9893841234356575,-4.178607118978976,-4.529644433049307,-5.564119775768679
2000-02-16,-5.9357406,-5.009026373,-5.2879406,-4.125482943262647,-4.452795442559036,-4.425074325259296,-4.276929820185759,-5.619049754461948,-5.619049754461948,-6.24003362,-5.606369734,-5.2278896,-6.268089059,-4.325483451771608,-4.194634486634325,-4.629415586146502,-6.778171338879425
2000-02-17,-5.526453536,-4.432903191,-4.842718483,-4.127638244909803,-4.014900366243483,-4.396895542061168,-3.962243461248357,-5.615192389743224,-5.615192389743224,-6.029126443,-5.600905562,-5.0924832,-6.087612156,-3.9316609992568656,-4.190304959295196,-4.153829550021463,-5.889634578459036
2000-02-18,-5.750832319,-4.938296944,-5.225049165,-4.129800648916239,-4.639292694696061,-5.272712030324233,-4.054079565137789,-5.914288712449225,-5.914288712449225,-6.157905398,-5.856057094,-5.1381722,-6.154575826,-4.739409284025976,-4.21647035536168,-4.417000881217281,-4.964930341049829
2000-02-22,-6.410091564,-5.743645195,-5.914935659,-4.13197118167764,-4.539288539131854,-5.431909611219974,-3.902144927435197,-6.295165401094164,-6.295165401094164,-6.527292002,-6.234957584,-5.3824682,-6.519535133,-5.0630648836455645,-4.26874176116018,-4.69534820219375,-5.194489758972082
2000-02-23,-5.871051463,-4.920997305,-5.320605169,-4.134149057602769,-3.5411280468079904,-5.7872186074436565,-3.916079194435829,-5.776740938745293,-5.776740938745293,-6.173418684,-5.797491984,-5.2214117,-6.287502412,-5.218632229890821,-4.262084454015945,-4.189569676446476,-4.983554765727842
2000-02-24,-5.686018344,-4.652892931,-5.075796184,-4.1363356537987945,-3.605962240949237,-4.724893029693885,-4.970267361705671,-5.74447574650296,-5.74447574650296,-6.022189629,-5.773510772,-5.1041491,-6.138337644,-6.091729797524751,-4.261717576078391,-4.221571488057293,-4.861404351376264
2000-02-25,-5.969556937,-5.006261958,-5.332193466,-4.159956448453468,-3.678179113745709,-4.191101003060317,-5.573496545286913,-5.889929127602371,-5.889929127602371,-6.120872073,-5.885460701,-5.1207957,-6.17335086,-5.375354296443275,-4.267528184831334,-4.408972422376927,-5.371545135816904
2000-02-28,-6.248535612,-5.256443058,-5.531272294,-4.161787784708987,-3.7113271309768474,-5.227832983170031,-4.755216349532681,-5.988082461911253,-5.988082461911253,-6.215157868,-5.905396838,-5.1472241,-6.210882229,-4.071990542004061,-4.289326847377129,-4.417516639289031,-5.5374534079311255
2000-02-29,-6.0914231,-5.126141546,-5.464160305,-4.163560288019225,-5.202741348546348,-5.320472797247012,-4.362191770138603,-5.885357228072059,-5.885357228072059,-6.425166191,-5.731926496,-5.2717016,-6.372019251,-4.850215854874325,-4.304679563400764,-4.634380168763314,-5.253139207668143
2000-03-01,-5.853974667,-4.838054088,-5.244286204,-4.16440809733196,-4.424033960590707,-5.37659767914468,-4.852327027615422,-5.751767765461038,-5.751767765461038,-6.474606645,-5.793628971,-5.2752585,-6.379082278,-4.475203724588456,-4.2973633380500775,-4.430229972636454,-5.034445598415649
2000-03-02,-5.462356916,-4.33194579,-4.826042113,-4.165828597369623,-4.21094473091175,-4.2333562915175245,-4.81753109849721,-5.861601229605245,-5.861601229605245,-6.244651701,-5.719888878,-5.1389975,-6.191894698,-4.519012756566327,-4.288508013615412,-4.229671002652588,-7.086665297865497
2000-03-03,-5.169725774,-4.004565078,-4.517705473,-4.169159326016499,-4.056527875656961,-3.855455024443779,-3.7502398390976426,-5.722631409086066,-5.722631409086066,-6.101948284,-5.595313844,-5.0163002,-6.049932076,-6.485792921115325,-4.286655426696648,-4.24564849791922,-4.4869739580080985
2000-03-06,-5.133836458,-4.230333099,-4.626062618,-4.1679376880164405,-3.826392097924388,-5.135514700303176,-4.0670921295690805,-5.827415116154295,-5.827415116154295,-6.052860135,-5.667099097,-4.9544395,-5.966610327,-4.218753821955984,-4.2902570806219895,-4.303203666842704,-5.72699949632549
2000-03-07,-5.848032628,-5.198025036,-5.413245478,-4.168278109228088,-5.080047268938392,-5.268097801712819,-4.8932243494898895,-6.230519266359794,-6.230519266359794,-6.430286684,-6.043343253,-5.1937073,-6.317842248,-4.189095388365517,-4.3031628302202,-4.673044715734577,-5.480144901178269
2000-03-08,-7.39485395,-6.300460237,-6.499628879,-4.178990371709512,-5.162815517519409,-6.394339257920921,-5.244751679431339,-6.9114838326765815,-6.9114838326765815,-7.866782744,-7.317957842,-7.1029954,-8.526013706,-4.934311091495047,-4.4743083964016135,-6.839945905961314,-6.744551316739721
2000-03-09,-6.73315727,-5.432393581,-5.867402255,-4.17045187603316,-5.082031777645836,-6.218632196960923,-5.209153768290589,-7.063551012869709,-7.063551012869709,-7.41026323,-7.630258009,-6.8130906,-8.227425326,-5.589765371030612,-4.469389204983296,-4.370182952417132,-5.988445085429191
2000-03-10,-6.284064716,-4.776850787,-5.34460031,-4.139749555117987,-3.583811566906026,-6.094930160022565,-5.14292626549938,-6.634107463151919,-6.634107463151919,-7.115571881,-7.296325497,-6.6080566,-7.89518914,-4.178856508981265,-4.465965970890561,-4.402085421976078,-5.895182194390065
2000-03-13,-6.840039537,-5.854395925,-6.216615084,-4.22721336873136,-4.93610618128874,-5.684706085766105,-5.245656111861057,-7.170783356900379,-7.170783356900379,-7.452696351,-7.716201733,-6.7718795,-8.094826525,-4.1224542434392015,-4.524083375261702,-5.049370395635503,-5.739350266659156
2000-03-14,-6.541975678,-5.514024502,-5.947647535,-4.229036090095544,-3.638140458895138,-6.022502825359164,-4.357401004490466,-6.936948161595595,-6.936948161595595,-7.327098887,-7.375400783,-6.6227168,-7.902431994,-4.433745795445414,-4.535738150110218,-4.488812774604725,-6.253778849616997
2000-03-15,-6.155515568,-4.994746363,-5.534382996,-4.231606014831783,-4.086048768711894,-5.956698135886456,-4.4127343392343885,-6.686271795274369,-6.686271795274369,-7.219526658,-7.08006328,-6.4659698,-7.765260861,-4.3992571081815575,-4.537420101276759,-4.529407231171911,-5.739882105889114
2000-03-16,-5.690526879,-4.378867601,-5.014538059,-4.234183263135906,-3.8313300230080696,-5.413064670081554,-5.166163203573821,-6.568253861520955,-6.568253861520955,-6.953049038,-6.915932568,-6.2763138,-7.516566547,-5.380182450115551,-4.515249284446536,-4.417137989499484,-7.164721950872573
2000-03-17,-5.602892944,-4.306933024,-4.8936201,-4.310253720013082,-4.988125496220955,-4.352253539435021,-5.209077360199322,-6.515253984553385,-6.515253984553385,-6.983614371,-6.761155354,-6.2089892,-7.467421077,-4.9654085432864665,-4.521890299982828,-4.6456599465428,-6.561354060914234
2000-03-20,-5.979117483,-5.110635109,-5.499132162,-4.313173496021005,-4.073791456005831,-5.738132437083781,-5.238988254938699,-6.968313713578034,-6.968313713578034,-7.14661435,-7.170731697,-6.2451619,-7.547210712,-5.339556959769128,-4.552218023577701,-4.828785439389594,-5.212208839987831
2000-03-21,-6.268666257,-5.546394049,-5.850182413,-4.316102801351365,-3.667573309021048,-5.758858209980738,-5.2834605747340575,-7.033539032598026,-7.033539032598026,-7.298536959,-7.220305204,-6.2724154,-7.6175934,-5.320692260269815,-4.559690907327186,-4.751362280314657,-8.907627068331886
2000-03-22,-6.069886775,-5.222862573,-5.623923252,-4.319045985609038,-4.4548025207868935,-6.074098710055822,-5.312432917423879,-6.782078648738716,-6.782078648738716,-7.321841345,-6.835178726,-6.2207828,-7.573190259,-5.095325397824052,-4.568356881957048,-4.7348946090770125,-6.403661959862138
2000-03-23,-6.248903566,-5.530021488,-5.865646869,-4.321993383389311,-3.8228133851706847,-5.756706811168588,-5.590589719787984,-7.069456743352938,-7.069456743352938,-7.328795713,-7.445456194,-6.1768139,-7.528001852,-4.734566615105059,-4.597492425733802,-4.735195448508793,-6.2441861337243125
2000-03-24,-5.754607448,-4.795729033,-5.303456213,-4.324952096325458,-3.846525715422677,-5.692472411384813,-5.329295389651056,-6.718722101654883,-6.718722101654883,-7.096938616,-7.064657279,-5.9877019,-7.357121523,-5.428891991328819,-4.594578904543931,-4.487945403566281,-5.891927915969935
2000-03-27,-5.565102416,-4.564227737,-5.087489469,-4.327922661900276,-4.296464071083722,-4.646005141763673,-4.063962192602286,-6.64010388227027,-6.64010388227027,-7.090186681,-6.978211678,-5.9187954,-7.300484001,-4.918713592931995,-4.57504852597695,-4.653629658098817,-4.907101184831439
2000-03-28,-5.29333893,-4.33839698,-4.844548272,-4.330904104250043,-3.693104370555225,-5.630187321808858,-5.283496103247575,-6.680264485564041,-6.680264485564041,-6.905012161,-6.816983504,-5.7529623,-7.144185766,-4.8128404219845295,-4.574142057454774,-4.49925219330225,-6.53523406018843
2000-03-29,-5.386983034,-4.411602597,-4.871383674,-4.333900801996256,-4.6182830882251125,-4.63688220925242,-4.413784103744645,-6.568381450468027,-6.568381450468027,-7.036479134,-6.517275039,-5.8022755,-7.203768386,-5.03417346404752,-4.5811817610376,-4.843134679266606,-6.396811915470787
2000-03-30,-5.251237946,-4.196540807,-4.662846136,-4.3369036746701735,-3.8832733295582433,-4.917484266312814,-5.176325370581544,-6.602214581358199,-6.602214581358199,-6.989493575,-6.852960804,-5.7167672,-7.1220691,-4.792423618820606,-4.574081100094712,-4.603517557454073,-8.80545694959865
2000-03-31,-5.325822435,-4.628635397,-4.962247692,-4.33990375526689,-4.261547414945616,-5.73609547769026,-4.064200633277664,-6.837606306864303,-6.837606306864303,-7.004458885,-6.887411992,-5.671154,-7.082704305,-4.197625660901367,-4.5986904122486445,-4.68562551777308,-5.311582085225857
2000-04-03,-5.043136417,-4.323767739,-4.693436597,-4.265319931396134,-4.768457442444544,-4.887540258513623,-5.3217756997041255,-6.607813222383549,-6.607813222383549,-6.808718597,-6.518335807,-5.5226506,-6.922220366,-4.929131853277851,-4.605212505854877,-4.5125917418539645,-6.007138670954389
2000-04-04,-5.182194115,-4.392480679,-4.740841842,-4.266324386254055,-4.190495106787902,-5.840108008826603,-4.0500528469654,-6.521983105019094,-6.521983105019094,-6.956172961,-6.6795382,-5.5850383,-7.001567173,-4.523322203657005,-4.616499850657267,-4.852501803582629,-5.892188703894914
2000-04-05,-5.202582871,-4.29944193,-4.654535581,-4.26912303517192,-4.347506422028056,-6.655111071780474,-4.102722339635493,-6.59486100143298,-6.59486100143298,-6.993961359,-6.540483447,-5.5761374,-6.989324178,-5.328618753254733,-4.621920935604948,-4.731102725445023,-5.596558018858032
2000-04-06,-5.604735163,-5.122658309,-5.322909845,-4.27342804333511,-3.9680378214039935,-4.301049809270625,-5.41480526745431,-7.008515600556621,-7.008515600556621,-7.159283771,-6.80800689,-5.678199,-7.095174238,-5.237190907901823,-4.664411083289939,-4.937486473151795,-5.88037979840991
2000-04-07,-5.522307487,-4.843816779,-5.135430727,-4.276149399960707,-4.403199874264893,-4.559445014366848,-3.7651210298326254,-6.697406331784411,-6.697406331784411,-7.136219031,-6.722501193,-5.6160356,-7.040496159,-4.05204685653788,-4.666709145756767,-4.770570587375295,-7.129125280916735
2000-04-10,-5.690437095,-5.249331766,-5.468778299,-4.222829717202839,-4.179853203387668,-4.909622320453246,-4.3136188195602125,-7.023803506243074,-7.023803506243074,-7.195587988,-7.034025575,-6.0570297,-7.050011082,-4.925940804807475,-4.685191550000024,-4.823888939142362,-6.40451647796385
2000-04-11,-5.595005851,-5.127054169,-5.383546954,-4.224843986336527,-3.694455813578413,-4.131247874812739,-5.587130415465586,-6.928449953130787,-6.928449953130787,-7.132992569,-6.803836566,-5.5319282,-6.970684632,-4.469998199789985,-4.670824498651955,-4.630018242374474,-7.417514719635614
2000-04-12,-5.286449567,-4.633779949,-5.009528589,-4.232935782849133,-3.744881063014026,-5.608666502227266,-3.686700715636256,-6.637361027225979,-6.637361027225979,-6.976451552,-6.371141853,-5.8907447,-6.8369283,-5.153334671273749,-4.660806869244951,-4.588751819431513,-5.699988222745816
2000-04-13,-4.942643685,-4.123742144,-4.589415096,-4.241362225948306,-3.685761169396205,-4.049584050917829,-3.802890402230153,-6.536837077731551,-6.536837077731551,-6.758975269,-6.486752903,-5.2470307,-6.679421924,-4.729410887475934,-4.651544579250566,-4.516740493401407,-6.731316120424556
2000-04-14,-4.596201815,-3.622937813,-4.159491344,-4.249880560870101,-3.578617816948712,-5.484985631077236,-3.4925970220506146,-6.34967296445102,-6.34967296445102,-6.45198367,-6.358269054,-5.0934058,-6.503336291,-3.900208252479348,-4.636043134710564,-4.49141257091134,-4.727004272128738
2000-04-17,-4.635924587,-3.890823196,-4.286155701,-4.258494114517605,-3.372829301480867,-5.451097214866523,-3.5408264391529105,-6.402822197010618,-6.402822197010618,-6.381506964,-6.446388089,-5.5681948,-6.401402698,-4.3962448555938245,-4.616774374570025,-4.566712264179636,-6.075040665175978
2000-04-18,-5.692099584,-5.157470839,-5.332515505,-4.267204353126036,-4.41605369202549,-5.575075847309198,-5.31180891566212,-6.810126142700961,-6.810126142700961,-6.773674366,-6.887232141,-5.3659473,-6.775009084,-4.410131449297106,-4.676496666803316,-5.115554879677801,-5.76214691115744
2000-04-19,-5.268252913,-4.551495232,-4.886072051,-4.276008366478761,-4.808330262840971,-5.519750666172844,-4.85018123067132,-6.374968467895449,-6.374968467895449,-6.55564357,-6.465321869,-5.21248,-6.618850852,-5.169239175531896,-4.67024594746987,-4.546739522370412,-5.3367266608326265
2000-04-20,-5.010791724,-4.248435674,-4.632526555,-4.284914459019631,-3.599745126578996,-5.483139452566846,-4.56661637201328,-6.268109678447863,-6.268109678447863,-6.472347388,-6.345788851,-5.1245209,-6.522868188,-4.913497334211214,-4.665259032158271,-4.6159952826626265,-5.556029842609481
2000-04-24,-4.885213846,-4.099719564,-4.486696973,-4.293920008885877,-4.1078055809187815,-5.231064485340219,-5.238126913645882,-6.2187869845785535,-6.2187869845785535,-6.448069747,-6.154271946,-5.0817925,-6.467197748,-5.155105070919027,-4.668193102746433,-4.670528308153046,-5.774740412706265
2000-04-25,-4.658734733,-3.80785841,-4.21864119,-4.303024922453752,-3.844857013115534,-5.417387018015399,-5.204232606759249,-6.171035285852691,-6.171035285852691,-6.307192883,-6.220597648,-4.9655802,-6.334675301,-5.481828228998124,-4.644344505074336,-4.538660660498269,-5.348584674772734
2000-04-26,-4.527437356,-3.652165144,-4.046339,-4.308384615564545,-3.865466119462747,-5.122519090278663,-5.192037879274398,-6.038297462299663,-6.038297462299663,-6.190109965,-6.008199903,-5.3830772,-6.214554348,-4.931373592944852,-4.627066952685359,-4.5402013063631,-4.918311664449925
2000-04-27,-4.3946252,-3.716640951,-4.032779497,-4.311226474715595,-4.514688725216534,-3.579890775729492,-4.747967876269002,-6.022481471081345,-6.022481471081345,-6.020851473,-5.851058837,-4.7664151,-6.060338565,-4.5140667904416825,-4.620450229393741,-4.508413405291776,-4.833095867135722
2000-04-28,-4.187848557,-3.443716399,-3.782711537,-4.226313760418333,-3.70514236677909,-3.482967060607,-4.2210469407757785,-5.743120102381751,-5.743120102381751,-5.793056297,-5.615714642,-5.1370859,-5.880332658,-4.660890448495083,-4.603053018426584,-4.455684149022524,-7.272073305634344
2000-05-01,-5.068692768,-4.655790679,-4.775299356,-4.227792849722217,-3.694875396763531,-6.065389065673449,-5.275144985427309,-6.240577855848196,-6.240577855848196,-6.169981563,-6.062310328,-4.919207,-6.224761344,-4.575071904976509,-4.652647475904464,-4.963686517245416,-5.275724702129992
2000-05-02,-4.708323426,-4.079616887,-4.352698762,-4.2292760635391184,-3.474433713040876,-4.034807899711847,-5.169693491299165,-5.703925723873194,-5.703925723873194,-5.84050338,-5.657968919,-4.7763875,-6.020017068,-6.160922905356398,-4.635776556999145,-4.467938893318793,-6.5433881539311525
2000-05-03,-4.39535529,-3.636993229,-3.992576102,-4.230762975318773,-5.261750574239367,-5.252601069869776,-4.74103947797055,-5.444464168298438,-5.444464168298438,-5.553145578,-5.533547374,-5.0408953,-5.82108102,-5.046120096025586,-4.603444434496115,-4.447021832590629,-6.919828247681946
2000-05-04,-4.337148475,-3.656374524,-3.9494128,-4.232253282646664,-4.433523201110942,-4.747535592198291,-3.572628686911462,-5.343811436699501,-5.343811436699501,-5.394841377,-5.504167318,-4.9028319,-5.653706586,-4.9022835029717005,-4.610930619611395,-4.477922903800804,-8.189983234158136
2000-05-05,-4.419803389,-3.775056485,-4.025095572,-4.2337454353842965,-4.076397181852729,-3.831102884389189,-4.0083746945655045,-5.489883832088254,-5.489883832088254,-5.703505883,-5.344333911,-4.5911479,-5.85206888,-5.208493621034247,-4.61254460033481,-4.688708650154202,-6.176167902698838
2000-05-08,-4.195450255,-3.472417406,-3.765548429,-4.23522479450708,-4.486929575624602,-5.157225111850208,-4.689749493570706,-5.464686309636985,-5.464686309636985,-5.531758449,-5.348994288,-4.4760663,-5.704713433,-4.727973800316659,-4.605414942326714,-4.4716118601625725,-5.796644196406951
2000-05-09,-3.997984962,-3.232279062,-3.539814092,-4.236722992038547,-5.4083508445580994,-5.067272930677995,-4.439327582009185,-5.339110880124661,-5.339110880124661,-5.369024351,-5.243279962,-4.3591545,-5.568351663,-5.725167398548771,-4.567172570743036,-4.445600940374181,-5.348208638447453
2000-05-10,-4.016758602,-3.472754418,-3.67426662,-4.238224137594927,-4.297150669393278,-5.061107531602642,-4.665864948403558,-5.336577892775124,-5.336577892775124,-5.267195394,-5.249359184,-4.7267822,-5.443729778,-5.133144224285609,-4.577116350804507,-4.494872161138787,-5.023225920036316
2000-05-11,-4.197135171,-3.642702822,-3.804090335,-4.239728665397814,-3.8184101556303673,-5.074903913200413,-3.88356451299146,-5.222583003051311,-5.222583003051311,-5.421986922,-5.068953754,-4.3683108,-5.529991265,-5.059393508500655,-4.5776270192647335,-4.684994151598129,-6.089760008222873
2000-05-12,-4.2188161,-3.601291588,-3.765681993,-4.241236531375199,-4.648276045808656,-5.078636391811406,-4.482390536172916,-5.305929698907299,-5.305929698907299,-5.430405863,-5.089397191,-4.3501528,-5.489733968,-4.265676015548846,-4.578753863763065,-4.568103678791133,-6.862001664138375
2000-05-15,-4.111867515,-3.684105682,-3.807880551,-4.242746991937197,-3.781710184880888,-3.753595403352589,-4.378008592861188,-5.421185555082109,-5.421185555082109,-5.354605289,-5.172960803,-4.6534426,-5.394134085,-4.158380013488627,-4.573573716080766,-4.498809418420884,-5.834759120991194
