dates,APARCH_FHS,APARCH_Normal,APARCH_sTUDENT,caviar_AD,caviar_AS,caviar_IG,caviar_SAV,EGARCH st ,EGARCH-Norm,EGARCH_FHS,GARCH-FHS,Garch_Normal,Garch_Student,Historical-Simulation,Normal-Distribution,Riskmetrics-Results,Weighted-Historical-Simulation
2000-01-26,-6.854227578,-7.219936906,-6.592286529,-7.890194083990527,-7.150849970695457,-7.861108769,-7.3098973724217,-8.654416428,-6.3664880617632695,-6.3664880617632695,-6.613158732,-6.053436,-9.183693457,-7.317368838523834,-7.391833567783758,-7.33263267039157,-9.418948643294186
2000-01-27,-7.10523377,-7.2693987,-7.024133876,-7.892376306975397,-5.777570897877581,-7.772587546,-7.459730043566235,-8.734243097,-6.760358494747824,-6.760358494747824,-6.84951073,-6.2093557,-9.127961918,-8.25822545643553,-7.400969817696509,-7.570169830439436,-8.563922457816906
2000-01-28,-6.835133006,-7.182974215,-6.855906331,-7.894559400439792,-6.114405117485539,-8.536792178,-7.597949855605089,-8.658658987,-6.360396356809786,-6.360396356809786,-6.477938153,-6.0858129,-7.667231984,-8.805872058403544,-7.392939312701938,-7.27779806708807,-10.568014440296412
2000-01-31,-6.512646225,-7.092124426,-6.711914117,-7.896747610713855,-5.995844002604822,-7.761814216,-7.069293252769756,-8.57374479,-6.0661798224259815,-6.0661798224259815,-6.258264136,-5.9207983,-7.421540074,-7.85609868254482,-7.310786868297838,-7.222838403717945,-8.453727076624807
2000-02-01,-6.335464195,-7.01741995,-6.621888969,-7.898940908576345,-7.200612360374407,-7.858359455,-6.919883635236115,-8.510609711,-5.873475315908095,-5.873475315908095,-6.068942002,-5.8205131,-7.215728373,-8.005989404617125,-7.316260517820715,-7.222775053566934,-11.003763621368025
2000-02-02,-6.465367782,-7.017285046,-6.792165012,-7.901141862181863,-6.225244094816426,-7.827078863,-6.979801237474909,-8.533756793,-6.078932242097928,-6.078932242097928,-6.125110928,-5.7940479,-7.179478967,-7.878616079038522,-7.291964795878409,-7.317371363566586,-8.414366083865323
2000-02-03,-7.020019818,-7.080237518,-6.661178542,-7.903342587319305,-7.63499763181449,-8.150332237,-7.301450573652622,-8.557978933,-5.991386751532154,-5.991386751532154,-6.107873551,-6.1861978,-9.152770834,-7.341506898242461,-7.248012986899524,-7.616654170488781,-8.259619233563836
2000-02-04,-7.210400459,-7.072507462,-6.55709732,-7.905500029125164,-7.564474154569459,-8.501765327,-6.789047994461297,-8.535930345,-6.187904065413711,-6.187904065413711,-6.202594443,-6.1999391,-9.171334723,-8.440441161934654,-7.245789099564885,-7.355601431292895,-8.598404674640676
2000-02-07,-7.639659232,-7.113992256,-6.474572044,-7.90770724857799,-8.069247552991982,-7.428897053,-7.543663198179733,-8.54701789,-6.431494694197965,-6.431494694197965,-6.342250044,-6.4057649,-9.199541066,-7.1392580679577735,-7.237557114165551,-7.548618666223391,-9.419236035594649
2000-02-08,-8.923127961,-7.349650096,-6.409253761,-7.907741718534761,-7.84408513724232,-7.677304072,-4.861241380253717,-8.679592533,-7.649493606453522,-7.649493606453522,-7.532468266,-7.9652393,-9.376556117,-9.968067066918591,-7.305792815945429,-8.773324577280334,-8.862985682173482
2000-02-09,-8.820164797,-7.392069742,-6.865829018,-7.909961407578985,-6.028402015434526,-7.826562589,-8.3091542320983,-8.754983968,-8.129155743453307,-8.129155743453307,-7.891111151,-7.8256541,-9.411701907,-7.184333992702304,-7.334485095187758,-7.559877962642329,-8.729433957233757
2000-02-10,-8.261026975,-7.300475512,-6.726053268,-7.912179726830624,-7.868503508573718,-9.711392807,-8.00703426861797,-8.675486186,-7.533085905126384,-7.533085905126384,-7.48714364,-7.4703839,-9.374040182,-7.128728618702987,-7.3388346867729615,-7.303399533068222,-11.088138043300702
2000-02-11,-8.099646858,-7.250603084,-6.608615975,-7.914404979288558,-8.50265978510025,-8.56046601,-7.245687698480412,-8.625759407,-7.250595326618925,-7.250595326618925,-7.20326273,-7.2213139,-9.371915416,-8.230800613042925,-7.203264653903631,-7.266444304907059,-9.196181179912116
2000-02-14,-8.208785559,-7.310215,-7.092822033,-7.916635209987217,-7.138083907923353,-7.481196744,-7.34114408793034,-8.717263433,-7.660404349110832,-7.660404349110832,-7.443846649,-7.1629276,-9.417152115,-8.501615853146609,-7.207989887810192,-7.520618648848643,-8.953258092770557
2000-02-15,-7.96083655,-7.250795318,-6.900966765,-7.918870750458288,-7.211579040763618,-7.444831018,-7.887235889453636,-8.660127723,-7.168017246409294,-7.168017246409294,-7.019948563,-6.8366903,-9.37974778,-8.462049583580862,-7.202936222254449,-7.253410257243082,-11.146304077445905
2000-02-16,-7.777197327,-7.195510898,-6.747813948,-7.921113589823403,-8.243464550758983,-7.55850834,-7.186575213890082,-8.605714663,-7.006917218918893,-7.006917218918893,-6.899729416,-6.8066581,-9.190804047,-8.279875794170257,-7.201349481716657,-7.260285819749163,-8.8738614569361
2000-02-17,-8.311095624,-7.274361937,-6.625910145,-7.932645148401377,-12.04581980658556,-7.48377682,-7.31926045371098,-8.642178583,-7.259791811249364,-7.259791811249364,-7.004997947,-7.1134948,-9.26471499,-8.279616652207102,-7.16056422925698,-7.687075308118257,-10.553121454909563
2000-02-18,-8.157378574,-7.270049277,-6.802444989,-7.935217749146708,-7.720893621072458,-7.863686075,-7.375574535088906,-8.66583253,-7.492821214681081,-7.492821214681081,-7.21781203,-6.9676163,-9.235799604,-6.790833762641452,-7.17294228013017,-7.292041291492093,-9.588943788649884
2000-02-22,-7.829044801,-7.193336591,-6.669357204,-7.937793801048351,-7.564482506610153,-8.612061534,-7.803802125137705,-8.59497438,-7.056074397094524,-7.056074397094524,-6.919741878,-6.7471907,-9.160185385,-6.354374392085699,-7.1387631966463205,-7.167962799463222,-8.70486286924448
2000-02-23,-7.519059861,-7.128087659,-6.615379938,-7.940370079924181,-7.776391784676411,-7.618867048,-7.476727455243279,-8.546522429,-6.869638023427801,-6.869638023427801,-6.783710988,-6.5471616,-9.144011688,-6.7614976996530665,-7.145644319277617,-7.169223119018931,-10.223009031139496
2000-02-24,-7.532606132,-7.10085731,-6.520764225,-7.942953467365249,-8.576314768740783,-7.377121726,-7.604629128604756,-8.511718478,-6.728749347964323,-6.728749347964323,-6.603094053,-6.4531654,-9.103103789,-7.039633097099114,-7.039179774108864,-7.190064071752663,-7.992862518714495
2000-02-25,-7.284239756,-7.044593197,-6.517339264,-7.945546620911113,-6.668821318861315,-8.257766834,-7.456737645245523,-8.472691125,-6.711366820849563,-6.711366820849563,-6.655943278,-6.3300317,-9.037451958,-7.563642130843474,-7.040005482995087,-7.108777721163449,-9.290680794024391
2000-02-28,-7.525486028,-7.113638195,-7.048054923,-6.95400233320499,-6.994621517943951,-7.505695372,-7.476225381608046,-8.570445639,-7.107520662547276,-7.107520662547276,-6.942040606,-6.4988805,-8.489258766,-6.713955138160872,-7.07472206290552,-7.420072312376869,-8.224696737871453
2000-02-29,-7.748441913,-7.133136629,-6.865187679,-6.944917968336047,-10.32084006547714,-8.594105838,-6.5894724451800695,-8.567261624,-6.933716705583637,-6.933716705583637,-6.662575962,-6.5284582,-8.458692105,-6.641381428881834,-7.076686213802756,-7.356935211603449,-8.372087363797847
2000-03-01,-8.162647021,-7.188515435,-6.719306353,-6.903422753515182,-8.52238752003749,-7.421840463,-8.016802615622035,-8.588033255,-7.19941571080951,-7.19941571080951,-6.812752028,-6.7433843,-9.109272275,-6.677957441067217,-7.067549657175618,-7.524655092533054,-9.068561753062852
2000-03-02,-7.767515864,-7.118687713,-6.64321678,-6.609862415923371,-6.698719465619636,-8.554808152,-7.30161421245201,-8.533755961,-7.118388476610802,-7.118388476610802,-6.928356254,-6.5766061,-9.080377452,-7.712005047331203,-7.074669661158409,-7.130121344602467,-9.859034539148665
2000-03-03,-7.391905564,-7.030510327,-6.542844181,-6.608289546672008,-7.149518867085523,-7.498358562,-7.515998163124694,-8.451405123,-6.785363405957227,-6.785363405957227,-6.783344473,-6.4214508,-9.097566805,-8.644972304645538,-7.076086850674189,-7.114831442536058,-9.484198065572032
2000-03-06,-7.684049978,-7.053497027,-6.463283377,-6.606712908571734,-8.265213609378959,-7.615296753,-7.667657477788099,-8.450477462,-6.828572829412571,-6.828572829412571,-6.725735342,-6.4852305,-8.61606527,-8.429131557083394,-7.046545506261546,-7.368133486048876,-7.884813039859293
2000-03-07,-8.376060023,-7.162097088,-6.400326958,-6.60513140839123,-9.376715575260508,-7.426986078,-8.065754511861714,-8.505192892,-7.178985500198472,-7.178985500198472,-7.023791025,-6.9099014,-9.086377947,-9.141708898132212,-7.068498159539313,-7.810033088810497,-8.596915934678401
2000-03-08,-8.213361763,-7.164734979,-6.647708745,-6.603546415364813,-6.405566255131686,-7.059418731,-6.80371177105564,-8.535059737,-7.447710910900801,-7.447710910900801,-7.268001163,-6.8309264,-8.580263987,-7.99745884037238,-7.090084193480206,-7.289183090439135,-7.4554318833766065
2000-03-09,-7.962939632,-7.12844355,-6.685263894,-6.60195657470126,-8.272967093193625,-7.843358821,-7.199962636783016,-8.521067507,-7.29494368432432,-7.29494368432432,-7.111174405,-6.7253821,-8.47373872,-7.093035270492999,-7.101837119160451,-7.212927809994351,-9.524698468284324
2000-03-10,-8.967773599,-7.319815114,-6.57621704,-6.601556161934445,-6.262943139253885,-9.808767472,-5.26845287437979,-8.627384303,-7.732735907101894,-7.732735907101894,-7.569349828,-7.4515998,-8.700252591,-8.863648064808212,-7.146120989185684,-8.39566907676077,-11.677265217048342
2000-03-13,-8.875155461,-7.358039656,-6.967099758,-6.599958747109705,-9.208273096754288,-7.44362511,-8.547044414083691,-8.698143005,-8.17978594108738,-8.17978594108738,-8.003994455,-7.3979826,-8.719893845,-9.517950622724722,-7.182021185841203,-7.477255553993073,-9.922667506390694
2000-03-14,-8.357046764,-7.27199311,-6.81409423,-6.598357730045668,-7.361090440184874,-7.423043183,-8.201984803004933,-8.626114859,-7.698508877649076,-7.698508877649076,-7.658931192,-7.2085756,-8.693815003,-7.285503902763269,-7.18620113237304,-7.238418673545729,-7.0327643778963385
2000-03-15,-8.601066156,-7.376537391,-7.495271222,-6.596753011415527,-6.361735207060427,-6.780378489,-7.670450204652749,-8.764404052,-8.169879687914369,-8.169879687914369,-8.046164942,-7.3851135,-9.000992656,-7.11417284646713,-7.244393239985308,-7.751245599048457,-10.63374968225766
2000-03-16,-8.997289975,-7.525611477,-8.272362647,-6.595142294374664,-6.950664846957732,-6.696606862,-5.890579557565615,-8.948782447,-8.636317357790254,-8.636317357790254,-8.357478831,-7.7606397,-9.573050206,-7.994017510554367,-7.271048005049644,-7.982744900433171,-9.929043518624177
2000-03-17,-8.470589158,-7.442671382,-7.851872469,-6.593527208174511,-6.381713284995127,-8.601145384,-8.447307579922224,-8.87443407,-7.969504919380363,-7.969504919380363,-7.858850131,-7.5215232,-9.329251831,-8.52737139528714,-7.245239579001338,-7.291714483723115,-9.928101843510715
2000-03-20,-8.777782106,-7.496303012,-7.511217996,-6.591910698204757,-10.389788736653022,-6.700352243,-8.611865204729499,-8.895710508,-8.010722154379092,-8.010722154379092,-7.788879364,-7.6197229,-9.532650752,-7.961478899542241,-7.229142934929277,-7.712241399429853,-9.554963760136769
2000-03-21,-8.927342328,-7.513942669,-7.236541378,-6.590287811758214,-8.962557974311888,-6.942922426,-8.686484863361455,-8.893891185,-8.108742561795617,-8.108742561795617,-7.824466318,-7.6046388,-9.486765953,-6.321445467442428,-7.230794282231514,-7.577904975845587,-10.4788611843279
2000-03-22,-8.576224918,-7.469482252,-7.147603793,-6.5886604412308944,-8.181505368684528,-7.456888079,-8.456822534634195,-8.875735456,-8.038902494373598,-8.038902494373598,-7.822518409,-7.391443,-9.400192861,-6.992368757542279,-7.243141382479163,-7.358772161911739,-10.89680906019335
2000-03-23,-8.642557337,-7.466969118,-6.944784316,-6.58702565065147,-7.701584611181608,-6.703678687,-8.186060615357883,-8.860098951,-7.827687125341981,-7.827687125341981,-7.552301424,-7.3020616,-9.360327929,-8.58683532465811,-7.245544955982646,-7.514040677991939,-8.646792495347379
2000-03-24,-8.264994392,-7.384334906,-6.782749755,-6.585389665939747,-7.650543304479865,-6.713708512,-7.447794223504038,-8.785866529,-7.604562084426717,-7.604562084426717,-7.439244684,-7.081078,-9.294728538,-7.299661524441465,-7.246732217622702,-7.328071861287831,-7.90541751425304
2000-03-27,-8.297915082,-7.423819008,-7.137820454,-6.583748573514427,-8.292768085395139,-6.707806179,-8.236980432697992,-8.857922182,-7.851073670197891,-7.851073670197891,-7.613117672,-7.0867176,-8.67321753,-7.615748869563497,-7.273748120238523,-7.579883250465098,-8.016182231311047
2000-03-28,-8.305261175,-7.409060342,-6.93695629,-6.58210189512268,-7.470780163075743,-6.708927837,-8.219802663479808,-8.833337236,-7.552685954742764,-7.552685954742764,-7.266286446,-6.9827613,-9.262853058,-6.760736724436229,-7.258173401629872,-7.487932148721554,-10.464199757112803
2000-03-29,-8.414158032,-7.469241026,-7.363303365,-6.580454616680921,-6.888561222968923,-6.707893273,-8.308040121620332,-8.927226691,-7.952897652596598,-7.952897652596598,-7.610866968,-7.0455876,-8.635557409,-7.250481155847813,-7.298234728011008,-7.676190844681336,-7.939031257025471
2000-03-30,-8.58381985,-7.541400937,-7.756867173,-6.578797166428868,-5.931776360093486,-6.705231645,-6.3340038069655415,-9.03407684,-8.168343095121328,-8.168343095121328,-7.749555658,-7.1812774,-9.315774093,-7.462037686971487,-7.329365476619943,-7.71976978245972,-9.717732336593448
2000-03-31,-8.611561303,-7.569659836,-7.852697127,-6.577140083103331,-6.54405027921224,-7.196003667,-6.59517826170586,-9.095568581,-8.182260731371331,-8.182260731371331,-7.704905685,-7.1774103,-9.326476964,-7.595737149825924,-7.34356891380473,-7.584449592676524,-7.05979215135634
2000-04-03,-8.277356238,-7.506175796,-7.511884403,-6.575475805772063,-6.476203773020449,-11.65915437,-8.250679993122864,-9.035783743,-7.729844751673757,-7.729844751673757,-7.331418701,-6.9830943,-9.295022565,-7.728964723120343,-7.337897104409759,-7.405057972579986,-9.620244452709336
2000-04-04,-7.815827499,-7.40763073,-7.238244656,-6.5738082859594575,-6.860105202180908,-6.739262195,-6.712372320849069,-8.946352101,-7.388374796994932,-7.388374796994932,-7.18682545,-6.778296,-9.26230902,-7.337747230732761,-7.341356011559063,-7.3581469281071055,-10.876547031914336
2000-04-05,-8.165492344,-7.450029849,-7.017365745,-6.572132316712821,-8.256073219756008,-6.718245096,-7.515820823881749,-8.95901986,-7.433534834381076,-7.433534834381076,-7.142448471,-6.9126694,-9.29016729,-7.415598924915162,-7.3264015018791,-7.732187413849572,-7.61694118752598
2000-04-06,-8.250164423,-7.439342838,-6.840674901,-6.570453136035201,-8.079684033007233,-6.759565391,-6.748465269219261,-8.936624825,-7.497506111166173,-7.497506111166173,-7.159108218,-6.8677457,-9.290437962,-7.464075127844778,-7.310622407638588,-7.538057276486203,-9.616692265400026
2000-04-07,-8.62368574,-7.485471055,-6.699785418,-6.568770607716443,-8.02501436361699,-7.61926677,-6.6999311491352085,-8.952322416,-7.653670161673596,-7.653670161673596,-7.246354802,-7.0165976,-9.326214277,-6.647517051341547,-7.315056398995072,-7.760919449226161,-7.347784068632742
2000-04-10,-9.1585612,-7.569193002,-6.587748731,-6.567086490504442,-6.6363240500741245,-6.72128315,-8.68246234734132,-8.992829837,-7.961047507147869,-7.961047507147869,-7.509459562,-7.3346724,-9.390472126,-7.964157219643242,-7.329116985913219,-7.977304458310094,-10.453065795848286
2000-04-11,-9.407056634,-7.716603264,-7.631431938,-6.565393503650905,-7.8406920202087775,-7.068643995,-5.740390256763789,-9.178007879,-8.765523607300878,-8.765523607300878,-8.31048291,-7.6835119,-9.463022024,-7.206366715346982,-7.402294405452463,-8.153957096367536,-8.16237961977886
2000-04-12,-8.944249403,-7.647709634,-7.401446122,-6.56369753060161,-6.774631466240767,-6.699627937,-7.840728433766488,-9.133140015,-8.25162000389212,-8.25162000389212,-7.865542956,-7.4459905,-9.438203687,-9.143214095482474,-7.405418658568266,-7.483246013804645,-8.930403230215566
2000-04-13,-9.576337706,-7.88783855,-8.820418109,-7.703518445753674,-4.593233615513011,-7.744278009,-7.964408742287613,-9.410406729,-9.261225549756452,-9.261225549756452,-9.032958887,-8.2571219,-9.637097236,-8.462769671407688,-7.52906997535267,-8.731029034300311,-8.303206183678778
2000-04-14,-9.35857493,-7.868664304,-8.530741099,-7.703933752372587,-6.7245991332969215,-7.798861912,-7.8511453063259005,-9.425128689,-8.874495895778958,-8.874495895778958,-8.600894463,-8.0623685,-9.636670776,-8.130596935650443,-7.547162635306416,-7.667822263863615,-10.223638515011928
2000-04-17,-9.880957093,-8.068775507,-9.418719563,-7.702584921479167,-7.802912437829911,-7.844310148,-8.9226379977115,-9.665691819,-9.66064133206016,-9.66064133206016,-9.485695734,-8.967539,-9.823440334,-10.468985413354089,-7.634989194315963,-8.581332780583377,-10.648432079110997
2000-04-18,-10.72430558,-8.272710629,-8.788154206,-7.704428729471246,-9.0406331626372,-7.912630069,-7.797280371701178,-9.782707668,-9.820467883177482,-9.820467883177482,-9.809916972,-9.1439043,-10.07058301,-9.129112867778108,-7.696796234972865,-9.04175803452847,-9.367567416632332
2000-04-19,-10.70341751,-8.286437468,-8.271883697,-7.704358989903539,-9.44085035811503,-7.816088348,-7.970163553470725,-9.78119746,-9.94622238907571,-9.94622238907571,-9.876122706,-9.5633755,-10.11342995,-7.339441082965053,-7.701920370064423,-8.00958565298497,-10.562897309611246
2000-04-20,-10.27238593,-8.261266864,-8.103640632,-7.699611635380364,-6.480840114211476,-7.805470352,-9.126112155741916,-9.795436124,-9.81240340178956,-9.81240340178956,-9.732947187,-8.5936042,-10.05777395,-9.621081275815955,-7.721905869880231,-7.811459917147507,-11.669136647014277
2000-04-24,-10.06152194,-8.229020471,-7.714983415,-7.704091023077638,-8.834566334314786,-7.825758529,-7.95564614274964,-9.762216095,-9.325474023976588,-9.325474023976588,-9.20829678,-8.2063582,-10.03980744,-8.563596187919545,-7.722142959747649,-7.851756850638565,-10.903595807260878
2000-04-25,-10.17108134,-8.336976295,-8.320634978,-7.701808267417472,-7.871846034597039,-8.057173071,-7.998726849575574,-9.916033925,-9.863779990968675,-9.863779990968675,-9.713229087,-8.2902447,-10.14271262,-8.98342035249966,-7.7783214867761235,-8.306092917692043,-8.892182821959844
2000-04-26,-10.42713444,-8.399196511,-7.891084686,-7.678956506724421,-8.059735331556382,-8.015912203,-8.123315890216208,-9.945982975,-9.573488543540485,-9.573488543540485,-9.300548344,-9.0695532,-10.22922562,-8.623915639508786,-7.783263958436412,-8.306077489448333,-12.702389162566766
2000-04-27,-9.856427942,-8.301904832,-7.542913004,-7.009017171639687,-8.172915978139232,-8.094169593,-8.03114770300165,-9.865044424,-9.206398030994048,-9.206398030994048,-9.081402881,-7.9582377,-10.14375505,-10.338612078387913,-7.782605844581403,-7.786246512936698,-7.559188278770486
2000-04-28,-9.472977448,-8.258173835,-7.454904752,-7.008240146088473,-8.1614849139615,-7.811365334,-7.723221718794837,-9.857893635,-9.008828401941326,-9.008828401941326,-8.877321976,-8.3377544,-10.08695759,-7.196413103921163,-7.800276887837587,-7.851492732920711,-8.204325495665248
2000-05-01,-9.184677234,-8.222775201,-7.413589312,-7.007461474880918,-7.008958422068646,-7.828041888,-7.818847443830545,-9.859166957,-8.779812271369439,-8.779812271369439,-8.633561311,-7.4672987,-10.08321768,-7.69381437836861,-7.81300005823924,-7.872457941218253,-9.076637002868932
2000-05-02,-9.131761151,-8.20036532,-7.158054362,-7.0066814521426695,-8.67242450472929,-7.805250591,-8.03198567381906,-9.831544893,-8.41384337292041,-8.41384337292041,-8.178276333,-7.3252144,-10.08912603,-6.797365420899466,-7.81422851926506,-7.964942251587773,-10.028440589169753
2000-05-03,-8.645173641,-8.109635112,-6.993911536,-7.005899520581311,-7.39100728092374,-7.88363854,-8.01214769237048,-9.765715744,-8.226716458427502,-8.226716458427502,-8.165955425,-7.5029439,-9.842426937,-8.074091597920246,-7.7820184398417265,-7.779385282205769,-9.979121849720988
2000-05-04,-8.764993699,-8.165805131,-7.473698526,-7.736661282038916,-7.858139666270344,-7.863158757,-7.764991787262228,-9.863154045,-8.55669497488036,-8.55669497488036,-8.408477687,-7.8041235,-9.883255605,-8.248669587538908,-7.823966893042657,-8.12678809004783,-10.690906467290578
2000-05-05,-8.297662052,-8.062064022,-7.218617889,-7.738984823761133,-6.740317019846263,-7.879136281,-7.557141925756097,-9.778559203,-7.952142862245222,-7.952142862245222,-7.926527307,-7.4726172,-9.826893768,-9.618762979335282,-7.82743874544008,-7.783420472693844,-8.992362284413032
2000-05-08,-8.450744654,-8.063060438,-7.001640915,-7.74131372664752,-7.376966938562188,-8.029301744,-7.477430024748504,-9.76527754,-7.872192867142048,-7.872192867142048,-7.741400419,-7.4393815,-9.823519019,-8.478250886614454,-7.828711036636174,-8.038184773866584,-9.194104492789863
2000-05-09,-8.064083758,-7.97907959,-6.878818154,-7.743646413410549,-7.076289310310765,-7.821821554,-7.587205221295211,-9.704972053,-7.665197051887013,-7.665197051887013,-7.628501988,-6.7028204,-9.781506763,-8.611981860902713,-7.833497500684028,-7.7969864502692126,-9.18693118347104
2000-05-10,-7.950928134,-7.951369683,-6.967604561,-7.745984518963744,-6.706569343712319,-7.877771585,-7.46618008653269,-9.709435233,-7.636163780153159,-7.636163780153159,-7.534845555,-6.9916937,-9.758587245,-8.811144153959544,-7.842901356358889,-7.863308232853962,-9.93080559815018
2000-05-11,-8.314131819,-8.055676915,-7.704112056,-7.748327894737482,-7.132167005662162,-7.771342989,-6.218926777632383,-9.853141387,-8.195045074513574,-8.195045074513574,-8.057639316,-7.3890499,-9.826401007,-7.860659626987281,-7.870898119571732,-8.306345789023776,-9.095581792445069
2000-05-12,-8.466219777,-8.062877709,-7.391924975,-7.750968249143365,-7.74233601625708,-7.831011956,-7.579720693774769,-9.8431823,-7.90105581972508,-7.90105581972508,-7.662808522,-6.9671672,-9.833170569,-7.931529725052729,-7.858223267900096,-8.035412846435928,-8.788322361178233
2000-05-15,-8.029973848,-7.961478162,-7.140652386,-7.753027941687849,-7.159324745760324,-7.768018004,-7.486662963276316,-9.753766782,-7.648621369544717,-7.648621369544717,-7.52512463,-7.0972255,-9.801651184,-7.343125934273839,-7.807004447948557,-7.697177544729229,-8.666878499359104
2000-05-16,-7.923249165,-7.905360471,-6.939222105,-7.755385302844267,-7.733144227146552,-7.669368285,-7.506078088851981,-9.699137713,-7.442807554580961,-7.442807554580961,-7.291967065,-6.6109859,-9.782105779,-10.508063415847806,-7.786271404899801,-7.758191937823821,-8.656238861195929
