dates,APARCH_FHS,APARCH_Normal,APARCH_sTUDENT,caviar_AD,caviar_AS,caviar_IG,caviar_SAV,EGARCH-Norm,EGARCH_FHS,EGARCH_St,GARCH-FHS,Garch_Normal,Garch_Student,Historical-Simulation,Normal-Distribution,Riskmetrics-Results,Weighted-Historical-Simulation
2000-01-21,-6.390959957,-5.988534675,-6.341464943,-5.330792174923446,-7.504736722555218,-6.270778008250431,-6.21138070772516,-7.549491473296372,-6.70783108480974,-7.212432361,-6.096144308,-5.5369785,-6.835360235,-6.310789356961465,-4.983839596970331,-5.014361363743151,-5.700947447639389
2000-01-24,-6.212982091,-5.821711132,-6.171444643,-5.334317545174779,-6.953720831618787,-4.933186614740798,-5.25700242737646,-8.6763879604468,-7.092381939336826,-7.218167003,-6.414173012,-5.5053147,-6.784927341,-5.322123609435986,-4.9870518748062045,-5.005994002353976,-5.534898627311002
2000-01-25,-6.178621474,-5.749973112,-6.094223012,-5.337860739673247,-4.718975164682948,-5.494209971166963,-5.713218025410455,-9.926995914022983,-6.598933602579868,-7.024542118,-5.93954289,-5.3873867,-6.591791513,-5.935721081612534,-4.985782250020612,-4.883295924554447,-5.739212989566781
2000-01-26,-7.10635405,-6.651520272,-7.047833412,-5.351413057348708,-8.859387189420596,-8.17476280612783,-7.332061749458177,-8.046226845615806,-6.961803283506405,-7.722550475,-6.542665974,-5.8942101,-7.478576621,-4.3587414772398985,-5.070644426647047,-5.775262282409233,-6.501149331603711
2000-01-27,-6.903142318,-6.461836882,-6.854941036,-5.353917614355603,-4.213307129637513,-6.833235407440709,-4.7217794152120645,-6.92099427683416,-7.031789452954541,-7.352298989,-6.699982634,-5.7232361,-7.200202998,-5.177142969714235,-5.068628632335302,-4.897745495774227,-6.214274633987553
2000-01-28,-7.279668522,-6.745289117,-7.146414534,-5.356432281139576,-7.9521449998551,-7.064173120575144,-6.430233572459926,-6.822948520105262,-6.956315835748256,-7.562662929,-6.564101499,-5.8116566,-7.342037646,-5.890218413894385,-5.104360023043763,-5.24601712031963,-8.223745465125228
2000-01-31,-8.069197119,-7.563344738,-8.00863097,-5.472224449797032,-10.304662698565275,-8.892714926115106,-6.152445441304733,-7.43935300313355,-7.406337313652591,-8.206268652,-7.119302973,-6.2325968,-8.074507613,-5.075352501649677,-5.188429196860879,-5.868761638928843,-6.3309123811471695
2000-02-01,-7.832413406,-7.342590576,-7.7849809,-5.472973549302427,-8.941850517920082,-7.926337955473637,-6.834508053616883,-6.759775513654001,-7.784889275344282,-8.008463363,-7.442145112,-6.1075002,-7.849644098,-5.147396413626052,-5.188758897972139,-5.029591411788287,-6.539873090703626
2000-02-02,-7.60385077,-7.129325691,-7.568460036,-5.477410293193243,-8.350422724781879,-5.571306330339518,-5.514347755052864,-7.28234638961341,-7.485309816881515,-7.732206472,-7.171898053,-5.9514676,-7.590610982,-5.256475660239042,-5.187821867268018,-5.042604354668348,-7.143299679901292
2000-02-03,-7.383244228,-6.92331488,-7.358857666,-5.364587371254967,-5.5478297619247,-6.049779879391467,-5.387688243104232,-7.547353417200378,-6.878005535203183,-7.258165865,-6.745700862,-5.7700558,-7.289915266,-5.582445400975951,-5.1866381963549015,-4.970583204850855,-6.828877185078965
2000-02-04,-7.338621587,-6.868012323,-7.29758335,-5.366847457385848,-7.3722436481572196,-5.628091070562699,-5.421006361015465,-6.898371961739686,-6.595013175353721,-7.111264672,-6.410913676,-5.6598038,-7.101325254,-5.341748793032807,-5.14662541737091,-5.016922187939921,-9.072064578997407
2000-02-07,-7.550332961,-7.073240268,-7.506021653,-5.369109029446343,-6.006601552842144,-6.091161022463799,-5.613108218634891,-7.26323579321072,-6.620348486960016,-7.277509639,-6.354691678,-5.6926725,-7.168023557,-5.420421398038789,-5.177611879611731,-5.244545491476039,-7.129109379293353
2000-02-08,-7.340724966,-6.887546085,-7.315349234,-5.371377961550046,-5.173624095838299,-5.368438905140943,-5.474527396031365,-7.484406252592428,-6.42154011816362,-6.863003437,-6.283823471,-5.5215704,-6.890725921,-4.807832518445893,-5.173043491707393,-4.961469779598143,-6.97172682503753
2000-02-09,-7.156982832,-6.708563029,-7.131147556,-5.373646834471319,-7.040726853802828,-4.782497308539918,-5.064455480992971,-8.3152221660357,-6.067780927475578,-6.523587209,-6.052283116,-5.3609418,-6.63146456,-6.9847671374271165,-5.173279117766033,-4.952252517405245,-6.373218673875719
2000-02-10,-7.003953216,-6.567141787,-6.983452844,-5.375928218537901,-4.363249578166367,-4.387698188811833,-4.694730869424273,-8.729728547235498,-5.784821846880468,-6.255359388,-5.71802474,-5.2194815,-6.382913231,-6.048547198055576,-5.160279368313954,-4.958299370811486,-6.754284533230289
2000-02-11,-6.89168448,-6.458614021,-6.868380868,-5.3782105212044025,-5.769573325146841,-4.137170907831467,-4.5167269853093215,-10.88109612501028,-5.576143710570735,-6.040097045,-5.466287058,-5.1021048,-6.155520283,-5.88765440546905,-5.164547381269922,-4.964979263350879,-7.566796883018497
2000-02-14,-7.282152642,-6.814720947,-7.235296487,-5.380496596081412,-7.465371035576986,-5.629166225922604,-5.507381844269316,-9.946709948308513,-5.771926544727293,-6.435548409,-5.64174051,-5.2722217,-6.495080526,-4.811631648242088,-5.20494769835954,-5.354902910289043,-6.881123056652278
2000-02-15,-7.072781362,-6.619448323,-7.036374409,-5.382789731780272,-6.704399842783248,-6.782168250433425,-5.397418466234805,-8.672633724826346,-6.937569573581352,-6.921399481,-6.772446551,-5.5772973,-6.969491724,-5.449018193095164,-5.224688152543269,-5.466476850196368,-5.930460897138554
2000-02-16,-6.870747699,-6.430865015,-6.84385111,-5.385085838924033,-6.092222485426955,-7.654814403429642,-5.651630572505281,-9.2330331594651,-7.326848439533498,-7.249985462,-7.074995479,-5.751536,-7.241103541,-5.237652353639595,-5.244737715421342,-5.54188408426738,-8.59309612303598
2000-02-17,-6.732890045,-6.28685137,-6.693530054,-5.387383766861435,-4.690909934159836,-6.642814608968222,-5.871897878940185,-8.982828389433752,-6.576980701243174,-7.025797598,-6.447906334,-5.6051421,-7.014029338,-5.894562007487583,-5.249312048395055,-5.025928646201482,-6.412944666256784
2000-02-18,-6.542815491,-6.10970913,-6.512077846,-5.389650819027804,-5.764850226785466,-7.294462684730743,-6.086364870071632,-8.500465033635185,-7.276429894889468,-7.350085394,-7.096877248,-5.7863459,-7.282057638,-5.858311604558807,-5.257925600425741,-5.479289154005137,-7.555364022801247
2000-02-22,-7.007668753,-6.43217848,-6.84242239,-5.391959245332662,-6.856227760781278,-7.42152685102851,-5.886135140327875,-11.538347367397684,-6.976616928883441,-7.634419673,-6.734312596,-5.9326424,-7.510117997,-6.072292153419825,-5.288664703998459,-5.397110018880947,-5.59658267962986
2000-02-23,-6.807921381,-6.250029324,-6.656155196,-5.394273031406112,-6.128195819277399,-6.907860373288107,-6.648621237514841,-9.611962428880668,-7.425828807076447,-7.611611036,-7.066003399,-5.8780724,-7.415370698,-5.616053632792945,-5.2773979672713365,-5.208494218942649,-6.901638206987077
2000-02-24,-6.843510126,-6.209993054,-6.60978994,-5.396589771700205,-5.484645363466673,-5.624554405419331,-6.007251357555063,-8.996809295794087,-6.947097918451058,-7.47378552,-6.605827153,-5.7659066,-7.239426788,-5.856945518637843,-5.287745740476894,-5.127890998586851,-8.198317637346284
2000-02-25,-7.187584983,-6.601607149,-7.013921714,-5.398914851053344,-6.2536908861689815,-7.1101274217720105,-6.753900440546159,-11.79926333478743,-6.970130178709391,-7.734267348,-6.648946551,-5.891936,-7.44806083,-5.197560814602599,-5.329692464258238,-5.490722880984908,-6.19378973407328
2000-02-28,-7.141856528,-6.574057537,-6.981037103,-5.401202753967473,-7.43737588128621,-6.332276768117524,-5.560983185736319,-10.220646512010283,-6.934696306386218,-7.518236192,-6.602049418,-5.7518176,-7.230857724,-4.876661408625828,-5.340915111337454,-5.175281494516214,-7.20809072294349
2000-02-29,-6.937399688,-6.387031951,-6.790296975,-5.403534120857158,-6.397432260151062,-6.012903731398746,-6.0569056380642365,-8.36290950986416,-7.189878919136384,-7.457250662,-6.779439682,-5.6791267,-7.11727638,-7.277644755363316,-5.335534174323692,-5.222927415327388,-8.247854984374525
2000-03-01,-6.770294554,-6.218161285,-6.616326168,-5.405869640786805,-4.955899082468796,-5.294824700618883,-5.053540360776373,-7.293421066035247,-6.636690534875838,-7.106090499,-6.321859717,-5.5156415,-6.858968085,-6.540402618934221,-5.336823813374302,-5.095468108207066,-8.334584905717733
2000-03-02,-6.585182136,-6.055331514,-6.448192805,-5.408211089514265,-5.794028077506709,-4.71232516766554,-4.300608198150207,-9.940226260179076,-6.2692608214698735,-6.740553303,-6.049264494,-5.3547558,-6.600627972,-6.133695397434616,-5.331434703510145,-5.078257729564533,-7.467322930668653
2000-03-03,-6.403078973,-5.887355377,-6.275624387,-5.410555214834301,-5.393506209899529,-4.235614499401383,-4.619623743707569,-9.736894593433174,-5.894446092163457,-6.340865781,-5.792845963,-5.1979194,-6.337715628,-4.808972600648837,-5.320238959217913,-5.071720184004573,-7.853217938471477
2000-03-06,-6.22467113,-5.724045095,-6.107749826,-5.412907379607292,-4.282278788521418,-4.548287645165538,-4.63456806512477,-9.508507088261243,-6.059600032008566,-6.327311981,-5.872362427,-5.1392303,-6.242885805,-7.231191448345129,-5.318085361239359,-5.199475062283981,-9.532015172458165
2000-03-07,-6.737176491,-6.143256133,-6.540114267,-5.415262267960045,-6.136208126584226,-5.823145138075997,-5.673828299813315,-9.345477629069824,-6.025596917707151,-6.728419058,-5.869879455,-5.3607285,-6.642540602,-6.2711155522287445,-5.356400420426736,-5.49216922949898,-5.212655226594412
2000-03-08,-6.546950681,-5.971073627,-6.363635255,-5.417624051726672,-5.74717476714411,-5.26350702758543,-5.005421419703811,-10.92723640386281,-6.231416992828182,-6.554510508,-6.02214099,-5.2393065,-6.447271312,-5.628989852368402,-5.356294463880521,-5.134355435052243,-8.632661672636225
2000-03-09,-6.797230118,-6.136177027,-6.52881168,-5.41998821275585,-6.191026043308487,-5.526482027933513,-5.588509326741855,-9.775453075389542,-6.0837668022132805,-6.689211915,-5.816703193,-5.2734657,-6.511774489,-5.1411251369895945,-5.378385460652604,-5.31013689916751,-6.837551152075211
2000-03-10,-6.879332215,-6.277750004,-6.670096192,-5.422358235212726,-5.897149039431612,-5.668487222411258,-5.340293696496421,-9.233387567763849,-6.145645440680221,-6.742771434,-5.809760209,-5.2586964,-6.497365722,-6.216971499557571,-5.400057197471329,-5.305870567672583,-7.239716502256388
2000-03-13,-6.684097512,-6.100921705,-6.489402827,-5.424734994293637,-5.883088663793673,-5.37930067088507,-4.998120569539157,-9.17304555965962,-6.4447920341585885,-6.685547649,-6.028645634,-5.1917463,-6.393094179,-5.561607295618956,-5.400507652187948,-5.214773876273674,-5.7976378672022
2000-03-14,-6.495744828,-5.930203921,-6.314570487,-5.427116352747318,-5.697993496093399,-4.781364398059292,-4.743411991423036,-8.218298259900058,-5.9239750803664135,-6.294717419,-5.644355777,-5.0421427,-6.127173044,-5.116363121041316,-5.400965223746115,-5.128167381363446,-6.583505297517435
2000-03-15,-6.314052357,-5.765404924,-6.145426362,-5.429501272337233,-5.40280349490115,-4.833098873705649,-5.022429964901849,-6.983401256992648,-6.046949824021944,-6.275262694,-5.694644511,-4.9877545,-6.049020145,-6.351240854285497,-5.4026865754230045,-5.242387197872736,-7.579231436424242
2000-03-16,-6.138805474,-5.606339084,-5.981802765,-5.429563970241392,-3.9311749607328825,-9.906234965730986,-5.636017028570046,-7.439742441270257,-7.839859253069632,-7.492227397,-8.141672113,-6.2677762,-7.917994774,-4.737240557058008,-5.490385683218976,-6.791137675364994,-8.731619687192737
2000-03-17,-5.96979604,-5.45282616,-5.823536963,-5.429886103441403,-3.8659627146360935,-10.781816797957092,-9.24876803812234,-7.017801104975353,-8.237708768560223,-8.024867912,-8.490179998,-6.5897755,-8.436978362,-6.410370738784104,-5.525484923800084,-6.194986882803064,-7.169274749748468
2000-03-20,-6.711125115,-6.078495962,-6.475661162,-5.432283475895384,-6.559562605391296,-10.887005565063154,-6.323057415644898,-6.606467415209244,-7.83986401090888,-8.508691177,-8.052679315,-6.8705289,-8.882918021,-5.508950093292702,-5.555921770934565,-5.846006190390171,-5.625803308870704
2000-03-21,-6.521818481,-5.908554593,-6.301275279,-5.43468336306188,-7.346287750187844,-10.34116102672683,-8.350850400627408,-7.184597453199488,-8.493869249923536,-8.569363037,-8.5577871,-6.8377553,-8.81696757,-5.6289245703312565,-5.553595017343391,-5.550756929302805,-7.874481740539045
2000-03-22,-6.339202751,-5.744507598,-6.132564449,-5.437091402879343,-4.080442277559654,-8.32282121179782,-6.710349661421935,-7.110305086794947,-7.951757588617482,-8.202197216,-8.094783273,-6.6334192,-8.490569151,-6.335907217157699,-5.552456028508495,-5.36549050408583,-8.357711827342941
2000-03-23,-6.342311705,-5.768739807,-6.151144358,-5.439501740231361,-5.896503601587653,-7.452916556448999,-6.210986136154828,-7.139530640915001,-7.548729334898529,-8.056370107,-7.645176928,-6.4976275,-8.277961712,-5.39215319202757,-5.565962924127744,-5.415224786726317,-5.772209580124939
2000-03-24,-6.166060847,-5.609557649,-5.987333844,-5.441919766594494,-4.260463137287527,-8.344813945520919,-5.780059435560188,-7.778479512010894,-8.493857516028832,-8.473260177,-8.480744953,-6.7405285,-8.638679616,-5.74223850626815,-5.588943991451809,-5.942689150464345,-8.422476470156141
2000-03-27,-6.419522364,-5.751846958,-6.128160034,-5.444343265231047,-5.465091456931341,-6.95086510333972,-6.3173118843493015,-9.110767933177568,-7.91725095872853,-8.47537004,-7.837283787,-6.6808238,-8.542360236,-5.551408598982559,-5.609382488576107,-5.525656582214009,-6.403801484582338
2000-03-28,-6.24053126,-5.593253479,-5.965100985,-5.446769541598469,-5.438989893455869,-5.809037674206683,-5.618462726890102,-8.798100444109908,-7.764858340024927,-8.102043154,-7.746920236,-6.4807546,-8.234254275,-6.969850268792523,-5.607218813164206,-5.385491308007674,-5.756755987441506
2000-03-29,-6.067898461,-5.440198152,-5.807383091,-5.449202638854213,-4.085637127637916,-5.90770898616968,-5.064116340271904,-7.620422908051893,-7.361333805788113,-7.71616546,-7.442235367,-6.2846255,-7.935780606,-5.898270405111916,-5.600441326272095,-5.384872772411637,-9.823293973160853
2000-03-30,-5.916207514,-5.310830223,-5.671750939,-5.451643124406865,-4.099479619344231,-5.554820895983587,-4.62183360933649,-6.817436474971996,-6.901441238404266,-7.354608637,-7.076920551,-6.096375,-7.652368958,-5.528343007824244,-5.603386507351601,-5.371672227099928,-7.194340625548693
2000-03-31,-5.755152773,-5.167689167,-5.523689291,-5.451730232144223,-4.233655547827765,-8.735058322247585,-7.123511649530733,-7.390961858046118,-8.270939428711804,-8.207936124,-8.59581905,-6.7926643,-8.655177863,-6.35751799302311,-5.654451148744044,-6.522759246636081,-8.563819748708996
2000-04-03,-5.599877259,-5.029600529,-5.380526653,-5.4490926203506085,-4.887906675141172,-8.272968286652468,-5.871646031003759,-8.371147113984529,-7.958508245685383,-8.175336424,-8.193603079,-6.6885973,-8.515389812,-6.317740785856504,-5.656442347269717,-5.706103982804253,-6.276865000820594
2000-04-04,-5.75292107,-5.174760828,-5.52362052,-5.451427306612843,-5.209473043170084,-7.570693317596129,-5.598640297273521,-8.856506885869132,-7.52785769875654,-8.147728606,-7.675670938,-6.6024044,-8.388881491,-6.249140192055853,-5.670298700653788,-5.59655136208128,-6.730107180327165
2000-04-05,-5.597725786,-5.036422093,-5.380460161,-5.453766281079776,-4.529307664525598,-7.4354634054204976,-5.712998675435919,-8.25524265381995,-7.786602568269598,-8.081173136,-7.837931741,-6.5021906,-8.236989712,-5.4167231773689695,-5.659849270727859,-5.60049156409813,-6.857164084157806
2000-04-06,-6.183509405,-5.510150585,-5.87083339,-5.456111485251578,-6.380974423183325,-8.127047986630894,-6.945541106355714,-7.537132600958324,-7.581263070969763,-8.329296574,-7.572654891,-6.5893276,-8.393150897,-7.424826771313296,-5.698577918711486,-5.849053362055334,-6.842969810116089
2000-04-07,-6.01290673,-5.360005345,-5.716211637,-5.458456875797241,-5.111290932380056,-6.475259490536629,-5.712303249499966,-7.827536355575147,-7.619549398038848,-8.020725969,-7.614035525,-6.4033473,-8.115652007,-7.595567747378517,-5.695876373447269,-5.514624966722242,-6.087912849722382
2000-04-10,-5.980880845,-5.293545035,-5.642879874,-5.460813551516701,-5.286034485844638,-5.767962924898788,-5.251888729240761,-6.694244053933661,-7.208399628194872,-7.75769414,-7.222292662,-6.2301901,-7.86341877,-7.812814577218206,-5.688915618856547,-5.495240723627035,-7.960519146833151
2000-04-11,-5.817511095,-5.151013017,-5.495772107,-5.463161055439557,-4.952661552002915,-5.78189518533401,-6.9396024287865385,-7.634167506999207,-8.175019160222003,-8.261290601,-8.158118165,-6.5725136,-8.360089667,-6.461303328150229,-5.708534342942951,-6.165267004301897,-9.633011625944524
2000-04-12,-5.668402242,-5.013514265,-5.353535218,-5.465527581577031,-4.849604301037304,-6.675945669057732,-5.555860169511333,-7.620960572118572,-7.353269335059259,-7.783054206,-7.505230334,-6.3677107,-8.048629721,-5.997555809709021,-5.7084441709275975,-5.500288268469005,-7.282479041486114
2000-04-13,-5.516248596,-4.882185991,-5.217063032,-5.467894339697999,-4.398499158053151,-5.735297493679938,-4.476740572085973,-8.273542380727164,-6.89844397511498,-7.369749201,-7.186258491,-6.1702234,-7.763064885,-6.3859935451778895,-5.708101664328987,-5.487360041435725,-5.662231355106797
2000-04-14,-6.650661862,-5.917750554,-6.311347224,-5.470269548516983,-6.047382923481846,-5.862211207812433,-5.582137672052171,-7.951868773049869,-7.138460247764656,-8.071012783,-7.528462416,-6.6070354,-8.481917271,-5.708444566905403,-5.767241545321431,-6.32913236365542,-7.420120030070215
2000-04-17,-8.25141502,-7.611364908,-8.117317753,-5.593353669238954,-10.44690629577847,-10.58033853448457,-8.172490911239016,-8.466719607048326,-7.96741585537529,-9.145206081,-8.685264919,-8.5567614,-9.858318099,-6.968853738308616,-5.87587018499884,-7.201899174084152,-7.476543109372226
2000-04-18,-8.008318541,-7.388984204,-7.890209019,-5.593985688782902,-10.744336154425188,-6.402136947553832,-11.479380652444725,-7.322490121480767,-9.789923010819347,-9.838011468,-10.38839045,-9.3190864,-10.53418281,-5.633362794111262,-5.917071250828873,-6.549151268147131,-10.10448321562099
2000-04-19,-8.262954985,-7.476559986,-7.973873629,-5.5964927910837385,-9.983547480464363,-10.991409209472865,-9.897427897434298,-7.202308636029024,-9.108711143368437,-9.832851069,-9.627166068,-9.0412186,-10.3959877,-6.4700326213201125,-5.940463342917518,-5.872296488845213,-7.2726296056562845
2000-04-20,-8.01945908,-7.258747869,-7.751330416,-5.59898329750904,-9.529172601223038,-6.299752939312616,-9.264415645991432,-6.481795760399324,-10.117554696206357,-10.27308057,-10.43615053,-9.3529216,-10.71987348,-6.571299427858015,-5.969923407828105,-6.442106638373002,-6.5075121619796805
2000-04-24,-7.784400596,-7.048332618,-7.535883687,-5.601505811497287,-4.994193346693159,-10.868058635886078,-9.739854990322115,-7.754478048453436,-10.282262183663196,-10.51406611,-10.51311188,-9.3611355,-10.82575934,-6.55734431034434,-5.9848397174833945,-6.3485035058052,-9.598916762474031
2000-04-25,-7.557507534,-6.845081914,-7.327323716,-5.604028170687279,-7.811879938424789,-11.103256579563558,-7.920344891569213,-8.178017138593598,-9.50219890783708,-10.0415339,-9.857561845,-8.8233744,-10.43388938,-6.0635634769098266,-5.983772324890227,-5.804994805308178,-9.89683363099944
2000-04-26,-7.379198223,-6.676067862,-7.150806453,-5.606559358763973,-4.218649455202495,-8.142513788363797,-7.887993248229068,-7.693624850775358,-8.832012131562129,-9.485404469,-9.297526468,-8.3188311,-10.01245267,-6.0971888537588335,-5.985882456011646,-5.767306581224446,-9.15955073073836
2000-04-27,-8.492322901,-7.739011676,-8.266846981,-6.288330984461079,-9.967283279204787,-10.17898948532892,-9.949076902473127,-7.2786515728160595,-9.063059453847163,-10.17710463,-9.532737889,-9.0588463,-10.7061092,-6.954592319085862,-6.082842926965559,-6.84318464928406,-8.550597920580962
2000-04-28,-8.240897276,-7.51231113,-8.03498587,-5.885617079085431,-9.528107659093903,-9.154968450304636,-8.647489402143227,-6.601592225940282,-9.598150103739346,-10.05025328,-9.921232664,-8.7244471,-10.47683072,-7.236925650675408,-6.082179288551277,-5.965782907420842,-6.784785203899836
2000-05-01,-8.00488393,-7.293286628,-7.810496782,-5.717090132846201,-7.521877170128065,-7.036975834938636,-7.225537232824797,-6.234782609241782,-8.847953715228739,-9.469549705,-9.394946772,-8.208377,-10.0836008,-6.660343735261015,-6.078850531150212,-5.829742917672593,-7.531731123143797
2000-05-02,-7.775141858,-7.095800266,-7.605922178,-5.7365461023428,-7.055143130343545,-6.81700121747857,-6.538407394255526,-7.239406664910636,-8.31449886932629,-8.985121144,-8.994288552,-7.733218,-9.713613343,-5.780952480743467,-6.072400820882187,-5.827276905930368,-6.915250077242684
2000-05-03,-7.548570857,-6.890931594,-7.395121563,-5.735476799740417,-4.858608025457937,-6.45613751507191,-5.959068395183798,-7.452479821224823,-8.125143880095072,-8.673969222,-8.792029166,-7.3269624,-9.391665006,-6.9008431120001,-6.063948721123486,-5.865708807483506,-7.395198755397575
2000-05-04,-7.647612893,-6.964815853,-7.462692985,-5.744772123591464,-5.716848317842913,-6.011118465851834,-5.939192727206712,-7.735841281607565,-7.827894905482625,-8.642523237,-8.378800181,-7.1421628,-9.227147371,-6.465162506851774,-6.0839328907544585,-5.98136411947845,-9.651762769025632
2000-05-05,-7.425481401,-6.764414357,-7.256476483,-5.757775117488017,-6.308820974301709,-5.529575966781263,-5.484537296530988,-7.650487494307592,-7.719532629593996,-8.288922117,-8.287457381,-6.7523092,-8.903796926,-6.344861278227066,-6.082598804240582,-5.841674423468326,-8.084433588944421
2000-05-08,-7.211098838,-6.570863238,-7.056874102,-5.763115155846347,-5.970366203806206,-8.121033848935353,-7.469951447440881,-7.005756513175858,-8.720847005845688,-8.914912761,-9.178673895,-7.5813768,-9.47115286,-5.62702743037861,-6.119804726524877,-6.693722350742416,-8.92994311726401
2000-05-09,-8.036812754,-7.226517964,-7.735261731,-5.772646057215587,-8.376191628672057,-9.006224077439454,-8.637804128787574,-8.494768696269357,-8.39950167303808,-9.413731504,-8.839860499,-8.0828174,-9.892253212,-6.263993487723227,-6.164031433792367,-6.5160076471028585,-8.582677217159883
2000-05-10,-7.801152198,-7.01719882,-7.520328061,-5.782247929249273,-4.186027387147972,-7.778400311260402,-6.384063967028961,-8.273713536495524,-8.373761544220878,-8.987148513,-8.869329439,-7.6188796,-9.54270991,-5.848472153719696,-6.161303638896904,-5.91812143570339,-8.08585979911248
2000-05-11,-8.471566644,-7.552694103,-8.071962255,-5.7919212843084935,-7.494910674568288,-9.493724017613513,-8.221595372656477,-7.249007945625041,-8.365791556190617,-9.365424033,-8.757723908,-7.917883,-9.793553992,-6.838708255744508,-6.186234661705033,-6.462676421722653,-7.825926612919408
2000-05-12,-8.220857997,-7.332300942,-7.846296383,-5.799203198007666,-8.872514405751119,-10.286777686206188,-9.661201128762144,-6.884193219362474,-9.889980109221955,-10.05777852,-10.16733175,-8.7931749,-10.48850085,-7.669965017869343,-6.205240363956114,-6.917222664388643,-8.684011109327283
2000-05-15,-7.978819245,-7.119385612,-7.627819314,-5.809021815568504,-7.531622850025203,-9.965784518730628,-8.02787406715422,-7.611792990983966,-9.011717119971877,-9.599470615,-9.445086057,-8.2938651,-10.10998593,-6.800697341219356,-6.164554500460408,-6.001552501864601,-8.889729966958885
