dates,APARCH_FHS,APARCH_Normal,APARCH_sTUDENT,caviar_AD,caviar_AS,caviar_IG,caviar_SAV,EGARCH-Norm,EGARCH_FHS,EGARCH_St,GARCH-FHS,Garch_Normal,Garch_Student,Historical-Simulation,Normal-Distribution,Riskmetrics-Results,Weighted-Historical-Simulation
2000-01-27,-6.822751605,-6.053028815,-7.323024568,-4.077898982989436,-6.349975852030027,-6.091410239150935,-3.90421525477113,-4.597009494038468,-4.597009494038468,-5.923946263,-4.854650943,-5.0524745,-5.650580325,-4.570319551818747,-4.237611154404723,-4.267960951013644,-5.028866764211446
2000-01-28,-6.604321925,-6.058829249,-7.35183529,-4.078711555367476,-4.271326417587342,-3.64807577849534,-3.6366199901256007,-4.88207627002537,-4.88207627002537,-6.249734318,-5.196873047,-5.2318537,-6.159105101,-4.713885244390772,-4.272069928193371,-4.623661635428356,-5.830512342746589
2000-01-31,-6.250717863,-5.639187681,-7.060567355,-4.078995294082558,-4.8153302778648985,-3.605035322771111,-4.141906116097172,-5.802974226840194,-5.802974226840194,-6.870053629,-6.507056828,-5.8654261,-7.391114479,-4.3526788315749325,-4.306541022028226,-5.013014299224636,-6.563479015599569
2000-02-01,-5.158482806,-4.625736862,-6.687506992,-4.079811173807872,-3.241890069970855,-3.632080466581005,-3.6041244119658753,-4.937118806603647,-4.937118806603647,-6.529622293,-5.267453646,-5.1831388,-6.942523143,-4.751000503386739,-4.307095287291133,-4.311876924380252,-5.137940801645011
2000-02-02,-4.6038246,-4.107365829,-6.374044829,-4.080153200496794,-4.173367277344424,-4.775931572181166,-3.7937374406597,-4.45422495673496,-4.45422495673496,-6.236886674,-4.548770481,-4.7293668,-6.55272392,-4.488559270540726,-4.315078200968769,-4.270114734545578,-6.3537223298189565
2000-02-03,-4.208971748,-3.732930981,-6.047753485,-4.080936357322444,-3.6519730174963634,-3.642049442670416,-3.665508064734513,-4.031353501794387,-4.031353501794387,-5.777482394,-4.083269164,-4.2580232,-6.077726213,-4.611555758416214,-4.314054952426243,-4.205830492999907,-6.5189753520646185
2000-02-04,-4.829447252,-4.252262219,-5.942911031,-4.0822744614877085,-3.961831283041523,-3.605388082766783,-3.686164025428513,-4.3312329226724415,-4.3312329226724415,-5.873976605,-4.367318434,-4.356625,-6.059537743,-4.298542497298701,-4.33881239521544,-4.428415888604825,-5.995533215432994
2000-02-07,-4.405577945,-3.919448797,-5.696070772,-4.083100815518686,-4.059991950115516,-3.6557113739360014,-4.038850441747587,-4.192995744721161,-4.192995744721161,-5.67177501,-4.133157208,-4.1487029,-5.771631008,-4.65727386998586,-4.3372111057563325,-4.281318580663161,-8.879301945772852
2000-02-08,-4.137539259,-3.666921516,-5.436349695,-4.083929817107042,-4.061673749513025,-3.621080408266532,-3.679633016681569,-3.9252208417868935,-3.9252208417868935,-5.358848842,-3.884195601,-3.9242612,-5.37262676,-4.66827647723898,-4.343104875953092,-4.226881134926333,-5.366544452537906
2000-02-09,-3.998822907,-3.53755225,-5.189791375,-4.0723393914559365,-3.75252673637568,-3.628124449419543,-3.789081126490173,-3.803778637809816,-3.803778637809816,-5.035932305,-3.80349589,-3.7543134,-4.960804041,-4.824061657573712,-4.3430285813706,-4.221338538321822,-5.233316549572412
2000-02-10,-4.866422284,-4.284421761,-5.249871536,-3.826803103268253,-4.046520008153661,-3.655126069639639,-4.1153582545057485,-4.20393048525619,-4.20393048525619,-5.323461685,-4.25782899,-4.1095629,-5.272063022,-5.5729571584895785,-4.369153544587619,-4.456890368398833,-6.184154073153558
2000-02-11,-4.935749109,-4.487197556,-5.294714032,-3.8274193391833786,-4.081631055927041,-3.604647106128064,-3.686211637410148,-4.400842145159217,-4.400842145159217,-5.506090026,-4.42981673,-4.2699748,-5.412229337,-5.233452234217043,-4.390217488951161,-4.455822693994169,-5.579770708015715
2000-02-14,-4.384092183,-3.934251524,-5.068374473,-3.8280381500104967,-3.598488069242846,-3.674409577670612,-3.5982715479546417,-3.9336639484364366,-3.9336639484364366,-5.209239849,-4.024500047,-3.9821695,-5.108941876,-4.0582200951183385,-4.387849763978074,-4.234766021141733,-5.248713398808993
2000-02-15,-4.1038342,-3.650985576,-4.85553843,-3.828660192929107,-4.05034954939368,-3.699683435665334,-3.74983496495453,-3.614593270202668,-3.614593270202668,-4.832728897,-3.788209191,-3.7766512,-4.793801498,-4.046477708534571,-4.388493453226918,-4.215913928712399,-5.319152383605112
2000-02-16,-4.201187185,-3.744891733,-4.702134562,-3.82928546976977,-3.867112863183468,-3.71420551027496,-3.702359359732066,-4.292677324771105,-4.292677324771105,-5.12825953,-4.420585574,-4.1042015,-5.056960268,-4.47824821157949,-4.396643395528967,-4.486492158983327,-5.280785708265992
2000-02-17,-4.022698753,-3.567702987,-4.526253155,-3.8299134150993055,-4.315614310275992,-3.7382564528414473,-3.7456545052518218,-3.707603508491089,-3.707603508491089,-4.752750648,-3.913853051,-3.8469977,-4.779191171,-4.299225306974981,-4.396237795901435,-4.225657575857816,-5.348754695141262
2000-02-18,-3.965520984,-3.514999418,-4.382638617,-3.830543095835832,-3.8107740599824727,-3.735148514199488,-3.763549162879274,-3.6440883637402592,-3.6440883637402592,-4.603532051,-3.760063766,-3.7380411,-4.591447719,-4.459078400613637,-4.397299900727676,-4.248866255351758,-5.5347123564142775
2000-02-22,-4.521464373,-4.034317173,-4.50509872,-3.831177142497061,-4.012322308192497,-4.077573506179067,-3.7435164240313297,-4.034321221939569,-4.034321221939569,-4.841097014,-4.095426312,-3.9800659,-4.777313301,-3.862190675786186,-4.40230729195136,-4.416233904626512,-6.118335959725916
2000-02-23,-4.206017867,-3.726023003,-4.359082498,-3.8318158289864175,-3.7468628971599367,-3.7284208116488777,-3.7440377223044328,-4.137639764718836,-4.137639764718836,-4.873841748,-4.134415103,-3.9301524,-4.750882887,-5.091963729385621,-4.390420583833629,-4.317011178625739,-6.018140503357206
2000-02-24,-5.728098942,-4.982240134,-4.92424035,-3.832454388851755,-6.929533908247595,-3.675328118730252,-3.697537610743037,-4.491235861187048,-4.491235861187048,-5.322308342,-4.678074988,-4.45343,-5.263461852,-4.926347328671652,-4.42979055616574,-4.632068546199891,-8.144021165044155
2000-02-25,-5.725284087,-5.245505412,-5.284577294,-3.8330981078056015,-4.059158189976377,-3.612650964048102,-3.669171874031428,-4.742282437654122,-4.742282437654122,-5.628292559,-4.876641846,-4.6677086,-5.550532081,-5.532710994713631,-4.466648712503165,-4.639522998947628,-6.479600097525728
2000-02-28,-5.278232215,-4.792474926,-5.286152368,-3.833743297803676,-4.180770521651864,-3.6293643946279976,-3.677634062283596,-4.638800301583703,-4.638800301583703,-5.703402962,-4.644708139,-4.552549,-5.558407129,-4.024858855588057,-4.487557724577213,-4.499345876347484,-5.9479528616201165
2000-02-29,-4.567627658,-4.093837007,-5.054629138,-3.834393935701942,-5.955335181241242,-3.717843459526403,-3.7189590834300414,-4.358865704066789,-4.358865704066789,-5.474825935,-4.299197772,-4.2163021,-5.326369766,-4.230857399741202,-4.484257073410417,-4.329186772718197,-6.819711881854188
2000-03-01,-4.251370326,-3.767674754,-4.866878864,-3.835046094073984,-4.027064543109819,-3.624051437345893,-3.712109960567059,-4.022747255403346,-4.022747255403346,-5.287505734,-3.951330879,-4.009283,-5.120705627,-4.266989651267631,-4.483448391914644,-4.31435524749194,-5.01294479325385
2000-03-02,-4.128349886,-3.645524499,-4.688391423,-3.83570355555788,-3.662869137648551,-3.725997349603517,-3.868606446375417,-4.256433173861112,-4.256433173861112,-5.306888471,-4.197444892,-4.0334485,-5.088684075,-4.718394731749123,-4.48037582198871,-4.403012703646255,-5.829846378235513
2000-03-03,-3.991751612,-3.526464997,-4.514106343,-3.836359775284592,-3.7122117649863777,-3.7169392311714153,-3.7025594539293327,-3.780931139495794,-3.780931139495794,-4.973380671,-3.832733561,-3.8009129,-4.838536024,-5.90511343771965,-4.479521959385084,-4.276427542406787,-6.048197443722111
2000-03-06,-3.936017981,-3.479207046,-4.359148298,-3.837020753287711,-4.028572496591536,-3.6849320695780574,-3.759455558630655,-3.554221518989684,-3.554221518989684,-4.686291238,-3.670499063,-3.6439147,-4.631105827,-4.458808258611582,-4.468172855044484,-4.266354862806338,-6.369998152318249
2000-03-07,-6.739095534,-6.027243361,-5.522159424,-4.167865519439967,-4.187338308598233,-3.756168719489596,-4.171277815589843,-4.544299511400338,-4.544299511400338,-5.408982692,-4.971105192,-4.7037576,-5.525910846,-5.407138457926849,-4.52521844653768,-4.915267779812912,-5.510459312499799
2000-03-08,-5.978014958,-5.452279408,-5.626040503,-4.168482594348899,-4.200367614236894,-4.192505062119845,-4.204882113448478,-4.643925229510688,-4.643925229510688,-5.619784532,-4.839813434,-4.7021697,-5.654711966,-4.608804121027319,-4.555431556108454,-4.617003996421495,-6.478374759055387
2000-03-09,-5.369919374,-4.835466218,-5.435889346,-4.169095816418065,-3.840251142578192,-4.156017719396613,-4.167216145215751,-5.231019530099736,-5.231019530099736,-6.009185383,-5.529592128,-5.0518038,-6.062950665,-4.622167553186878,-4.572702687876797,-4.803616171510135,-6.488900284415449
2000-03-10,-4.690281354,-4.216908458,-5.211160617,-4.169713766002018,-3.4440596219368174,-3.754155378414438,-4.259634580352095,-4.872913970946303,-4.872913970946303,-5.988093206,-4.945704517,-4.7554856,-5.950465976,-4.715584989743273,-4.5701767843154455,-4.545620008153988,-6.605180028105916
2000-03-13,-5.013884683,-4.459748328,-5.261102268,-4.170322652101751,-4.869241432260968,-4.201700959983014,-4.243311012954649,-4.677023678233335,-4.677023678233335,-6.07514056,-4.698142195,-4.7120055,-5.977125358,-5.122727673945203,-4.590440189316428,-4.588342771256706,-5.019871830363923
2000-03-14,-4.464902019,-3.976692489,-5.066828457,-4.170953484867517,-4.741842165853558,-3.74806535340087,-3.6803101742826776,-4.287678574791696,-4.287678574791696,-5.814022772,-4.225739983,-4.3449464,-5.691288121,-5.959132079560441,-4.5970232430528,-4.416879452045406,-6.759935077298197
2000-03-15,-4.839601761,-4.340997243,-4.964461285,-4.171551496859115,-3.136634839603956,-3.686214829190244,-3.606785513265976,-5.178113149296667,-5.178113149296667,-6.245883622,-5.370800079,-4.9408817,-6.189030463,-5.226543683809332,-4.61836570301078,-4.913854121588736,-4.905514788513142
2000-03-16,-5.953459094,-5.52930014,-5.09365028,-4.171548430363751,-2.548911852295481,-3.5988843663485306,-3.4946469013330748,-6.533085063124407,-6.533085063124407,-7.055010487,-6.945443207,-6.5963041,-7.28989713,-5.250842495037912,-4.672683331774295,-5.486897786996426,-5.278758990495187
2000-03-17,-5.302575778,-4.902264445,-4.973068482,-4.17216791612789,-2.610673262938294,-4.228025003941429,-4.323140470701444,-6.431429159492087,-6.431429159492087,-7.177739231,-6.293900629,-5.9509853,-7.332644727,-5.316937750214565,-4.691985846586636,-4.957830764694248,-6.145582100417691
2000-03-20,-4.574894343,-4.150981228,-4.770475837,-4.172792881064567,-2.7419367336458733,-3.61647461715086,-3.625735409638351,-5.417030326182917,-5.417030326182917,-6.577359988,-4.869825867,-4.6850333,-6.807403444,-4.125143800054279,-4.68237822384867,-4.494410601728406,-5.271686273497277
2000-03-21,-4.193712562,-3.753615358,-4.588463526,-4.173207332900798,-3.910185536397937,-3.647379230275868,-3.5948062717218185,-4.143642007979396,-4.143642007979396,-6.051104893,-4.125288059,-3.9498734,-6.344920214,-5.205191670487174,-4.685062328564364,-4.493939798053175,-5.738491951433515
2000-03-22,-4.031926161,-3.583707059,-4.428516147,-4.174047555002212,-3.683083729441937,-4.290994531926091,-3.7019885011176776,-4.120012214669582,-4.120012214669582,-5.754234997,-4.024631431,-3.7873518,-4.593092468,-4.817236671115131,-4.684444874404916,-4.538416836168252,-5.835191747481912
2000-03-23,-4.123059628,-3.679329796,-4.319871084,-4.174050443483312,-3.3490658826023467,-4.251112567798544,-3.695813381643896,-4.933449106009369,-4.933449106009369,-5.915183425,-4.498342542,-4.2046798,-6.007114297,-5.597724478807774,-4.6851539111432885,-4.715368606567405,-6.389289101511719
2000-03-24,-5.167552918,-4.519617741,-4.667088267,-4.1753057276315335,-4.072454271285254,-3.645085487028456,-4.358101899432464,-5.108381315690065,-5.108381315690065,-6.119534553,-4.692386417,-4.6623376,-6.145776606,-5.270776618256984,-4.705407425190388,-4.769288223112608,-5.357203393330891
2000-03-27,-15.36712394,-14.09326693,-11.2247724,-4.232254344539303,-4.08632777850292,-4.880701433482914,-6.840433423710084,-7.088835784893624,-7.088835784893624,-8.207190896,-8.54959522,-8.437333,-9.748906506,-5.9980957702560405,-4.973202027111621,-7.484981237758503,-6.84504802072798
2000-03-28,-11.89703959,-10.88882159,-10.737565,-4.233812437715976,-4.4662039733455074,-4.830099415789977,-7.258751469286228,-7.2888168510755635,-7.2888168510755635,-8.202970128,-8.504440766,-8.0368786,-9.501672621,-6.051708470964692,-5.014224528037778,-5.154471521528424,-8.486488980826683
2000-03-29,-9.206865679,-8.356337347,-10.12075212,-4.234710169468828,-5.022949728559403,-6.43975849037297,-7.376676840415858,-7.547826865586755,-7.547826865586755,-8.195721798,-8.5322582,-7.7277289,-9.285782854,-5.163206045250905,-5.026680758402536,-5.101217380172571,-5.086736571622634
2000-03-30,-7.208560838,-6.472739315,-9.541529551,-4.23560971470813,-4.259210934773567,-10.48108265896817,-3.943631038382228,-6.889512859947369,-6.889512859947369,-7.783366662,-7.791446695,-7.3168824,-8.791471093,-5.508421280569307,-5.036459805849219,-4.829052609365084,-7.516432471073682
2000-03-31,-5.767018543,-5.135574345,-8.98877006,-4.236512264420684,-4.201373357302495,-4.3840064607348594,-8.838662170344302,-6.328067317102578,-6.328067317102578,-7.221081062,-7.271983654,-6.7712449,-8.275740617,-4.164203558581892,-5.035156852192299,-4.77714712872211,-7.102909576893729
2000-04-03,-4.853304666,-4.2943327,-8.475306074,-4.237416437682151,-4.518313566032876,-4.860087584630676,-3.8448269377299473,-5.856427079315068,-5.856427079315068,-6.769117711,-6.749924689,-6.266734,-7.79945425,-4.904996040980025,-5.040074943759866,-4.787085707430787,-9.24286921411948
2000-04-04,-4.579951954,-4.050554075,-8.010904198,-4.238324762662013,-11.924770571497664,-4.883989686695454,-4.265598851338567,-6.078554919181233,-6.078554919181233,-6.835113473,-6.751768851,-5.8906519,-7.657169685,-5.455820797069707,-5.042798379294902,-5.034810525980131,-6.212644781619565
2000-04-05,-6.271814506,-5.810608996,-7.740305101,-4.238248119398479,-10.114136708227724,-6.959055425550418,-4.467508792745145,-7.127135574221327,-7.127135574221327,-7.679895998,-7.841755901,-7.1920812,-8.552855465,-5.679293182165424,-5.102503658924894,-5.949697024832023,-8.009787729399518
2000-04-06,-5.154201039,-4.703990819,-7.311714105,-4.239450990215812,-3.073036748376148,-7.34591193618658,-4.363308792265491,-6.390614084719026,-6.390614084719026,-7.197123465,-7.085453564,-6.6744471,-8.069536653,-5.066385902951035,-5.101098251234171,-4.879869583201948,-6.763018864543721
2000-04-07,-5.974953782,-5.422954274,-7.276951863,-4.236906439055298,-3.790629206398425,-7.455557988797707,-7.50348926633991,-6.349336085817939,-6.349336085817939,-7.395676025,-6.892679301,-6.6900218,-8.089905672,-5.92007969824483,-5.133181968521677,-5.250902989858415,-6.8650182699926585
2000-04-10,-4.99010377,-4.490960543,-6.895225862,-4.236007082228692,-4.047570232605708,-5.851619793179758,-4.741481578486283,-6.095321873224178,-6.095321873224178,-7.003585813,-6.552820205,-6.2435415,-7.650510759,-5.155092829469443,-5.089282754165535,-4.878745378055919,-5.53697398768931
2000-04-11,-4.569086553,-4.08614396,-6.547288478,-4.235878977986258,-3.5975548778627253,-5.5555611285802895,-7.558563652529272,-6.280442702632182,-6.280442702632182,-6.992584719,-6.575977095,-6.096811,-7.480835281,-5.340723695110946,-5.069186979629224,-5.058640553729077,-6.965427085844768
2000-04-12,-4.436734836,-3.995458474,-6.237420068,-4.243121754493668,-3.63990019236732,-4.69593059558621,-4.173496399461957,-6.332882287707351,-6.332882287707351,-7.026343974,-6.497520271,-6.0078397,-7.373642233,-5.994913370347559,-5.078379067519132,-5.132880349382491,-7.56753066163995
2000-04-13,-4.367208295,-3.861805756,-5.978268942,-4.239155846377686,-3.955357413193705,-4.693929097132318,-7.564394071335368,-5.9442362957815,-5.9442362957815,-6.854222299,-6.001612262,-5.7423776,-7.100091473,-5.507060937538095,-5.057045536372028,-4.927606723204583,-7.381129960684467
2000-04-14,-4.121969337,-3.656298815,-5.698790594,-4.197513050785117,-3.959437039464373,-4.31341623881868,-7.427875743413462,-5.662804256411554,-5.662804256411554,-6.489922333,-5.660959651,-5.3923045,-6.698109166,-4.921508274146465,-4.9956347140470045,-4.785726552013892,-6.628370258050666
2000-04-17,-6.441622962,-5.757963944,-6.20887431,-4.184945009715447,-4.221970608713968,-5.114474007581092,-4.20662395825482,-5.880945026375104,-5.880945026375104,-6.887092758,-5.940904082,-5.8000289,-7.084947091,-5.329795218461654,-5.013445146965944,-5.239739137632767,-7.526348623746931
2000-04-18,-6.67702501,-5.900195957,-6.117058717,-4.184957355118369,-3.453365920401637,-4.468568117925152,-7.987483757565121,-7.115169657870296,-7.115169657870296,-7.711903852,-7.456418765,-6.9019745,-8.131835125,-4.9773700210163465,-5.061510431219603,-5.748757352524304,-7.508389093670647
2000-04-19,-6.141729297,-5.661613202,-5.982466137,-4.564367742882094,-3.286768317094628,-4.528217859577408,-4.944171622906954,-7.500774727063372,-7.500774727063372,-8.152063669,-7.796157497,-7.2792345,-8.507381304,-5.845516814769726,-5.094854052398788,-5.637464278322274,-7.827437016739838
2000-04-20,-5.073303008,-4.60917159,-5.688847422,-4.568236154025986,-3.4844387553045637,-4.462859744468648,-3.9956332228852633,-6.7659581252402194,-6.7659581252402194,-7.642029315,-7.151340371,-6.8168765,-8.074632332,-4.394081245511427,-5.082528549809656,-4.879188727066217,-6.146057259193968
2000-04-24,-4.462294114,-4.000856639,-5.427245947,-4.572128702221066,-4.01370877686496,-5.839969758423507,-7.724281045584278,-6.261314269312343,-6.261314269312343,-7.206611051,-6.663804198,-6.1352475,-7.67257968,-4.706791547237133,-5.086369121344107,-4.864693382572546,-6.4422718574478175
2000-04-25,-4.384298134,-3.903763031,-5.2157067,-4.576042388548138,-3.4131857360030797,-3.9198501603966114,-3.9068873104157382,-6.475218761414549,-6.475218761414549,-7.253109117,-6.765981435,-5.871233,-7.623995218,-5.546462178144367,-5.070886896748118,-5.091657095662699,-7.095242542826683
2000-04-26,-4.104033374,-3.637733662,-4.989012049,-4.579978202621467,-7.717237405296282,-7.395736028492243,-7.229423986342631,-5.891455937371568,-5.891455937371568,-6.755465544,-6.289113425,-5.4959208,-7.240317093,-4.431935543344911,-5.065037870201469,-4.858736301558017,-6.848925513459008
2000-04-27,-4.303989942,-3.844238086,-4.913055089,-4.58393330906556,-4.280799947184102,-4.036347204085224,-3.9991015670712113,-5.66560149621976,-5.66560149621976,-6.645891068,-5.95365872,-5.245369,-7.020406942,-5.29358732575886,-5.071893092782146,-4.969438605361037,-8.456924346730078
2000-04-28,-4.067882381,-3.610771169,-4.715553162,-4.188911577992866,-3.661907784167951,-125684111140715.64,-3.948937770356646,-5.367224659904742,-5.367224659904742,-6.198459132,-5.697635993,-5.3891111,-6.64353042,-4.719128314372516,-5.07177865577317,-4.856878908662232,-6.381330586649438
2000-05-01,-3.978265994,-3.520635055,-4.544224075,-4.189574778566205,-4.072837826547281,-4.494433631436948,-4.381985860379017,-5.006487149557968,-5.006487149557968,-5.849066602,-5.305807127,-4.5784837,-6.266833479,-4.86131086739828,-5.046530946512617,-4.850317417441763,-7.830237876859255
2000-05-02,-3.930299336,-3.476311848,-4.385322293,-4.190282195165962,-5.655823646050582,-4.581481836400802,-3.9678171756653335,-4.70023981718324,-4.70023981718324,-5.427143617,-5.021766624,-4.7348361,-5.912261277,-4.684228347152908,-5.039372790607508,-4.837855006382645,-7.532113550277668
2000-05-03,-3.970604423,-3.520812453,-4.259091698,-4.190902539058404,-9.003289960167725,-4.2225080866873,-3.956551855755463,-4.810171545129072,-4.810171545129072,-5.418154964,-4.955462589,-4.6028123,-5.734368955,-6.096761533581218,-5.022725023221248,-4.92011829754092,-6.7054542985095775
2000-05-04,-4.013177235,-3.540929047,-4.172761488,-4.191569615165632,-4.092890348814278,-2609341.1509123147,-3.941476203376216,-4.5808220528550505,-4.5808220528550505,-5.288601019,-4.600763455,-4.4132406,-5.489694777,-5.7392511947141855,-5.018625459581863,-4.852113716068484,-6.543321782386427
2000-05-05,-3.944358283,-3.484683837,-4.057358812,-4.192237932009909,-3.996786879663903,-3.88334074002924,-3.823958738869444,-4.340214264149539,-4.340214264149539,-4.934083551,-4.353676846,-3.9673851,-5.147720419,-4.883002903527128,-4.990224826244483,-4.794538365482143,-6.218505009259293
2000-05-08,-3.927347536,-3.473598457,-3.959893994,-4.192907491154183,-3.736104728849508,-4.631347538595979,-4.37920484024865,-4.347380278450459,-4.347380278450459,-4.819559605,-4.252650062,-3.9792184,-4.935397097,-6.493266690116921,-4.985604500868455,-4.837496103860596,-6.504251157612173
2000-05-09,-4.982801845,-4.511329622,-4.10966234,-4.193023535134488,-3.3999920873354923,-10.0086605359226,-4.251724000311406,-5.335637916829101,-5.335637916829101,-5.626452211,-5.412035019,-4.9510572,-5.912709893,-5.456452146294699,-5.009379151408789,-5.431061716145108,-7.251268741819588
2000-05-10,-4.443292285,-3.955424969,-4.021684669,-4.193694955434146,-3.909905453569853,-4.513455516878099,-3.940758791929481,-4.936978045959201,-4.936978045959201,-5.462425634,-4.964644169,-4.645454,-5.682222986,-4.936408382735953,-5.015810645902628,-4.852588914446859,-6.0331275613299455
2000-05-11,-4.328021462,-3.896434921,-4.076325733,-4.194367424221091,-3.2598027124099893,-4.499252769532135,-3.9960094274251103,-4.9069932895192006,-4.9069932895192006,-5.470707628,-4.837753522,-4.5735226,-5.584653268,-6.597901390985578,-5.005496211206509,-4.921732954123264,-8.030270674177798
2000-05-12,-4.080102973,-3.635231196,-3.973135259,-4.195598878529126,-3.909683345402922,-3.9315194419486006,-3.956009510587932,-4.83128211832965,-4.83128211832965,-5.237171934,-4.76885442,-4.4359111,-5.33733022,-5.087496320220905,-4.995940483750963,-4.833391792560692,-7.52918080230482
2000-05-15,-3.986240911,-3.533048755,-3.892537717,-4.195716175971526,-3.729581536862464,-4.316114331221814,-3.880480507092074,-4.577476790926673,-4.577476790926673,-5.044294781,-4.529682971,-4.2514689,-5.127868618,-6.348687239402986,-4.988582038976185,-4.829581829401219,-6.053255520284961
