dates,APARCH_FHS,APARCH_Normal,APARCH_sTUDENT,caviar_AD,caviar_AS,caviar_IG,caviar_SAV,EGARCH st ,EGARCH-Norm,EGARCH_FHS,GARCH-FHS,Garch_Normal,Garch_Student,Historical-Simulation,Normal-Distribution,Riskmetrics-Results,Weighted-Historical-Simulation
2000-01-27,-5.560569613,-5.176539909,-5.319274944,-7.168809865343267,-5.066694959083828,,-5.514306648776639,-5.372636138,-5.876440070304945,-5.876440070304945,-5.97284364,-5.2035784,-6.419717162,-5.557995930773742,-5.837620825221735,-5.579692457049055,-6.9927937809637175
2000-01-28,-5.436339025,-5.044535791,-5.194550411,-7.173014456555982,-5.234979689986543,,-5.243470207274764,-5.311490962,-5.654905696444461,-5.654905696444461,-5.69753677,-4.8931123,-6.207791192,-6.358981009012194,-5.83654911091082,-5.59622964008136,-5.956481732601271
2000-01-31,-5.248236719,-4.861158044,-5.018882386,-7.1772275596878,-4.189123387640204,,-5.282202689784963,-5.139407332,-5.806487380872193,-5.806487380872193,-5.783053391,-4.8625598,-6.125277474,-6.004436216596027,-5.836531854960997,-5.682387578591233,-6.28689132383042
2000-02-01,-5.168291866,-4.801273306,-4.948255449,-7.181450914381775,-4.976625222582289,,-5.53101843161101,-5.089182911,-6.00434586806768,-6.00434586806768,-5.928892652,-5.0020822,-6.210901316,-6.939944674035616,-5.842752469303957,-5.807686388466704,-6.848118771499011
2000-02-02,-5.026015469,-4.678695691,-4.826705406,-7.185683021398578,-4.89008980365469,,-5.643478164948169,-4.975349461,-5.968774443389344,-5.968774443389344,-5.833518503,-4.9531585,-6.140586612,-7.147064633861405,-5.832528598600714,-5.730368093362115,-6.027657902143564
2000-02-03,-5.634225938,-5.194421712,-5.303445365,-7.189924341615241,-6.630636115592021,,-5.353748189591542,-5.471887371,-5.958866038407248,-5.958866038407248,-5.80215439,-5.2046461,-6.338481129,-6.3755194833677615,-5.854355343254961,-5.815022060275703,-7.561264331151842
2000-02-04,-5.458392164,-5.051544691,-5.173310005,-7.194175584764537,-5.935760412555,,-5.584069357890999,-5.387746209,-5.8199851927551824,-5.8199851927551824,-5.665804029,-4.9815088,-6.124228514,-8.137986245515954,-5.861424229233877,-5.634502526583528,-6.119197705000291
2000-02-07,-5.141131123,-4.752717309,-4.907456286,-7.198435311716151,-4.825924196540009,,-5.150072823153368,-5.016998413,-5.516904851163754,-5.516904851163754,-5.47776433,-4.7364464,-5.866861182,-5.892607862700328,-5.799701496939775,-5.566429822257789,-6.812197696126174
2000-02-08,-5.174618082,-4.798676458,-4.929011302,-7.202705110537709,-4.062195299031767,,-5.529099581812425,-5.060473064,-6.01328519474138,-6.01328519474138,-5.98660072,-5.1403651,-6.200112776,-5.314434690712226,-5.81077707381101,-5.915856272046072,-6.557872871241261
2000-02-09,-5.022516094,-4.670998065,-4.805388231,-7.206984587595085,-4.179809253158033,,-5.662283526187864,-4.944558311,-5.929663860659273,-5.929663860659273,-5.841454792,-5.0482207,-6.116543915,-7.448843823980932,-5.791140331772503,-5.690726440241532,-7.746097684356831
2000-02-10,-6.525408702,-6.048806016,-6.11515515,-7.211273093428582,-8.149648617520784,,-6.423124775529486,-6.06116417,-6.287487342016359,-6.287487342016359,-6.430946929,-5.8900439,-6.983572191,-5.124474769412706,-5.8345697257488185,-6.162009589475237,-7.079381399178006
2000-02-11,-6.90072959,-6.465964369,-6.513305078,-7.215570183675844,-7.68343641844638,,-6.70681971540322,-6.527266766,-6.523326464603201,-6.523326464603201,-6.577451098,-6.0140088,-7.100119933,-6.543345607057099,-5.866471928694247,-5.8854229232870585,-7.711887114677486
2000-02-14,-6.403317873,-5.99852332,-6.099316303,-7.21987947483289,-5.992568265906888,,-6.039183295095733,-6.010190725,-6.1686138784295785,-6.1686138784295785,-6.375448964,-5.5831746,-6.75655127,-8.263984031298833,-5.863454856168,-5.60200330480463,-6.807674059572553
2000-02-15,-5.970292067,-5.585903027,-5.730156016,-7.224196568164324,-4.607261816406234,,-5.4289946908890885,-5.563298176,-5.750080201072588,-5.750080201072588,-6.049857218,-5.2436537,-6.449598978,-6.6634039738521,-5.865229079379789,-5.600381850021241,-5.857258443390476
2000-02-16,-5.669622267,-5.295427107,-5.459991729,-7.228523441188805,-4.954975315290334,,-5.341384429174361,-5.313630047,-5.729961769184062,-5.729961769184062,-5.951807459,-5.0703213,-6.272210835,-5.778480119115134,-5.847279005527687,-5.670821262354631,-6.739428696676508
2000-02-17,-7.345962515,-6.844703262,-6.928251762,-7.232860005199172,-6.069069193761157,,-5.784838254181207,-6.599446578,-6.197897844806572,-6.197897844806572,-6.747015676,-6.2202048,-7.366913971,-7.970959682141247,-5.906647254962138,-6.362430599248026,-7.76007487333322
2000-02-18,-6.829938948,-6.346257567,-6.480020772,-7.237208195296585,-5.078490527989267,,-5.840424697489314,-6.111006014,-6.176316168734844,-6.176316168734844,-6.698667395,-5.8649308,-7.042315537,-6.472132002977284,-5.90656571619024,-5.636877442661538,-5.983992444093203
2000-02-22,-6.349216335,-5.892764074,-6.069606795,-7.241562256305699,-5.02761155992703,,-5.248327751179424,-5.650600166,-5.738940348917975,-5.738940348917975,-6.319055483,-5.4545551,-6.721906385,-5.348530155372327,-5.9008574855326446,-5.619637535987432,-7.337366578177528
2000-02-23,-6.22732799,-5.762697958,-5.939871701,-7.245930729508216,-5.73911367065057,,-5.142651770997867,-5.667823465,-5.606969621183036,-5.606969621183036,-6.069820612,-5.2756973,-6.549439867,-6.797637046106467,-5.903005287523571,-5.683805438577019,-5.710558321982014
2000-02-24,-5.889699012,-5.440522467,-5.637714233,-7.250304864717127,-4.623389834151853,,-5.05265897597784,-5.391176682,-5.6488009734300615,-5.6488009734300615,-6.015619508,-5.0999429,-6.362071145,-6.054727234381368,-5.903451954274264,-5.686814524015042,-8.143968611673051
2000-02-25,-6.343743559,-5.827696562,-5.983937095,-7.254690526834176,-7.029853642188733,,-5.34311407534035,-5.843873206,-5.719067923204155,-5.719067923204155,-5.996813084,-5.3113201,-6.52491652,-6.584696436672773,-5.92977912599198,-5.855934545950958,-7.569851856289968
2000-02-28,-6.381143917,-5.895059633,-6.038250118,-7.259101455199039,-5.486153160343958,,-5.307628601576502,-6.017117952,-5.788940096914402,-5.788940096914402,-5.959625445,-5.2472094,-6.464551421,-5.896393662073425,-5.945100573857735,-5.767741771268288,-7.407389827856802
2000-02-29,-6.015352331,-5.563292697,-5.733154794,-7.263492034207294,-5.105922574475101,,-4.8832755918240265,-5.728154217,-5.583193758840875,-5.583193758840875,-5.756433802,-5.0723834,-6.215354205,-6.235625321428024,-5.941742616345724,-5.650487392235184,-6.808613868788701
2000-03-01,-5.645795282,-5.218990829,-5.417424061,-7.269499153229148,-5.010293990168544,,-4.559883101775757,-5.371456726,-5.276514202950269,-5.276514202950269,-5.524808219,-4.7424559,-5.96302505,-7.6135740121304,-5.94417044306531,-5.639623479717694,-5.9392920016529605
2000-03-02,-5.432730398,-5.012620118,-5.2193125,-7.275860788159917,-4.986552769044549,,-4.303414181565525,-5.224873608,-5.0896429849738,-5.0896429849738,-5.29790315,-4.580991,-5.768557244,-6.464511029378132,-5.9436421743247045,-5.641969527760677,-7.4316024652958435
2000-03-03,-5.120067881,-4.719859038,-4.949094687,-7.282244349554271,-4.782783100690509,,-3.9701530182803486,-4.879556799,-4.834268436928471,-4.834268436928471,-5.130948074,-4.4080601,-5.532179091,-6.429271530931609,-5.941264978536986,-5.619591217054746,-6.2301842620204
2000-03-06,-4.96403574,-4.577311377,-4.801226342,-7.288643121409504,-3.934854052056157,,-4.10945133448257,-4.758222565,-4.956930266382601,-4.956930266382601,-5.189981408,-4.4513432,-5.490896057,-7.006092506406588,-5.938378509996203,-5.729503183528074,-6.574240466046702
2000-03-07,-5.660765876,-5.189323667,-5.353823862,-7.295067138323121,-4.647981559906289,,-4.531232425779496,-5.34370733,-5.133629337844602,-5.133629337844602,-5.36661236,-4.8734188,-5.836788143,-7.406085759846434,-5.965816844164428,-5.874819700859813,-6.973206483306646
2000-03-08,-7.359074369,-6.89580036,-6.975298627,-7.301514941908006,-9.082988890034096,,-5.678799102835364,-6.711018696,-5.941385671685391,-5.941385671685391,-6.486581334,-6.0757875,-7.091075853,-7.600448531568849,-6.041335592624115,-6.483431235914426,-7.476002063945945
2000-03-09,-7.81186809,-7.337441893,-7.343330501,-7.30147162328375,-4.533089601957728,,-7.355625856559078,-7.062344216,-8.64263008085775,-8.64263008085775,-9.603835647,-8.300572,-9.386377688,-5.614182134227553,-6.125621635182338,-7.308870313020964,-6.438308996049615
2000-03-10,-7.743612306,-7.344711994,-7.33303932,-7.307940377955048,-7.695239071471569,,-8.29487953484463,-7.10650457,-8.879054055726433,-8.879054055726433,-10.09693666,-8.7568406,-10.0535484,-6.516571906106488,-6.166775228303025,-6.726534235553221,-9.154244813054133
2000-03-13,-7.221172726,-6.85450099,-6.895255593,-7.314425705420206,-4.285981175264295,,-8.020017953924336,-6.668026502,-8.129992032935432,-8.129992032935432,-9.25403685,-7.903309,-9.462596303,-6.720464116488842,-6.167900389989069,-5.952161087136668,-8.93974963914019
2000-03-14,-7.151100482,-6.727711548,-6.785294719,-7.320938402612677,-6.648464908216717,,-7.343388084171837,-6.686374035,-7.9731317730983005,-7.9731317730983005,-8.630902635,-7.460752,-9.060971172,-6.228297462375543,-6.17484075670618,-5.974698963016192,-8.110220679481557
2000-03-15,-7.45566866,-7.013583612,-7.06016025,-7.327470129537615,-7.535440866164343,,-8.108906922862234,-7.049370877,-7.682412593298119,-7.682412593298119,-8.44502522,-7.2555731,-8.960980675,-6.722884870604081,-6.2037004215373415,-6.142371114194681,-9.239412606707289
2000-03-16,-7.526178705,-7.078628768,-7.097091705,-7.334020378454964,-7.117777870469671,,-8.87161846690954,-7.100383791,-8.855988050034282,-8.855988050034282,-9.743519637,-8.0111687,-9.826002571,-6.750195825069111,-6.233577528430131,-6.802700812662179,-7.191573832365172
2000-03-17,-7.194603365,-6.792616601,-6.830905089,-7.340597682106089,-4.021130943354448,,-7.301705249962968,-6.859128809,-8.659082579697401,-8.659082579697401,-9.341506133,-7.6947767,-9.581872667,-6.964052076783143,-6.243639783398581,-6.272359312423221,-8.198269394188708
2000-03-20,-7.125429059,-6.650807814,-6.707447772,-7.344708111438929,-5.951381589659497,,-8.690956711511234,-6.825275402,-8.110122388529287,-8.110122388529287,-8.637328108,-7.2601602,-9.175047771,-5.798901389471625,-6.234244886256433,-6.041701647760534,-7.687735884797117
2000-03-21,-7.120590344,-6.650810252,-6.71329712,-7.351301587468543,-7.29215079344165,,-8.516744417772708,-6.911367432,-7.874976376370143,-7.874976376370143,-8.268593277,-6.9061884,-8.856213352,-6.225707936544276,-6.247752551970505,-6.093068912420889,-7.122125882102185
2000-03-22,-7.058965708,-6.592984108,-6.642411577,-7.357929659805301,-4.134422469548548,,-9.042424017095229,-6.844581668,-8.584393504279737,-8.584393504279737,-8.984289227,-7.308227,-9.240111508,-6.8945029548980274,-6.268416245349545,-6.563924399815509,-7.814457886579795
2000-03-23,-7.419067637,-6.825439827,-6.868009574,-7.364574052087963,-6.884191189573384,,-8.836145453014291,-7.11996638,-8.261395297549337,-8.261395297549337,-8.527602359,-7.1527956,-9.112550491,-6.000066450523998,-6.2798108623327735,-6.227307278706875,-6.221493543134308
2000-03-24,-7.007807061,-6.466971054,-6.546383493,-7.371243944435664,-7.136068840695334,,-8.465375677473135,-6.80839647,-7.787494036105857,-7.787494036105857,-8.071406006,-6.6501214,-8.617540908,-6.880685840821481,-6.268250868905262,-5.996125212671216,-8.814265014043118
2000-03-27,-6.675403704,-6.157100737,-6.26518106,-7.3779403265212995,-6.490032750574287,,-7.675788973872819,-6.545043709,-7.33534862078389,-7.33534862078389,-7.640461154,-6.2272607,-8.201227687,-6.329827138712398,-6.275860476740489,-5.996755503387138,-9.692252264959723
2000-03-28,-6.244141456,-5.760130021,-5.906147492,-7.401283642591323,-5.168267224591843,,-7.306107969929069,-6.12261224,-6.777957840121101,-6.777957840121101,-7.159866,-5.7974885,-7.722609018,-6.773558158542649,-6.258062549863467,-5.96006076131302,-7.209762252178708
2000-03-29,-5.856626355,-5.398224174,-5.575686318,-7.408091877326092,-4.640598352252415,,-6.776801641952193,-5.717417426,-6.335269273935719,-6.335269273935719,-6.751484062,-5.4559524,-7.282717328,-7.844497750356543,-6.25775316088547,-5.979258235797607,-9.039776938010052
2000-03-30,-5.81210352,-5.377891485,-5.531084463,-7.414927940791078,-4.058092740004321,,-7.239339780223022,-5.695702048,-6.807905434770489,-6.807905434770489,-7.121079471,-5.7842482,-7.515917309,-5.763868623962642,-6.268436393788151,-6.330715213348928,-9.416842925059257
2000-03-31,-5.445424148,-5.03878141,-5.224370977,-7.421788239298278,-5.649104332105797,,-6.641977869625719,-5.284269987,-6.082288184396915,-6.082288184396915,-6.535110921,-5.422099,-7.063633532,-7.017419979792347,-6.257547173967846,-5.974304154324424,-5.972776447142189
2000-04-03,-5.123556699,-4.737886732,-4.949962833,-7.428669967914561,-4.428206664844544,,-6.048384382054889,-4.906271671,-5.524142935716386,-5.524142935716386,-6.104144532,-5.1199198,-6.633951431,-6.27351662266987,-6.254750138533465,-5.971759139164981,-7.795235231038694
2000-04-04,-5.224870347,-4.851213177,-5.021140527,-7.435577573821146,-5.378181796201247,,-6.553074580798405,-5.016514682,-6.229053378335356,-6.229053378335356,-6.737677518,-5.5897994,-7.082681791,-6.5779810367132,-6.266712149848121,-6.379826057293045,-6.839302956176021
2000-04-05,-5.386712728,-5.052453586,-5.174453321,-7.442508912348114,-5.753498394046846,,-7.192723516674167,-5.19331936,-6.83116670120514,-6.83116670120514,-7.332971353,-6.1178015,-7.623696417,-6.10776192774579,-6.283962191963402,-6.538427265905565,-10.03852688618649
2000-04-06,-6.023023918,-5.54594283,-5.635062472,-7.449464114761407,-6.818649973419047,,-7.214789593798685,-5.699308914,-6.755187914949876,-6.755187914949876,-7.127459628,-6.194211,-7.688047086,-5.947879092470428,-6.3056066387792,-6.231669326275392,-7.813395119415814
2000-04-07,-5.705449476,-5.270625404,-5.387805922,-7.456443881290227,-5.840094920962945,,-6.409079253742633,-5.472202295,-6.399106928182307,-6.399106928182307,-6.783487844,-5.7971321,-7.281902453,-6.437040143267314,-6.306216601155303,-6.024637362254261,-8.030722708876315
2000-04-10,-5.402115134,-4.984490812,-5.128700888,-7.463450972994881,-4.396077451530176,,-6.46546120894918,-5.180746638,-6.140469397699899,-6.140469397699899,-6.489904553,-5.4862541,-6.928234063,-6.500433409281756,-6.274833122095266,-6.034278670525738,-7.322029697504917
2000-04-11,-5.272671634,-4.873842582,-5.015530932,-7.470474509128408,-4.29244149530048,,-6.561360799607085,-5.093890249,-6.247030211985612,-6.247030211985612,-6.482030586,-5.4531507,-6.858135285,-6.4492818561352205,-6.0344777057809695,-5.995651646087415,-5.714998385207771
2000-04-12,-4.988173744,-4.597990732,-4.768376759,-7.477526695648105,-3.959056301524999,,-5.9269987006362825,-4.765700738,-5.693939357039226,-5.693939357039226,-6.017768984,-5.1506747,-6.487661748,-5.783675513303162,-6.016147905796363,-5.808871564066664,-6.7992309266264215
2000-04-13,-4.799786984,-4.420911924,-4.601243702,-7.484603832049073,-4.684463459721583,,-5.740261608462053,-4.595460372,-5.568538744362428,-5.568538744362428,-5.824295767,-4.9736855,-6.238378648,-6.514122625207602,-5.883382935661738,-5.770147353152588,-6.669772554763009
2000-04-14,-5.080809468,-4.650700813,-4.803784621,-7.4917075008474034,-4.425381417156836,,-5.698958484789388,-4.874089186,-5.524443399185804,-5.524443399185804,-5.682788853,-4.9817979,-6.191253973,-6.743631585506089,-5.899269794102619,-5.81890176869489,-5.540748064567737
2000-04-17,-6.365685289,-5.924693549,-6.007686241,-7.49883323175617,-8.950318141659203,,-6.388443484735208,-5.927795795,-6.145929081217245,-6.145929081217245,-6.469716919,-5.7317434,-7.027719591,-6.621383848082179,-5.939443770532439,-6.241082209158044,-7.857256736503099
2000-04-18,-5.936463845,-5.516699693,-5.645662984,-7.505990750955579,-5.687829751098263,,-5.801965193830673,-5.465548246,-5.825373024075269,-5.825373024075269,-6.252022973,-5.3854158,-6.669708941,-6.085960488166725,-5.925699025887864,-5.700083356815522,-6.751337647977705
2000-04-19,-5.934796744,-5.530717502,-5.636658062,-7.513157409240855,-5.604847630661483,,-6.332603165987079,-5.521985074,-6.456291907964279,-6.456291907964279,-6.884214846,-5.8552879,-7.125324494,-6.140413336786695,-5.934042524006181,-6.170185172606746,-6.566075117178055
2000-04-20,-5.954218436,-5.588814857,-5.669302619,-7.520359875668421,-5.5027515967677605,,-7.020698030824727,-5.60769547,-6.94526212009067,-6.94526212009067,-7.368473992,-6.2716502,-7.568386385,-6.551917042195681,-5.928667752270343,-6.255417747236507,-7.541073786311531
2000-04-24,-5.572193007,-5.227469316,-5.349600709,-7.527587657524909,-4.378823086285906,,-6.458988370355652,-5.220260118,-6.242732348763873,-6.242732348763873,-6.790490748,-5.8124856,-7.164191161,-8.019553167149732,-5.9102026420480565,-5.7466085484723335,-7.707891500538751
2000-04-25,-5.736294676,-5.398177782,-5.480835601,-7.637162907099203,-4.6592081910039465,,-7.191050477976589,-5.395068598,-7.023817662775462,-7.023817662775462,-7.615174003,-6.4230569,-7.788529638,-7.423638697474038,-5.908178366667124,-6.360393404191169,-7.762847772344412
2000-04-26,-5.427120935,-5.068986595,-5.189491932,-7.522117991170991,-4.325092514447635,,-6.523377251960136,-5.06792515,-6.357970082532213,-6.357970082532213,-6.967890641,-5.9926548,-7.366798501,-5.035635275419739,-5.8958205711588265,-5.762122041152506,-8.938950429965203
2000-04-27,-5.107479077,-4.76412557,-4.918904803,-7.529328780763026,-4.523352792552196,,-5.913650823098709,-4.714013812,-5.843057260572831,-5.843057260572831,-6.555579265,-5.6084597,-6.976923042,-6.709686641675948,-5.891047902476294,-5.760990486032027,-4.964969811973626
2000-04-28,-5.264654857,-4.887172699,-5.026287741,-7.536569264003398,-5.103355905639017,,-5.805683630445826,-4.935121555,-5.753106418506991,-5.753106418506991,-6.304928045,-5.4734905,-6.812656719,-6.2482012936521,-5.906169464274016,-5.848299151215588,-7.590644479551088
2000-05-01,-5.278240229,-4.905984779,-5.039892306,-7.543831243964694,-6.001869781309663,,-5.684629306764644,-5.046645901,-5.658448147725024,-5.658448147725024,-6.095305694,-5.2858438,-6.596458626,-5.743957315339456,-5.901202604804695,-5.821568049484633,-7.188131682946604
2000-05-02,-5.094202753,-4.734548917,-4.882487695,-7.5511213337499825,-5.934885218527455,,-5.308045134015724,-4.931832334,-5.428171249618473,-5.428171249618473,-5.820991404,-5.0449039,-6.300892945,-5.5339673331808505,-5.89690623001024,-5.755602521282852,-9.449557889487858
2000-05-03,-5.03327877,-4.674470259,-4.814371299,-7.5584383992235,-4.546195824633169,,-5.540916601109998,-4.890657548,-5.758789879028217,-5.758789879028217,-6.045842129,-5.1593529,-6.366270375,-6.168403089011884,-5.883599574747031,-5.940866237443952,-7.400777327666293
2000-05-04,-4.887522737,-4.502493282,-4.657278915,-7.565779837657696,-5.515258924259316,,-5.14627740290478,-4.750093239,-5.371746406651342,-5.371746406651342,-5.637915598,-4.9449825,-6.090977341,-6.265254420191485,-5.888793010109563,-5.754270033619217,-8.808306059148478
2000-05-05,-4.66193053,-4.289526777,-4.464753444,-7.441522893970623,-4.464605593315294,,-4.827387631590528,-4.502830553,-5.139353329106901,-5.139353329106901,-5.42254973,-4.7395244,-5.818406978,-6.498350468170039,-5.867878859591103,-5.751036349036214,-7.810851672163441
2000-05-08,-4.811924692,-4.455849733,-4.591604929,-7.446098327863687,-4.083724833013804,,-5.413729731808971,-4.647273595,-5.784824873527138,-5.784824873527138,-6.092469185,-5.2466117,-6.321212862,-6.156478457717762,-5.878051831176572,-6.135234403001258,-7.379852659154497
2000-05-09,-4.856847747,-4.53040273,-4.643539084,-7.450685894696974,-4.086651764035556,,-5.826957152995592,-4.722624524,-6.062507306963885,-6.062507306963885,-6.293137885,-5.4296937,-6.52784173,-6.542404318190981,-5.886370743605284,-6.075744309416824,-7.271097322038354
2000-05-10,-5.785333408,-5.327372345,-5.39637271,-7.455285362281546,-5.30462889090989,,-6.140894839244556,-5.442423591,-6.15353625147975,-6.15353625147975,-6.415974039,-5.7888517,-6.914229439,-5.895238670235273,-5.9219596423420615,-6.089848737817374,-6.467046013759004
2000-05-11,-6.170367515,-5.7398136,-5.78977495,-7.459900054303809,-6.613196800544609,,-6.350462843006846,-5.890301735,-6.33059229468912,-6.33059229468912,-6.492722647,-5.9780211,-6.990894293,-6.132839592471892,-5.902103287429641,-5.993597938534302,-7.724842779479485
2000-05-12,-6.075064707,-5.664625666,-5.727821797,-7.46451433626729,-6.7339234101070975,,-5.927169250965253,-5.907899471,-6.215524404019689,-6.215524404019689,-6.297386335,-5.5910174,-6.769903991,-5.306012349770408,-5.91580157216684,-5.849942285263176,-8.277178185864058
2000-05-15,-5.712633584,-5.315254426,-5.418162695,-7.469148408101274,-4.675603685140596,,-5.862505604546851,-5.533301826,-5.984642029978777,-5.984642029978777,-6.084904977,-5.2908679,-6.463300984,-6.796554667526581,-5.90804280188339,-5.801585557111866,-7.702515144811366
2000-05-16,-5.488916036,-5.106297277,-5.223842024,-7.473792520663003,-4.507760954089546,,-5.84585101473141,-5.344893196,-5.997577827163288,-5.997577827163288,-6.017979155,-5.1983502,-6.349887454,-7.06710999109084,-5.904273403990644,-5.905200701330688,-8.684395342413
2000-05-17,-5.204662185,-4.840829874,-4.98383915,-7.478443330831858,-4.6902419347009365,,-5.266301336430143,-5.069487231,-5.67637654359544,-5.67637654359544,-5.711923411,-4.985805,-6.090571094,-5.590664741723598,-5.901049130856415,-5.82250474522868,-5.856683007870506
2000-05-18,-4.959433451,-4.608733572,-4.771780745,-7.48310705692713,-3.856585941321733,,-5.3431520635620045,-4.827730341,-5.434246216842192,-5.434246216842192,-5.479655934,-4.7900269,-5.856279417,-5.785113187263732,-5.87984712468526,-5.814230953350035,-7.117383929108953
2000-05-19,-4.704338579,-4.367713188,-4.55441676,-7.473930392151876,-4.232063384285455,,-4.9165802177082805,-4.534683179,-5.014975625941282,-5.014975625941282,-5.186611406,-4.594876,-5.589181068,-5.822013192059601,-5.837528112863664,-5.759055975367287,-6.54418437511656
2000-05-22,-5.128971191,-4.743289456,-4.891763198,-7.478493464061325,-6.416300774168765,,-5.06223393646579,-4.934840119,-5.143589116110832,-5.143589116110832,-5.242331031,-4.7773581,-5.750613201,-5.475187026881395,-5.810511101275918,-5.874737236305203,-7.061493283248318
