dates,APARCH_FHS,APARCH_Normal,APARCH_sTUDENT,caviar_AD,caviar_AS,caviar_IG,caviar_SAV,EGARCH st ,EGARCH-Norm,EGARCH_FHS,GARCH-FHS,Garch_Normal,Garch_Student,Historical-Simulation,Normal-Distribution,Riskmetrics-Results,Weighted-Historical-Simulation
2000-02-03,-6.428270425,-5.638272853,-5.726815804,-5.448935814522945,-4.903538448292926,-6.252352125,-4.489303569629152,-5.618350612,-4.6537638627170566,-4.6537638627170566,-5.02439253,-4.8184989,-5.872298913,-4.431080107733645,-4.149274750292837,-4.224275266107456,-5.161175775985618
2000-02-04,-6.061471405,-5.31786661,-5.409375007,-5.452384518301232,-4.949115973913449,-4.653266212,-4.794947859559341,-5.636967077,-5.147970169956065,-5.147970169956065,-5.521009283,-5.0679319,-6.254019898,-4.613947239609567,-4.1652847239712605,-4.7034269367897865,-4.692330815214639
2000-02-07,-5.725688248,-5.024135497,-5.117689235,-5.455845683424253,-5.285710699555189,-6.740814343,-4.767081525558707,-6.103139944,-5.004462301338665,-5.004462301338665,-5.278627201,-4.9766132,-6.071470534,-4.973887679456729,-4.150065228666512,-4.278473555260414,-6.042878971321498
2000-02-08,-6.637243814,-5.81186305,-5.90424574,-5.459315232921124,-5.485595931979674,-5.148903017,-4.974821694264612,-5.098381589,-5.299257666311651,-5.299257666311651,-5.479917137,-5.2132365,-6.465844853,-4.384567664640596,-4.199926247202433,-4.685341809892528,-6.454910056558213
2000-02-09,-6.252889613,-5.477083028,-5.572475746,-5.462799895190488,-6.6505952475215935,-6.749895538,-4.628452402957458,-5.923690969,-5.039464351727622,-5.039464351727622,-5.324769515,-5.0617828,-6.190139436,-4.792662823611145,-4.1972616278532975,-4.198206429167226,-4.436602716892581
2000-02-10,-6.510017249,-5.704713537,-5.817193507,-5.466289715319719,-5.89337926913804,-4.812293681,-4.82208416026387,-5.786898064,-5.077916575225611,-5.077916575225611,-5.233270447,-5.0833259,-6.178235289,-5.11464930494786,-4.1941753986010335,-4.375100794590461,-6.058971254833437
2000-02-11,-6.136341438,-5.378799253,-5.492448133,-5.469798696027127,-4.756955022021637,-4.663394199,-4.66395908320648,-5.323523461,-4.934699928780676,-4.934699928780676,-5.105740145,-4.9373018,-5.956645964,-3.739363606864292,-4.193634964525885,-4.22759631632865,-4.8475639871966525
2000-02-14,-6.088231136,-5.337765549,-5.466918278,-5.473311629289799,-5.040190128987566,-4.612541449,-4.655560440208232,-5.070812539,-4.810966715983577,-4.810966715983577,-4.899052503,-4.8510405,-5.808507085,-3.820722993038675,-4.204559935687655,-4.252372898371761,-5.198685140178109
2000-02-15,-5.750175827,-5.042371667,-5.170551773,-5.476839427296875,-4.645174136849452,-5.224816289,-4.503662454653944,-5.787035815,-4.571065622507924,-4.571065622507924,-4.720228829,-4.642379,-5.576164157,-4.408505539690306,-4.204672054794417,-4.19716534179806,-5.385359320716435
2000-02-16,-5.44094256,-4.771746208,-4.898353709,-5.4803704873426735,-3.787830514796463,-4.83820287,-4.584626042972737,-5.342987552,-4.683530793800154,-4.683530793800154,-4.769978137,-4.7180457,-5.581827373,-4.541442800137316,-4.206009875813511,-4.399496625474337,-4.413155576949272
2000-02-17,-5.504596489,-4.819799368,-4.957936421,-5.483916810414434,-4.7134957246531535,-4.534853332,-4.532273367046259,-5.438930302,-4.595023518225275,-4.595023518225275,-4.584645305,-4.6495914,-5.474964886,-5.081248675107982,-4.201479278570695,-4.246794704426874,-4.9344349333526445
2000-02-18,-6.34129755,-5.582260143,-5.712555803,-5.487481493136204,-6.052543008950246,-4.783534251,-4.7626758798176825,-4.875548756,-4.942585803930901,-4.942585803930901,-4.928127822,-4.8912506,-5.87793387,-3.888396606037943,-4.241075160343309,-4.652339619967179,-7.706525249788608
2000-02-22,-7.515069612,-6.648102912,-6.764397519,-5.491047016796636,-5.269284848133774,-4.905494992,-5.25196376048722,-4.968641773,-5.4898140824108745,-5.4898140824108745,-5.562626791,-5.6512696,-6.601036769,-4.970817092875807,-4.295500064898428,-4.987922722780274,-6.403228999655398
2000-02-23,-7.057742934,-6.244740027,-6.363733667,-5.494631453554533,-5.630270616394662,-5.049734718,-5.104466089672455,-5.913652435,-5.9934692330779855,-5.9934692330779855,-6.019435873,-5.4769225,-6.875099347,-4.467880431574872,-4.306755984505471,-4.725143977396249,-5.951525018479313
2000-02-24,-6.638289083,-5.874332491,-5.995052077,-5.49822233133488,-5.294206715697122,-4.808063956,-4.413082040245151,-6.305027629,-5.421259135649971,-5.421259135649971,-5.634645818,-5.3169948,-6.540957876,-4.296596928333381,-4.304542867457717,-4.292589300977194,-6.278139079650488
2000-02-25,-6.253847266,-5.534392668,-5.655965739,-5.558846364461525,-5.114405953937615,-4.759963636,-4.809167925044671,-5.59560801,-5.045058221210708,-5.045058221210708,-5.365952881,-5.1591281,-6.274395042,-4.535567834809804,-4.305032467015058,-4.2805355651604176,-5.960099648326817
2000-02-28,-7.143412496,-6.302299676,-6.42310369,-5.562719414166673,-6.5694396865064615,-5.390374544,-4.971390426995974,-5.064082162,-5.463859678337244,-5.463859678337244,-5.685146749,-5.4024177,-6.651075772,-4.830130505940042,-4.34351214164375,-4.815960019508428,-5.470616965399898
2000-02-29,-6.716841618,-5.927176226,-6.049671802,-5.566612409252517,-6.871169853093512,-5.585276213,-4.954035607080379,-5.773548197,-5.672810630788429,-5.672810630788429,-5.870561461,-5.4205431,-6.651685573,-4.433262556165694,-4.344878041008944,-4.563203892055628,-6.558026407645261
2000-03-01,-6.32582108,-5.582876968,-5.706190118,-5.57051125584028,-4.655549966516345,-5.581747174,-5.031405255153452,-5.876278145,-5.641402413607915,-5.641402413607915,-5.755979057,-5.3563792,-6.555952411,-4.2169869437919685,-4.347407135030123,-4.507014894924698,-5.971655608633195
2000-03-02,-6.120836584,-5.402521018,-5.538248671,-5.574427730372328,-4.822211023210349,-4.921672013,-4.899930883995864,-6.079799358,-5.349800962831513,-5.349800962831513,-5.437664437,-5.2309158,-6.337799564,-4.500192867046289,-4.342536863576515,-4.323677483515151,-6.10069174436925
2000-03-03,-5.780014978,-5.101722717,-5.23608766,-5.578354313083372,-3.607122325591596,-5.37121345,-4.996549932898367,-6.013876788,-5.416794256531315,-5.416794256531315,-5.513768286,-5.2603515,-6.411587963,-5.06931379219394,-4.352088815670184,-4.625178098827075,-4.896661489966742
2000-03-06,-5.468226973,-4.826105432,-4.958531828,-5.582228059070115,-4.057810209305373,-5.665547671,-5.273133122626791,-6.158784303,-5.570621757873407,-5.570621757873407,-5.58840293,-5.3540809,-6.474285023,-3.825677226627333,-4.3624267799717895,-4.661440556444155,-6.1286307456487314
2000-03-07,-5.547132279,-4.882396699,-5.026049937,-5.586178679952528,-3.851362137225912,-4.915224082,-4.999442545683409,-5.938387569,-5.303955413451565,-5.303955413451565,-5.301107567,-5.2257526,-6.325808552,-4.79473733143873,-4.372290778515044,-4.413425842017774,-5.673547308517857
2000-03-08,-7.402345838,-6.494650098,-6.587977195,-5.614142141465527,-7.421018453477489,-6.345051982,-5.9483684792835625,-5.429033655,-5.902676718727643,-5.902676718727643,-6.115612663,-5.8544148,-7.34242724,-4.0664535996996864,-4.474512591716063,-5.449985677091829,-5.359030455399092
2000-03-09,-6.954327445,-6.103798854,-6.201374149,-5.616712538150692,-6.756227822417316,-5.957399073,-5.653684586852274,-6.416424196,-5.640115526040917,-5.640115526040917,-6.007639334,-5.6745517,-7.033611913,-4.340682948369999,-4.474522397460274,-4.416348649549332,-5.2959099336493125
2000-03-10,-6.754818791,-5.932587756,-6.048452557,-5.619283189790466,-6.730880533020311,-5.121389537,-5.513541206427529,-6.611494062,-5.397941503298015,-5.397941503298015,-5.731517079,-5.5356032,-6.797388046,-4.537401927280088,-4.477087299737471,-4.439682218592993,-4.00774363078794
2000-03-13,-6.360621422,-5.587842255,-5.705068938,-5.621863489693716,-6.213571273086576,-4.96642572,-5.482612963815805,-5.501934068,-5.427487550243924,-5.427487550243924,-5.707085336,-5.4626218,-6.677550547,-4.497783082179902,-4.4777786050143495,-4.56495615000377,-5.727495608996212
2000-03-14,-6.44730402,-5.654748122,-5.788661944,-5.624449049391327,-6.85478960849861,-5.549273395,-5.431611810713353,-5.997006202,-5.300707136997069,-5.300707136997069,-5.472470861,-5.3897157,-6.561520096,-4.069940052185261,-4.481244642626075,-4.521317232464639,-9.312435951059062
2000-03-15,-6.521311798,-5.766458437,-5.915456102,-5.627035733386216,-5.708894401662048,-5.657802008,-5.417137353944989,-6.13658768,-5.278433506736885,-5.278433506736885,-5.369611621,-5.3365762,-6.462892049,-5.030118562447938,-4.499312611970971,-4.548857117846268,-6.186296674669533
2000-03-16,-6.146687056,-5.435433796,-5.582782482,-5.629624162380204,-4.626129623987007,-6.063895825,-5.798919997609783,-5.95815986,-5.988161909790042,-5.988161909790042,-6.238440285,-5.8351727,-7.165331485,-4.395924670860607,-4.537677668075603,-5.310656809864713,-5.867820108492816
2000-03-17,-5.803673821,-5.131891896,-5.27700792,-5.632222035069409,-5.891074601050637,-6.723654068,-5.994633897463405,-6.611895073,-6.244866803472018,-6.244866803472018,-6.406714156,-5.9712731,-7.382089613,-5.631041367885951,-4.546072798155245,-5.039213923835068,-5.953575794783667
2000-03-20,-5.489861626,-4.853739735,-4.996110573,-5.634828299646135,-4.690997889906715,-5.702844176,-5.814836213615627,-6.987642411,-5.75743656296987,-5.75743656296987,-6.003159426,-5.7906144,-7.081216234,-4.694828881979193,-4.499545626848989,-4.482250185097799,-6.768828162620888
2000-03-21,-5.20301169,-4.599035492,-4.738213385,-5.637432857483869,-4.893008894902849,-5.890594894,-4.6237680942776,-6.364984965,-5.432533101719683,-5.432533101719683,-5.740681529,-5.6220175,-6.806681255,-4.36932648701476,-4.498194093254908,-4.489662678752223,-5.498705010179951
2000-03-22,-4.941043629,-4.365976723,-4.501573243,-5.637434316382162,-4.405389297216023,-6.747466952,-6.217041858063741,-5.696840111,-6.703405420290633,-6.703405420290633,-7.243914082,-6.4498629,-8.029156932,-5.212998704431304,-4.569716955430592,-5.89604560276161,-7.342431660661305
2000-03-23,-4.708806968,-4.152884567,-4.284569967,-5.640054995465709,-4.629162419692223,-6.46004796,-4.640610432391121,-7.443382745,-6.054263898143342,-6.054263898143342,-6.679339221,-6.2705471,-7.683348856,-4.661478501971466,-4.564850463486219,-4.5583213294437535,-5.440065982761734
2000-03-24,-4.490330016,-3.958205202,-4.085699605,-5.640289646477125,-4.40532133509689,-6.837202533,-6.495180367255731,-6.939403557,-6.915239357894248,-6.915239357894248,-7.630396195,-6.7993106,-8.487839104,-4.672415542095952,-4.601057650778031,-5.687691616745448,-5.3456029933798215
2000-03-27,-4.47435766,-3.893475953,-4.026076352,-5.642916949443031,-3.177602670590919,-6.80055046,-5.720522107779802,-7.821978335,-6.389300258385601,-6.389300258385601,-7.066317516,-6.5772565,-8.13987688,-4.940176779577127,-4.606872330253401,-4.610232732253652,-5.102494905470798
2000-03-28,-4.404415759,-3.863899374,-4.001582379,-5.645549743586828,-4.480143148605228,-5.409495287,-4.755822255923652,-6.827685636,-6.063419526252871,-6.063419526252871,-6.744104444,-6.3846016,-7.825720238,-4.792805695581409,-4.587019273634125,-4.60316623416571,-5.561947870406369
2000-03-29,-4.519921185,-3.978684694,-4.121432774,-5.648187108325125,-4.386586085699654,-6.582198968,-5.053757132734281,-6.96234011,-5.862640070618632,-5.862640070618632,-6.469175804,-6.558536,-7.576852511,-4.593912999165837,-4.59853842704096,-4.641853942724509,-5.649354265116491
2000-03-30,-4.318309703,-3.799177837,-3.936281194,-5.650830631065388,-4.569597095929176,-6.609929453,-5.6430932320036575,-6.45346042,-6.343061197686878,-6.343061197686878,-6.920232473,-6.4437927,-7.905937738,-4.43120524926844,-4.618401386967436,-5.248577641665304,-6.533673273974867
2000-03-31,-5.08822612,-4.397143637,-4.525592972,-5.6544922158318,-5.392040220924903,-5.80044836,-5.665818325907776,-6.637376597,-6.301175081441368,-6.301175081441368,-6.701231315,-6.4114401,-7.870431799,-4.507916786141644,-4.638135198893679,-4.866332920359048,-4.694895495220313
2000-04-03,-5.335151366,-4.683069961,-4.817997139,-5.65433601051933,-4.739006007907905,-5.477337042,-5.589735918242307,-6.414293334,-6.221958657394948,-6.221958657394948,-6.531241013,-6.3100331,-7.695602435,-5.508291843663809,-4.658520100952297,-4.772043603061352,-6.3086185285461065
2000-04-04,-5.06169128,-4.442849675,-4.574765451,-5.65689019618964,-4.982267029870308,-5.132275266,-5.514496183663238,-6.438309986,-6.463151182695261,-6.463151182695261,-6.712652767,-6.3552013,-7.759397551,-5.089078142750037,-4.665783309634237,-5.043833422281006,-5.1801104267534575
2000-04-05,-6.538480774,-5.646617012,-5.7476668,-5.6594471639809205,-6.33800893959264,-7.100369733,-5.87769401020007,-6.745788436,-6.778333635834092,-6.778333635834092,-6.932749355,-6.6376107,-8.184523802,-5.1566044702399845,-4.718675903159719,-5.337165822144319,-5.496296907381496
2000-04-06,-6.197113583,-5.397853201,-5.510090065,-5.662006816952699,-5.9670879644156685,-5.444649196,-5.840547730596542,-6.954251972,-6.408097618197023,-6.408097618197023,-6.682612494,-6.457475,-7.847259778,-5.151214371413851,-4.70635979982631,-4.67642935525833,-5.325781523191181
2000-04-07,-5.849828968,-5.097444086,-5.210215535,-5.664575597648861,-4.810749139444279,-5.626962047,-5.593437489909976,-6.844141494,-6.36713307114058,-6.36713307114058,-6.577534296,-6.3112525,-7.685655889,-5.772047274417922,-4.709219857808037,-4.85932210947947,-7.769879280465624
2000-04-10,-5.53207193,-4.822186041,-4.934773821,-5.6671507477270815,-5.0300015317027,-6.203804333,-5.606640430901163,-6.924548901,-6.075157390176184,-6.075157390176184,-6.275058517,-6.1293914,-7.40473765,-5.45000853839054,-4.681736253351617,-4.719590521963188,-5.1947442901134
2000-04-11,-5.241580394,-4.570153692,-4.681919439,-5.669733440483538,-4.304104946752438,-6.535775219,-5.195325623472473,-6.156006644,-5.661578479221429,-5.661578479221429,-5.946707913,-5.9338788,-7.0867676,-4.380264933378222,-4.669631267084125,-4.6679747143171975,-4.9175435298544805
2000-04-12,-4.9762523,-4.339559189,-4.44993839,-5.6723165140249625,-4.377479299154532,-5.475594586,-4.659968850293741,-6.512804683,-5.495660843131107,-5.495660843131107,-5.732370121,-5.7799956,-6.843503125,-4.645518055852133,-4.6594682130333975,-4.726590140908177,-6.739182969580943
2000-04-13,-5.764102905,-5.01293416,-5.119402569,-5.674907278005307,-4.981937048574599,-4.789865744,-5.17498190932012,-5.628996523,-5.683947410390013,-5.683947410390013,-5.798223272,-5.872414,-6.993933108,-5.0239711935126286,-4.584691163176764,-4.921192183607302,-6.863786285485514
2000-04-14,-6.791371902,-5.967119867,-6.063593586,-5.677500466660275,-6.961226359019399,-6.485871852,-5.367070991942567,-6.461772303,-6.058767521837319,-6.058767521837319,-6.146759756,-6.0880859,-7.376965926,-5.220586943721494,-4.619818301444641,-5.154061626685997,-5.864613209962677
2000-04-17,-7.29066828,-6.464138391,-6.574478319,-5.680105456638577,-6.591449827638879,-5.496836598,-5.446549903664899,-6.406678047,-6.224874937570748,-6.224874937570748,-6.24552638,-6.2976016,-7.468095379,-5.585612015578718,-4.641824569263775,-4.947104406453802,-5.345345567348399
2000-04-18,-6.851888845,-6.075779333,-6.188952676,-5.68270882378506,-5.818018418113296,-5.397593602,-5.636648155243697,-6.778093455,-6.667128960581572,-6.667128960581572,-6.713273611,-6.3282503,-7.775574936,-4.689034022540349,-4.661625724777664,-5.214992204994998,-5.970983889510921
2000-04-19,-6.449582346,-5.719243967,-5.834280219,-5.685321300763894,-3.961775056032793,-7.13059646,-4.604054494973333,-6.92072649,-6.659243791761609,-6.659243791761609,-6.619541335,-6.3100334,-7.710906162,-4.683437151489754,-4.665798152366438,-4.93863231372399,-5.777893814231327
2000-04-20,-6.208674631,-5.501658197,-5.629094336,-5.687939842423158,-6.306578222786968,-4.519828151,-5.712524873281325,-7.16026894,-6.270125582076882,-6.270125582076882,-6.259265331,-6.2599796,-7.426020033,-4.369242149045975,-4.671501149930012,-4.665610168187624,-7.415102252794967
2000-04-24,-5.860411481,-5.192601271,-5.319565093,-5.690563030782362,-6.100672002988613,-5.294422227,-6.14414285322355,-6.677844727,-6.172281514293848,-6.172281514293848,-6.133878996,-6.0751416,-7.240581112,-4.88948691850223,-4.665127451273992,-4.7815868531163215,-5.109455316603672
2000-04-25,-5.541750713,-4.909355524,-5.035195896,-5.693192150177985,-4.02198927321753,-5.231119058,-3.956987935309283,-6.329600236,-6.104763300820946,-6.104763300820946,-6.015292966,-5.9065511,-7.101961293,-4.902715224642802,-4.659984884284013,-4.83200863746298,-7.116232795630411
2000-04-26,-5.25042492,-4.649948244,-4.774089337,-5.695827032692905,-5.233494948108533,-5.175525608,-5.29915558704695,-6.524106266,-6.072845491286601,-6.072845491286601,-5.925119915,-5.8429477,-7.000913227,-4.401201077274562,-4.616691408809588,-4.841376648130628,-6.694656963821511
