dates,APARCH_FHS,APARCH_Normal,APARCH_sTUDENT,caviar_AD,caviar_AS,caviar_IG,caviar_SAV,EGARCH_FHS,EGARCH_norm,EGARCH_St,GARCH-FHS,Garch_Normal,Garch_Student,Historical-Simulation,Normal-Distribution,Riskmetrics,Weighted-Historical-Simulation
2002-05-28,-5.8855926,-5.706868045,-6.823763297,-8.542255824704968,-6.992253418285264,-6.255687378621091,-6.707499597478975,-6.045593900016289,-5.594923280184566,-6.899465283,-6.050104291,-0.054148845,-6.583164897,-4.928409265246172,-4.487104225157762,-4.48967717335168,-6.090540309957798
2002-05-29,-5.869353002,-5.663557533,-6.703829068,-8.549075306405092,-6.94343979164718,-5.874140998097493,-6.558391924378463,-5.893027036827586,-5.460220801492699,-6.705996583,-5.955572576,-0.054521908,-6.469554011,-4.480024766161399,-4.4532626052523225,-4.408957006428784,-5.53685534468116
2002-05-30,-5.785500551,-5.565856251,-6.498356022,-8.555934615853463,-6.802992939167686,-5.743835991926496,-6.615475292885757,-5.71343503738948,-5.303166408539966,-6.485123652,-5.849523694,-0.052193988,-6.346585821,-4.93800465850992,-4.454937633949543,-4.399922121004008,-4.681177279868813
2002-05-31,-5.65747441,-5.428565026,-6.232671293,-8.562832814758785,-6.705516767483683,-6.148492667199247,-6.945209928613988,-5.537538605219606,-5.147096862875337,-6.266557594,-5.750501772,-0.052532745,-6.227132701,-5.756833128009291,-4.451557662286312,-4.396776181279995,-4.9662603847264295
2002-06-03,-5.523695394,-5.298751544,-6.027121695,-8.569773107505878,-6.411668227976722,-6.101944601427583,-6.005486665081689,-5.368225724876413,-5.002801677423408,-6.084434731,-5.633526407,-0.05163302,-6.099024095,-5.219216220718091,-4.426217396541356,-4.388489350294665,-5.708661951523724
2002-06-04,-5.809623406,-5.594989065,-6.473002747,-8.576753468870846,-6.957024802984261,-5.76044731010873,-6.640779581124218,-5.510741508765325,-5.165140580650366,-6.311729999,-5.758811498,-0.053620078,-6.274546135,-4.717123379392995,-4.419980737247265,-4.741355877488754,-6.311351912011307
2002-06-05,-6.120275863,-5.893057322,-6.914262991,-8.583773331470613,-7.516784659290367,-6.245249729659489,-7.4608935661392115,-5.604029706770794,-5.279770862048842,-6.481587931,-5.842236579,-0.05511289,-6.399739928,-4.100687966623232,-4.460743567429728,-4.779748068574712,-5.416791162461005
2002-06-06,-5.979134072,-5.760406506,-6.699502393,-8.590837364307266,-7.180162067518457,-6.166783055951945,-6.202527575867148,-5.555730378591042,-5.1948993796557446,-6.371041909,-5.780034576,-0.054218592,-6.304294677,-5.699220161324362,-4.46036885215081,-4.428824124330358,-4.896647755284008
2002-06-07,-5.984983389,-5.766441936,-6.66890427,-8.597934910758589,-7.707424307343562,-5.762058741417388,-6.885141821290887,-5.458748174990713,-5.1307875430729775,-6.282532828,-5.686216489,-0.053496521,-6.224807928,-4.810029126779367,-4.464248127428276,-4.435480787318043,-5.52844390274621
2002-06-10,-5.935994862,-5.697822729,-6.519363131,-8.605084198524397,-7.353255921005528,-6.182193737527162,-5.915646814438803,-5.319572189769309,-5.009726118387322,-6.116482383,-5.559237904,-0.052552986,-6.103172637,-4.328055007351537,-4.468302201680194,-4.412705499747168,-5.120234164106118
2002-06-11,-5.786662054,-5.554304436,-6.287727767,-8.612266601633012,-6.358165660513011,-6.159725892195469,-6.600472211223566,-5.195069511824102,-4.892699294560526,-5.968093674,-5.448957535,-0.051707791,-5.99797101,-5.553148212850442,-4.46705324182496,-4.40919507630491,-5.529072029419487
2002-06-12,-5.642649751,-5.414341167,-6.066359939,-8.619497539299047,-6.744247343632904,-5.080118753113807,-6.600499794330837,-5.071626853704193,-4.755040570946905,-5.792244651,-5.309015795,-0.050723334,-5.866069784,-4.705317960404918,-4.46390176652983,-4.397591990728656,-5.357038005274105
2002-06-13,-5.524152373,-5.293993776,-5.842907578,-8.626769052646308,-6.773718131417618,-6.096717715514248,-6.563425277107952,-4.940530220418082,-4.617950015010284,-5.60985513,-5.167790687,-0.049849834,-5.734368335,-4.583057766923749,-4.449869424384688,-4.388519765738997,-4.999874567075995
2002-06-14,-5.524884011,-5.285469951,-5.811353919,-8.63408526373636,-6.966998845146242,-6.066554989416577,-6.756216624905565,-4.86560170573961,-4.558419260010245,-5.531449615,-5.086564041,-0.049208162,-5.660656082,-5.557305040075965,-4.446964293274088,-4.404633464829646,-5.469758502855236
2002-06-17,-5.500690089,-5.246371009,-5.732069683,-8.641446701754253,-7.1248421345823125,-6.090398010382812,-6.676985877375271,-4.7813820355010765,-4.460156234489206,-5.402347284,-4.975442527,-0.048573107,-5.540926197,-5.775688006342738,-4.450452831956375,-4.391049079217304,-5.55045197579878
2002-06-18,-5.485773714,-5.233137118,-5.806122029,-8.648849627253101,-6.557648015767857,-6.1446111648612725,-7.950040645258074,-5.338980048373964,-4.791757034477564,-5.816860821,-5.51820234,-0.05489839,-6.015458846,-4.558307815641649,-4.481039633855336,-5.307405455226807,-6.134200753923186
2002-06-19,-5.394224906,-5.134867542,-5.680959999,-8.656300757908227,-6.544528726926539,-6.217562999013468,-6.737831567441307,-5.207740182252324,-4.737091486519762,-5.763526354,-5.445072661,-0.055447755,-5.932717986,-4.692220591235392,-4.480055067335689,-4.492561565614482,-4.741719333825432
2002-06-20,-5.252778925,-4.998457584,-5.47227602,-8.663795162806077,-6.154532333243157,-6.125177173418495,-6.294444548577091,-4.962661295744207,-4.614662141416924,-5.59993928,-5.267564885,-0.05321376,-5.811517566,-5.199896797990827,-4.470116091818751,-4.434350235216536,-7.530305034318656
2002-06-21,-5.412356687,-5.156471673,-5.71009445,-8.671332379469515,-6.744651674221662,-6.180025727061328,-6.230069381468901,-5.002080536889267,-4.653284469318925,-5.662561901,-5.250690688,-0.053297429,-5.836307042,-4.954908171805326,-4.485979651326495,-4.573950017144054,-5.77648807352563
2002-06-24,-5.637995727,-5.372023198,-6.034957577,-8.678919226236099,-6.965499559334852,-6.209173835295177,-7.329904338290766,-4.999830761678021,-4.70162872560952,-5.734281331,-5.250288411,-0.053641289,-5.85925236,-5.769423882123837,-4.485539300273231,-4.629214330593279,-5.725588660310876
2002-06-25,-5.493928224,-5.240733613,-5.833291347,-8.686549299971905,-6.935305889160429,-5.90834871078469,-6.162278329832461,-5.063706125372887,-4.777240060989092,-5.789941995,-5.502474442,-0.052643764,-6.029244873,-4.255884535907796,-4.473248805259614,-4.414715484763858,-5.255099057736183
2002-06-26,-5.718803044,-5.471850886,-6.180836907,-8.689077259703515,-7.472589007301038,-5.591926273642123,-7.383904428767674,-5.073024563356807,-4.83327531734913,-5.878326187,-5.470476802,-0.04998791,-6.0541036,-3.8923341906638735,-4.485253816248667,-4.639703218391649,-5.580907041653135
2002-06-27,-5.785587317,-5.509547767,-6.214126394,-8.691710501835297,-7.082928386592725,-6.183749625296652,-6.3493798083567015,-5.049559488138257,-4.776853638541659,-5.804864037,-5.374259551,-0.052714504,-5.964004968,-6.108254010814715,-4.489308087249053,-4.430988802531251,-7.448744560451975
2002-06-28,-5.753054351,-5.479308917,-6.243979949,-8.704495297451876,-6.948720924982969,-6.134876413485787,-7.805965895883807,-5.4148139703412586,-5.040531880944886,-6.153044242,-5.743641539,-0.057970679,-6.314059559,-4.14382446624087,-4.512210104755677,-5.168637878310141,-4.755990534004887
2002-07-01,-5.720296616,-5.441753144,-6.25324017,-8.710591932592434,-6.74822643934158,-3.116993829405009,-5.557457512882031,-5.657659406311009,-5.263319177594663,-6.479765515,-6.011589572,-0.0600534,-6.606914733,-4.7552261804859,-4.504064152678186,-5.069412246631351,-5.030977647713999
2002-07-02,-5.632988802,-5.350302632,-6.134912305,-8.712211782541095,-6.498334109368089,-5.6444900024770375,-6.909216491300278,-5.61340010803004,-5.2552447931117054,-6.485192393,-5.925856477,-0.053995752,-6.568169183,-5.349993532012593,-4.50247074383947,-4.571760864602729,-5.2494745964529645
2002-07-03,-5.495242835,-5.215389595,-5.917715412,-7.381516493557067,-4.26497498481131,-6.370908729287209,-7.006713161141173,-5.435369151007152,-5.095471823482998,-6.26887864,-5.767931381,-0.057979426,-6.405282521,-4.846407208669363,-4.488450005731198,-4.4555770317933385,-4.2734224997555375
2002-07-05,-5.376569422,-5.101186997,-5.748725403,-7.384201620259062,-6.503780559745771,-6.018430159297821,-6.773934092566631,-5.362035362602872,-4.998483667488726,-6.141239474,-5.680114987,-0.056956546,-6.285668701,-4.709315102745302,-4.486641230242076,-4.469785155696646,-5.242167494773037
2002-07-08,-5.306400463,-5.032008563,-5.682981905,-7.386899355982205,-6.736273928656417,-6.325803754575464,-7.143735742102502,-5.433845683705943,-5.012633687039022,-6.175474733,-5.684261291,-0.056765185,-6.265071534,-4.404817276974346,-4.489508533433166,-4.639021480663618,-4.6913799854746365
2002-07-09,-5.20519791,-4.930506265,-5.541747645,-7.390150599364266,-6.828024058453042,-6.09473860130558,-6.840054258935879,-5.342806027779155,-4.952639718504224,-6.102972994,-5.59528343,-0.0556839,-6.195293545,-4.183665931169917,-4.489520723865963,-4.490925554151869,-5.279887935362546
2002-07-10,-5.29514992,-5.02188198,-5.66808657,-7.392329966880547,-6.322069760105801,-5.816861507016693,-6.588361999830488,-5.258390015482545,-4.932509186276309,-6.081969399,-5.506396294,-0.055132509,-6.152157357,-4.401065057883737,-4.492868349406772,-4.532302714702844,-5.48907592955151
2002-07-11,-5.298431973,-5.005303639,-5.619542754,-7.395063911005504,-6.588563136036512,-5.543068960621321,-6.657356196776541,-5.192234223542482,-4.8364554487407885,-5.948511811,-5.421078473,-0.054141552,-6.036284583,-5.389853625573212,-4.492110609276918,-4.479069143057001,-4.250270141000502
2002-07-12,-5.803577536,-5.541301222,-6.453867648,-7.397809032079881,-7.079711149234273,-6.310215028454633,-7.007606812297287,-5.3528985812178895,-5.167622682454298,-6.344134738,-5.745327808,-0.060665793,-6.466591517,-4.401524861763093,-4.585217299125925,-5.540146757285655,-4.924007608143128
2002-07-15,-5.674618346,-5.426529885,-6.278542159,-7.400567078701372,-6.974255039676618,-6.035800237169326,-6.264024246782165,-5.55294834744381,-5.178032964068748,-6.356392495,-5.862404593,-0.059287535,-6.479117523,-5.550103364635879,-4.577225314161442,-4.573187656233173,-5.346597714321039
2002-07-16,-5.764154518,-5.521673591,-6.397039028,-7.403339370553115,-7.221420809360308,-6.187200771296149,-7.6129949641644945,-5.4562724528422,-5.1442512301361285,-6.308732143,-5.772426892,-0.058691352,-6.400829116,-5.06741858250811,-4.581793912732466,-4.602375762857018,-4.857190871059755
2002-07-17,-5.698526241,-5.458317739,-6.341804515,-7.406123414554877,-7.682704808909178,-6.418009412574297,-6.338917060916378,-5.748167949345759,-5.3307428890949256,-6.575282291,-6.016101723,-0.059558372,-6.615688052,-6.116133063569253,-4.531579120621937,-4.797490306367591,-5.455361766655618
2002-07-18,-5.708969444,-5.489493621,-6.355923008,-7.408916547882264,-7.0346881460667605,-6.048764810019682,-6.629202779930532,-5.585657020817068,-5.254450383804772,-6.457882385,-5.830895102,-0.059405842,-6.494597521,-4.584749337351104,-4.53935387207062,-4.503556035850337,-4.78284232948511
2002-07-19,-6.138793516,-5.933847716,-7.032928435,-7.411726080607428,-8.350251317253724,-7.895165837950184,-7.828320268721868,-5.718340115730698,-5.487002571322106,-6.766246051,-5.991018317,-0.062203317,-6.766463021,-5.745651880858399,-4.603951615285845,-5.228092487201729,-5.740893056555085
2002-07-22,-6.538172911,-6.320795919,-7.606471743,-7.414548730790358,-7.003023118835058,-5.7091327570412105,-7.041249381461109,-5.901963249846871,-5.686871119915183,-7.075665131,-6.192985831,-0.064259873,-7.013732585,-5.275312710994104,-4.662926927958874,-5.118936528984238,-6.3985336556126144
2002-07-23,-6.814525808,-6.57439963,-7.954933719,-7.417380262384884,-7.1276223018568725,-6.59498292057467,-7.14727779017205,-5.987136854933166,-5.737301850558961,-7.156868356,-6.190242768,-0.064548443,-7.026532565,-4.9518401823907725,-4.677374830357572,-4.855241001082143,-5.057879409524988
2002-07-24,-7.031419472,-6.770725106,-8.205053024,-7.420227333439968,-7.606524699056225,-6.429409734447006,-7.466174281738709,-6.011892110618922,-5.738771536612534,-7.152353388,-6.132738107,-0.064957304,-6.975140837,-4.481319896202552,-4.685087762742222,-4.755606266559594,-5.692665548580587
2002-07-25,-6.952051395,-6.693532201,-8.115619703,-7.423092304237248,-7.663377290487181,-6.242464780760464,-7.658981470858582,-6.485244904842701,-5.97556622638615,-7.509735029,-6.551369393,-0.066855927,-7.250976184,-5.347273336537087,-4.706332621800736,-5.194183742370732,-6.669006074599189
2002-07-26,-6.783761728,-6.518565996,-7.798133581,-7.425964824731105,-7.023321066668334,-6.035102229035799,-7.322071938953257,-6.203564385451365,-5.815163295378399,-7.254597222,-6.30421256,-0.065244555,-7.069959219,-4.738915211840387,-4.681537828105287,-4.56377607798831,-6.570000033518957
2002-07-29,-6.60390033,-6.344300855,-7.487194125,-7.4288472999075825,-7.318483681290256,-5.995234003156167,-7.197976366744729,-6.096202615951452,-5.716933024196537,-7.127346574,-6.253393732,-0.063635942,-7.015310409,-4.866211973208151,-4.678844565858553,-4.560253020438633,-4.944493160777921
2002-07-30,-6.540688895,-6.280311983,-7.434571448,-7.431748406001495,-6.82387572742176,-4.554034866588146e+35,-7.133411679855016,-6.438205662979256,-5.915635414241772,-7.425810889,-6.548836417,-0.058662739,-7.242597738,-5.363481814019466,-4.704312075127652,-5.205925848541946,-5.886442466706155
2002-07-31,-6.529621292,-6.299470144,-7.411510243,-7.434663301550614,-6.992234414161879,-6.639560385870228,-7.0707521884193785,-6.18710907891332,-5.844009345955704,-7.284835317,-6.298283192,-0.064795864,-7.107441805,-5.1006075716505945,-4.709255588127978,-4.626925772477144,-5.077143339228109
2002-08-01,-6.686571732,-6.441450256,-7.587985891,-7.437591621548872,-6.83179920834366,-6.6111385264897145,-7.144895827372643,-6.144354590190016,-5.829117264170038,-7.2386664,-6.215820308,-0.065262708,-7.02491155,-5.45295393701341,-4.706921841427807,-4.727121481072065,-6.231618337009588
2002-08-02,-7.120052394,-6.882173979,-8.241978216,-7.440529082960955,-7.420254271059475,-6.575645523919738,-7.157293161141946,-6.255456878957794,-6.045983886895784,-7.516563872,-6.324162345,-0.067867183,-7.241295642,-5.134005959991779,-4.766521983160225,-5.364232761147288,-6.292298219009361
2002-08-05,-7.422935496,-7.15822644,-8.619364235,-7.443484931445871,-8.334097860627805,-6.073057317515717,-7.53143257361476,-6.388609739857907,-6.124320897104701,-7.632920866,-6.389418078,-0.067853757,-7.291281473,-5.030409379720338,-4.794671930932662,-4.995872683129646,-7.062058034597072
2002-08-06,-7.733206904,-7.453824916,-9.021998023,-7.446453325298158,-8.774734992012919,-6.596607473393824,-7.374853761926359,-6.4969790363291935,-6.242362698086928,-7.843296536,-6.475758455,-0.068222963,-7.428594198,-4.560638507538825,-4.837644530964053,-5.069284332881573,-5.599483163757805
2002-08-07,-7.560086124,-7.287907496,-8.73367533,-7.449430814271883,-8.08353938298384,-6.753331503763541,-7.608192702826866,-6.668351610621774,-6.203030562959658,-7.748529773,-6.560994249,-0.06747167,-7.32513976,-5.717551836254536,-4.815465931694344,-4.710623370266739,-5.757329585874484
2002-08-08,-7.337236345,-7.09854297,-8.343442363,-7.452426017633212,-6.408480438347059,-6.647215119461826,-6.536842093257615,-6.467976728491396,-6.065984129810791,-7.506374084,-6.406675934,-0.065462531,-7.18191216,-4.64323367211674,-4.817379438235438,-4.625072585762188,-5.991311921875716
2002-08-09,-7.164943552,-6.927906773,-8.055236324,-7.455435555749634,-6.818532780294631,-5.999385106849808,-6.83315577668217,-6.445776636565234,-5.988772403001091,-7.380409998,-6.359208645,-0.057948178,-7.078390856,-5.288419700374151,-4.729420344036206,-4.596736047261393,-5.986320500391916
2002-08-12,-7.334672214,-7.100607434,-8.276337426,-7.45846314979437,-8.670173329269492,-6.582758700768742,-7.14629338908989,-6.347255584801818,-6.033597605187589,-7.406959534,-6.24351923,-0.063947087,-7.056672466,-4.754946701030429,-4.7534136309756585,-4.777164600182269,-6.087674946608465
2002-08-13,-7.55278051,-7.298654732,-8.534739859,-7.461497605192353,-8.262123534104067,-6.54879647591138,-6.667017080203313,-6.388386031574554,-6.084717511342515,-7.454538723,-6.237579614,-0.058063697,-7.052616681,-5.284268261960344,-4.780966336740104,-4.833153154005909,-7.201218789119226
2002-08-14,-7.351341629,-7.107113372,-8.203811825,-7.4645519952112975,-6.73017497554643,-5.757824522244513,-7.03965671895287,-6.440323830285001,-6.004871483528854,-7.32025951,-6.282747638,-0.062533527,-6.963249999,-6.00316068178152,-4.7805449726142335,-4.597203530739099,-7.033588718303086
2002-08-15,-7.232958523,-6.986177067,-8.03869959,-7.467617191943258,-7.281384257491617,-6.1506530639991865,-7.324097436683255,-6.625159227529567,-6.087306658516925,-7.417957312,-6.408515994,-0.062713303,-7.002331912,-4.608754862786398,-4.788626408048841,-4.880969677161267,-5.882105830774234
2002-08-16,-7.108957158,-6.856825405,-7.853974021,-7.4706988187273025,-6.78896990870645,-6.735519467701787,-5.797687928546066,-6.639113431390569,-6.119362698837513,-7.453480683,-6.386915507,-0.062267379,-7.000956863,-4.700492080581894,-4.79352430294703,-4.801420909389685,-7.596679484657378
2002-08-19,-7.315512578,-7.077519763,-8.157940027,-7.473795140105993,-7.297677078104314,-6.553227565390212,-6.990654173430915,-6.5155260252535,-6.203622196605195,-7.552223205,-6.234683986,-0.063088348,-7.040505272,-5.585987483116689,-4.820288467052734,-4.895172276789525,-6.170317742673475
2002-08-20,-7.346169269,-7.070908477,-8.093520919,-7.419765153549898,-7.826450283613407,-6.519281028273592,-6.806045823957217,-6.500314488619056,-6.121845467375767,-7.446645995,-6.239187944,-0.061556159,-6.972923906,-5.575249100290851,-4.815889586739637,-4.665914220975773,-5.397050511017239
2002-08-21,-7.223001107,-6.948723178,-7.928855546,-7.416129621250947,-6.875873619834699,-6.062723217852575,-7.03970858777755,-6.733926174060018,-6.1884825174745375,-7.542926941,-6.400992827,-0.061924551,-7.017335211,-6.227503680290498,-4.8240033265143625,-4.901573826770961,-5.173118535161552
2002-08-22,-7.077785937,-6.799617651,-7.702085972,-7.425551663783899,-7.257903301962058,-6.208840887975803,-6.706911103391137,-6.658671633075582,-6.1594799120236114,-7.498922834,-6.350125589,-0.060927051,-6.976554177,-5.031262244038548,-4.820435649043832,-4.727820458019134,-5.514365846422183
2002-08-23,-6.932337125,-6.653309646,-7.482908562,-7.428466095761643,-6.836315973138713,-6.352386650517789,-6.859354625547566,-6.624307493000175,-6.127481148015509,-7.45081122,-6.33895867,-0.059842263,-6.935120688,-4.813156855567577,-4.812723703575675,-4.721075270765478,-5.593962534874468
2002-08-26,-6.887665233,-6.612729897,-7.379434255,-7.431394844538468,-6.711778729769621,-6.440605927932733,-6.818453946580701,-6.452597621849838,-6.06934199819782,-7.35153538,-6.250022086,-0.058805089,-6.873673112,-7.393044484679472,-4.81869451306319,-4.66876406728608,-6.039867510842764
2002-08-27,-6.699526164,-6.433884322,-7.091109356,-7.406554416990301,-6.523020592002017,-5.628163620889101,-6.553267925781227,-6.35138889117435,-5.910701157768076,-7.16828019,-6.131741959,-0.058966857,-6.77378349,-4.975356190332946,-4.81938518245544,-4.6496752554310055,-7.108600494897871
2002-08-28,-6.74891934,-6.477352214,-7.131462823,-7.447804257649481,-6.642444661666847,-5.672714015377292,-6.931708223006462,-6.238389857913172,-5.856637238396417,-7.100709243,-6.001635651,-0.058057138,-6.718846591,-5.472397923461315,-4.82974760985681,-4.708506781841625,-5.431293772660561
2002-08-29,-6.865994555,-6.578184755,-7.262592821,-7.4521771163366175,-6.76157638273264,-5.560317676964593,-6.381262428445375,-6.215515771315222,-5.853577020350161,-7.090727657,-5.964020552,-0.056385653,-6.694159294,-5.2564025251447575,-4.820973837597638,-4.724163265687452,-6.686037232807817
2002-08-30,-7.179696897,-6.888607106,-7.723593669,-7.456581381249118,-6.431835747169103,-6.359410535032686,-7.378843875637529,-6.26073270294747,-5.979264774721541,-7.247274271,-5.985312307,-0.059261607,-6.798275258,-4.865260239459649,-4.851585371343586,-5.06131670645689,-7.133496139807123
2002-09-03,-6.98548869,-6.709258671,-7.435497265,-7.461015511436281,-6.536749970676184,-6.348241073297782,-6.254179277881362,-6.336076028992013,-5.882374906651177,-7.127496552,-6.074731881,-0.05557257,-6.732976843,-4.8497831559770335,-4.850349090338117,-4.649390287231854,-5.843371725939632
2002-09-04,-7.153646149,-6.879527804,-7.671961949,-7.369728371917605,-6.743290944719757,-6.333924071580329,-6.456286528537264,-6.262644556835683,-5.929623831783071,-7.177374205,-5.983989452,-0.055774466,-6.745364784,-5.567183097820101,-4.869024473197161,-4.840590841524859,-6.939179544756569
2002-09-05,-7.006061513,-6.683622971,-7.339945548,-7.373752982944834,-5.869436114152317,-5.521096530697541,-6.428174046794432,-6.229419694606886,-5.8051946627463815,-7.019554966,-6.006508479,-0.057046509,-6.677219444,-5.381255410393926,-4.858661730646011,-4.648436092713572,-7.249401987731397
2002-09-06,-6.963700137,-6.634631274,-7.232331998,-7.377805207657808,-6.5032787064999145,-6.327401447881763,-6.593498221052792,-6.121925823666423,-5.7344782014009406,-6.925613456,-5.928837364,-0.055238605,-6.620390288,-4.936672926348618,-4.863899343090461,-4.66468133813939,-4.971087534573453
2002-09-09,-6.778008032,-6.445435737,-6.9331708,-7.381883236760246,-6.117412016773403,-6.275073061755301,-6.128219765643432,-6.028576832777286,-5.625571077403101,-6.777989537,-5.902652601,-0.054638942,-6.553415365,-5.307399998013226,-4.864262369913926,-4.6415969111190405,-6.801842565881021
2002-09-10,-6.943983347,-6.610301601,-7.173079623,-7.385995091331923,-6.286968627041977,-6.229141577815583,-6.383179103233884,-5.965052664455887,-5.651354511141215,-6.822417101,-5.805280117,-0.054128706,-6.560500992,-6.334890731756457,-4.8814726038701375,-4.824281204668216,-6.092702150438194
2002-09-11,-6.833857289,-6.505520685,-7.063547501,-7.390130742063025,-7.03880923558284,-5.687562921830443,-6.436857338730777,-6.264785761467697,-5.70238448479856,-6.920887473,-6.016120358,-0.055144281,-6.612529243,-4.822649527174087,-4.885358105111844,-4.941768883531272,-7.302631093119456
2002-09-12,-6.715781386,-6.385123306,-6.916512833,-7.492934703312083,-6.489678811577969,-5.979653890154805,-5.713010249332172,-6.147488721683697,-5.619561023313095,-6.888527814,-6.002436039,-0.054629467,-6.572326274,-5.116004521065433,-4.850570650026703,-4.79951880200251,-5.493990307727815
2002-09-13,-6.940759934,-6.625393928,-7.273762834,-7.494249641686097,-7.0097934176689085,-6.038635896072412,-7.1300901767938765,-5.978184883834384,-5.697937290917048,-6.995665587,-5.818786975,-0.055971243,-6.63377765,-4.860326722266695,-4.880909420416784,-4.952636779591689,-5.40598308942926
2002-09-16,-6.829928878,-6.467445535,-6.987696556,-7.49894274539148,-6.761934371113928,-5.625832603734534,-6.394758332432655,-5.993945566855294,-5.591235530141032,-6.839562564,-5.861827901,-0.054701858,-6.554171624,-5.5991202854971975,-4.616715281388541,-4.455611332812419,-5.568018491424984
2002-09-17,-6.681803578,-6.324447129,-6.790873701,-7.503664672229405,-7.188676788948803,-6.252108349087042,-6.173296571298834,-5.960814412625753,-5.554988685838813,-6.780634706,-5.85716544,-0.055439043,-6.495437192,-4.886125857174581,-4.593500669939226,-4.493523806360169,-6.858584633955901
2002-09-18,-6.713737505,-6.36027247,-6.829206016,-7.508427963585969,-4.634624950933653,-6.186250522611033,-6.728033495986119,-5.862035614080986,-5.533921713765304,-6.747014868,-5.832635388,-0.053379376,-6.46794076,-5.244307051000737,-4.59804452608967,-4.501935356409135,-5.157941925600789
2002-09-19,-6.62065027,-6.271700874,-6.756203868,-7.509754822677609,-7.366711732067358,-6.252315283677726,-6.522099775618222,-6.172878073868404,-5.625616165497548,-6.877769738,-6.095330697,-0.055055473,-6.556735683,-5.1442182326900925,-4.601480334958979,-4.82323570838673,-6.138974818515205
2002-09-20,-6.514096678,-6.163240634,-6.635282332,-7.514550705752956,-6.17277868635086,-6.162830465401471,-6.735454688561461,-6.144685385638587,-5.639920388554937,-6.912153974,-6.051468135,-0.054677234,-6.559998919,-5.337874653507353,-4.591654951714989,-4.628576825442707,-5.820122996395702
2002-09-23,-6.347475323,-6.000040952,-6.390256796,-7.519384423997779,-6.462662850915013,-6.220785566183394,-6.428181786481167,-5.948635100195053,-5.5368061057048665,-6.775613792,-5.902157318,-0.053705494,-6.4888748,-5.01163582079981,-4.527530257348301,-4.371353848377843,-5.6349473752342165
2002-09-24,-6.718275908,-6.386834579,-6.985847289,-7.524253383087136,-6.726923882463568,-6.179989962634811,-6.345606577784508,-5.972833691282467,-5.729507337792326,-7.027593352,-5.873862413,-0.054663258,-6.713343059,-5.31630958228084,-4.572311079681158,-5.002948776702552,-5.670861652579357
2002-09-25,-6.646077802,-6.258370215,-6.753746511,-7.529158595892808,-6.631268383323939,-6.275535611855109,-6.411782644731891,-5.997299074340373,-5.610409306392353,-6.864015847,-5.978742244,-0.055688944,-6.622604039,-4.236162831079962,-4.571087749037417,-4.404825374172103,-9.500292763936535
2002-09-26,-6.595442321,-6.21128781,-6.771719404,-7.534096816570978,-6.350668844501806,-6.384454407377015,-6.525611881287451,-6.560137961958999,-5.8771044418933736,-7.216518898,-6.384711847,-0.060557628,-6.976918822,-5.37089639905871,-4.611317338881844,-5.290081007310201,-5.83543164750533
2002-09-27,-6.505361108,-6.117898753,-6.679588886,-7.539072354993197,-6.182483804186459,-6.366993507713548,-7.203859434407233,-6.5269791439478935,-5.9234643650181305,-7.289098409,-6.320937433,-0.060557272,-7.006981006,-4.977132201160844,-4.611565487923179,-4.72943747047475,-5.990105540998036
2002-09-30,-6.83566834,-6.476232238,-7.2239451,-7.544084974280847,-6.765768269085354,-6.532100851321438,-7.476128131633846,-6.35147911652974,-6.049965654889368,-7.46742159,-6.154566295,-0.062796526,-7.136749082,-5.078628365219564,-4.66334491180072,-5.017848267937704,-5.911530597891582
2002-10-01,-6.950767492,-6.554542534,-7.31491074,-7.451392249640719,-6.836890095905701,-6.488028211578003,-5.817832677461512,-6.38022266593867,-5.998186105026376,-7.396528568,-6.206901192,-0.061792288,-7.059785665,-4.544956410589944,-4.670310391621892,-4.57400904876668,-6.570806165339514
2002-10-02,-6.780218842,-6.394843623,-7.068337804,-7.445846711967175,-6.350686989671693,-6.370093326542511,-6.932247049811328,-6.399443710686742,-5.921022925052074,-7.289340164,-6.25394838,-0.060785492,-6.981918191,-4.743326268627704,-4.667880144988754,-4.497062235396277,-5.06086207416163
2002-10-03,-6.763841136,-6.380056543,-7.015529497,-7.46059871152636,-6.9183677229646765,-6.383673440591852,-5.814649187936016,-6.2396618050114805,-5.849036085434614,-7.185836523,-6.136323475,-0.059290373,-6.898268103,-4.710742306339327,-4.644759511078162,-4.492518745335528,-6.899721215469757
2002-10-04,-6.964616589,-6.57556809,-7.297844076,-7.135892390907737,-7.020055569167356,-6.3856486438757525,-6.871646619830017,-6.182002135881502,-5.87792030051004,-7.233158304,-6.068174461,-0.059496357,-6.902609297,-3.8485852496142297,-4.669834509810168,-4.6972286422052445,-6.736988668029677
2002-10-07,-6.869022477,-6.445846022,-7.056211693,-7.138351239114881,-6.525691303159045,-6.3803805037377606,-6.292938777800804,-6.150528050651257,-5.7608485729555134,-7.063724515,-6.111240172,-0.058096253,-6.804565068,-5.586436241748228,-4.666045125351024,-4.478493669850907,-5.737568562116859
2002-10-08,-7.29710498,-6.89451662,-7.739638689,-7.140822611232726,-7.554021916280373,-6.215317467932266,-6.963725082384376,-6.124947623189074,-5.952124143264252,-7.327408601,-6.071735832,-0.062846486,-7.046584435,-5.507343280730504,-4.7292728752653534,-5.297477297387428,-4.600682232948157
