dates,APARCH_FHS,APARCH_Normal,APARCH_sTUDENT,caviar_AD,caviar_AS,caviar_IG,caviar_SAV,EGARCH-Norm,EGARCH_FHS,EGARCH_St,GARCH-FHS,Garch_Normal,Garch_Student,Historical-Simulation,Normal-Distribution,Riskmetrics-Results,Weighted-Historical-Simulation
2000-01-18,-4.608792511,-4.129425646,-4.231158315,-5.467385211639591,-5.411483896451268,-4.684672229807691,-4.512482043188692,-5.182530693393954,-5.182530693393954,-5.954424347,-5.654726514,-5.5149004,-6.380560375,-4.396859965054159,-4.184685233317516,-4.29611600258768,-4.765810112209857
2000-01-19,-4.464482705,-4.00457365,-4.112062675,-5.470600820257674,-3.5693648380764778,-5.529257860131955,-3.7464210593872176,-4.877077181161275,-4.877077181161275,-5.678438258,-5.495761794,-5.4228651,-6.20660492,-4.47509897233811,-4.183903457694467,-4.173480146664213,-4.759039530774791
2000-01-20,-4.512017018,-4.093931456,-4.202723079,-5.473447072818941,-4.06659493863543,-4.1427283577603164,-3.679783413941304,-4.7928433521806015,-4.7928433521806015,-5.631509478,-5.407787133,-5.2510679,-6.111284366,-4.6691696994045655,-4.183477491927664,-4.242917285860663,-6.267119675408577
2000-01-21,-4.86028117,-4.44654156,-4.54663581,-5.477059515460563,-4.593541965166007,-2.918758122309558e+21,-4.161381913754211,-4.967395158001336,-4.967395158001336,-5.779546085,-5.455241035,-5.3497792,-6.159837124,-6.0390638722810825,-4.190916150466099,-4.408793722824729,-4.355462230118188
2000-01-24,-7.709004417,-7.023925043,-7.004664449,-5.563344690366677,-6.886973352843043,-8.272156898954071,-7.131963835041894,-6.519886098807356,-6.519886098807356,-7.273234171,-7.615843647,-7.2782761,-8.290168529,-4.508593861543354,-4.436270973889247,-6.818254065826555,-4.583786467357138
2000-01-25,-7.399477137,-6.722027526,-6.72648859,-5.567467477690083,-5.578643659289922,-7.96257542330824,-6.578878733953266,-6.073783825935524,-6.073783825935524,-6.868570719,-7.252680259,-6.7703288,-7.997024236,-5.965002108694973,-4.436821641096591,-4.377385578465453,-5.101589493932118
2000-01-26,-8.518186777,-7.663776981,-7.657357026,-5.611692721707753,-7.689686486468295,-8.818924084814633,-6.7800557801767525,-6.806788763502715,-6.806788763502715,-7.603569022,-7.830924869,-7.5022814,-8.632188804,-5.0939395912000665,-4.5360070648699935,-5.469463728153173,-6.882448493790584
2000-01-27,-8.162412502,-7.33023297,-7.344677217,-5.614432375580208,-8.778332255364205,-7.231570498408717,-6.55507006220316,-6.784322654847763,-6.784322654847763,-7.675451933,-7.66043146,-7.4372332,-8.566567761,-3.9278193025569577,-4.532898258783962,-4.784890247841189,-5.823885734329285
2000-01-28,-7.838265196,-7.016166918,-7.048488808,-5.617184868618124,-7.83588522402918,-8.562548013284312,-7.661707569199769,-6.886126234958047,-6.886126234958047,-7.843301008,-7.643948879,-7.0586762,-8.587980996,-5.648066787138936,-4.543985184788873,-4.852645715524867,-7.665744746928417
2000-01-31,-8.194077747,-7.38711827,-7.428558636,-5.619935203064737,-7.593315868673668,-7.382849651518888,-6.528682238518542,-7.111200700097883,-7.111200700097883,-8.086390167,-7.777544247,-7.1333164,-8.68542195,-4.750462155565838,-4.56790861027442,-4.941703767298034,-5.844852606404091
2000-02-01,-7.833613055,-7.064890194,-7.127939565,-5.6226901532577,-8.075834255220219,-7.149862010634149,-5.472331737886576,-6.644721891237624,-6.644721891237624,-7.670097028,-7.441609884,-7.2118882,-8.398239923,-4.268593597930402,-4.567425134921235,-4.498191731320476,-6.303667805961153
2000-02-02,-7.728900216,-6.966386444,-7.049564776,-5.6254555050433055,-7.954890755447674,-5.761218662630682,-6.808382428753457,-6.467755857535771,-6.467755857535771,-7.497978593,-7.265503161,-6.7301674,-8.20215386,-4.8400139569369856,-4.571230421099778,-4.567560958908693,-5.96854202416198
2000-02-03,-7.525317535,-6.76398539,-6.867031164,-5.628220384672443,-5.919358662571659,-7.278773110168378,-4.5255005576475975,-6.178684308947026,-6.178684308947026,-7.227655661,-7.034130482,-6.8071806,-7.978668931,-5.291309645124401,-4.535144292118567,-4.483555700432024,-5.648774098564181
2000-02-04,-7.326996384,-6.566269377,-6.68719042,-5.63099550471646,-3.968942578485511,-4.772607609173434,-4.967513639313297,-5.895246107493302,-5.895246107493302,-6.966398658,-6.803109449,-6.3806488,-7.757324448,-4.766359371662773,-4.540787060406953,-4.475855819116976,-8.276125307937992
2000-02-07,-7.647292833,-6.85722175,-6.980816612,-5.633776507926783,-5.489311291269001,-5.933370784715444,-4.719378034554648,-6.102424774086471,-6.102424774086471,-7.164987531,-6.875529401,-6.631964,-7.816724058,-4.65987059682249,-4.57764427697291,-4.827860117916447,-5.096842001431405
2000-02-08,-7.604951423,-6.78007304,-6.918715331,-5.636564814532241,-4.882196565103783,-4.902337061797343,-4.581007846995386,-5.968450381294815,-5.968450381294815,-7.052144536,-6.700045139,-6.2613019,-7.667327892,-5.155158423213078,-4.589084556182039,-4.56327536338368,-5.789616478950801
2000-02-09,-7.301181436,-6.495879966,-6.645106946,-5.639356839117859,-8.721599894749113,-2.0837774667964183e+30,-4.871019447726897,-5.983088120013235,-5.983088120013235,-7.089645789,-6.586057863,-6.4265676,-7.611578147,-4.425653021522379,-4.596031041579948,-4.733334075535434,-6.541048978786754
2000-02-10,-7.285711083,-6.49271874,-6.652137549,-5.642158501945765,-4.029901220578868,-5.652331582695343,-6.423703565811421,-5.913610398041565,-5.913610398041565,-7.012933678,-6.475275135,-6.2961239,-7.485527816,-4.6098332575922205,-4.604554921918857,-4.6134083155737615,-5.955220245040822
2000-02-11,-7.50068969,-6.690027854,-6.852182078,-5.644964858984436,-5.808285497769331,-4.767886935228037,-4.997671617063324,-6.0272618313971424,-6.0272618313971424,-7.129144566,-6.476699903,-6.2768738,-7.491673007,-5.277046870122472,-4.629532939745849,-4.763875035503363,-6.894782948057033
2000-02-14,-7.201586816,-6.410690364,-6.582113536,-5.64777043835299,-4.849316649275268,-4.77967572477341,-5.074587306057039,-5.989146364364029,-5.989146364364029,-7.125961741,-6.335468439,-6.0379463,-7.41664551,-5.4877209979205945,-4.635640204476175,-4.728192694831858,-5.090735962537608
2000-02-15,-7.224548102,-6.44984979,-6.628328663,-5.650592085322336,-4.92311026081186,-4.658601235360244,-4.950731472742065,-5.952815666535104,-5.952815666535104,-7.066997247,-6.266155337,-5.9624951,-7.30075478,-5.552054443450155,-4.654273569309376,-4.658044812877782,-5.887109932041741
2000-02-16,-6.978302987,-6.188487938,-6.370197897,-5.653414434629366,-8.766936669490985,-5.313693620468956,-5.686026846510803,-6.258821643989132,-6.258821643989132,-7.418187824,-6.467989928,-6.3771515,-7.551884013,-5.49140147260809,-4.67782061724206,-5.124334738268716,-7.826222807472374
2000-02-17,-6.928057837,-6.198410014,-6.386603434,-5.6561991341052495,-5.094314747178687,-6.3150410031448,-5.273976458371188,-6.183089595148857,-6.183089595148857,-7.294111888,-6.403428091,-6.0816765,-7.417489894,-5.2385381018977615,-4.693908250874234,-4.668646490980739,-6.975341830712358
2000-02-18,-6.641213726,-5.94373879,-6.14141485,-5.659027107678655,-3.933748372582802,-4.895805626717758,-5.624888965318654,-5.7053460432582535,-5.7053460432582535,-6.863361362,-6.146439393,-6.0271178,-7.207333962,-5.1527860855747845,-4.6696112402076135,-4.542572606649955,-6.1112751050321
2000-02-22,-6.433560832,-5.763796086,-5.970416823,-5.661865208722538,-7.615998722503733,-4.28621963487579,-4.026926691130688,-5.438127068144653,-5.438127068144653,-6.587819163,-5.949529352,-5.6768567,-7.012595147,-5.4117406667350005,-4.663389926358022,-4.550706729008773,-7.274183338417102
2000-02-23,-6.277533834,-5.629221137,-5.842956291,-5.66471277933057,-3.819086928500501,-5.246701006839904,-3.693426706578971,-5.209323373185973,-5.209323373185973,-6.366398379,-5.744651471,-5.6116247,-6.825191517,-3.972611260021402,-4.669246781730815,-4.564046151699595,-6.359598378035335
2000-02-24,-6.474176222,-5.829050619,-6.037799537,-5.667557273320664,-4.474884567035281,-4.226948265885103,-4.232278606531839,-5.357485774368322,-5.357485774368322,-6.493723084,-5.794064599,-5.5316007,-6.848949001,-5.468586996613372,-4.691353201189191,-4.762912522787804,-7.132839640778717
2000-02-25,-6.666795001,-5.992845393,-6.199253278,-5.670418108486079,-4.609015848368813,-4.335712574661788,-4.478145953588867,-5.4517907695032966,-5.4517907695032966,-6.581155978,-5.779391425,-5.5371849,-6.840154799,-6.034448452330688,-4.706419216960132,-4.759147785851322,-6.863698148059208
2000-02-28,-7.281329313,-6.52515284,-6.713728593,-5.673280365641901,-4.788607590108429,-5.957016391509962,-5.271935553089028,-5.840900562697071,-5.840900562697071,-6.95960516,-6.105219219,-5.7707907,-7.111675821,-5.247712599063019,-4.75571060795715,-5.095358213084642,-5.963049891996403
2000-02-29,-7.016505318,-6.258374595,-6.451038386,-5.6761493252542685,-5.7236058036537685,-5.380888528352945,-5.753649764675592,-6.034016017440901,-6.034016017440901,-7.214709863,-6.19183612,-6.1103208,-7.267046008,-4.680727964728857,-4.77439524795522,-5.086108956166974,-7.521385939373243
2000-03-01,-6.800391137,-6.056975143,-6.260309752,-5.679018845175188,-3.603059857674295,-4.917587986928915,-4.810372268914143,-5.77032103519064,-5.77032103519064,-6.90596117,-6.027706842,-5.9140696,-7.068074899,-6.407832671832253,-4.779023727353984,-4.626954799332535,-6.2827702552034665
2000-03-02,-6.521138064,-5.810717667,-6.021905814,-5.681899680516369,-4.153957599186644,-4.5089282066068685,-4.310414964842585,-5.417384339299515,-5.417384339299515,-6.563400016,-5.797648697,-5.69157,-6.867484637,-4.834563824003617,-4.775637369356761,-4.6120608526068425,-5.812124002524885
2000-03-03,-6.405655235,-5.712616525,-5.930046387,-5.684786734701254,-3.8711338654370575,-4.1596195769888205,-3.964846832468833,-5.253104523385701,-5.253104523385701,-6.41475945,-5.665701324,-5.5504845,-6.736825694,-5.091422310793807,-4.775624034684832,-4.645701123299464,-7.371340753246627
2000-03-06,-6.158107366,-5.487637366,-5.70946518,-5.687676078039877,-3.835559797536906,-4.093979054182937,-3.940043477412204,-5.073878763279323,-5.073878763279323,-6.237701733,-5.461620686,-5.3708932,-6.570023326,-4.630453282298126,-4.770693455761714,-4.6658514618969615,-6.23851648511877
2000-03-07,-6.068901029,-5.423773759,-5.649127594,-5.691029003504948,-4.226388721091795,-3.9406379050653872,-3.815133706192472,-4.949925710741468,-4.949925710741468,-6.10638997,-5.327957645,-5.1935742,-6.434345462,-5.287340034655473,-4.777197328284164,-4.656459153767829,-5.823987432479036
2000-03-08,-21.38887635,-19.2125365,-18.68953865,-6.781023006190404,-14.267395506291813,-23.79534984967892,-12.407220373853846,-11.270178640358456,-11.270178640358456,-13.88184028,-16.75568997,-16.6484157,-20.88792338,-7.671284360230927,-7.273928064723459,-21.643765542182265,-12.487433956338853
2000-03-09,-21.45265045,-18.93414898,-18.51250295,-6.787598447682629,-19.92277999910067,-23.65187810921889,-14.03147844481783,-12.821462746781034,-12.821462746781034,-14.28997291,-16.85894505,-16.2305096,-20.63191553,-8.17843269685994,-7.317203753841869,-7.495339903032261,-13.25437031713101
2000-03-10,-20.610458,-18.00492032,-17.67384629,-6.794206800218071,-19.036544839151297,-22.789372605535625,-12.917190584669603,-12.444028576004646,-12.444028576004646,-13.02213228,-16.52526271,-15.664379,-19.76600659,-8.223900088182356,-7.320729824009595,-6.9228162558724256,-12.687589340379848
2000-03-13,-21.09628407,-18.26692065,-18.01177072,-6.6990216302707,-22.03748124826828,-23.6063818940561,-11.58706729446601,-12.564671112707924,-12.564671112707924,-14.16895032,-16.42160392,-15.5568408,-19.94291189,-6.628319046775639,-7.423679251595104,-8.098236356225673,-13.426289644417905
2000-03-14,-20.05786743,-17.35780796,-17.17116996,-6.705036730825539,-37.90083570403447,-23.275262857108128,-9.55180261820933,-13.71457121636151,-13.71457121636151,-14.57218329,-16.49764351,-15.4176498,-19.68042149,-7.200103416870321,-7.460092827169395,-7.914216284846175,-12.79832073278932
2000-03-15,-19.4628136,-16.78175949,-16.67114857,-6.711143759226366,-21.44380567513336,-22.17582641262184,-13.789638847973194,-13.015377453481488,-13.015377453481488,-14.07530798,-16.0699817,-14.9623125,-19.20506967,-7.209649765902903,-7.481587740177423,-7.216629974975537,-10.14719424766719
2000-03-16,-18.50623892,-15.94983379,-15.8978597,-6.717272775766047,-10.852012282180304,-22.055272538102827,-7.936332516289036,-13.517633419387884,-13.517633419387884,-14.04950517,-15.98685827,-14.6891632,-18.90283498,-9.243801823625889,-7.501423467602608,-7.602863532119281,-11.693851992716333
2000-03-17,-17.57888117,-15.15858032,-15.16347799,-6.723421990596012,-9.24454162705658,-14.470850278974275,-7.055298306528549,-12.924372964607343,-12.924372964607343,-13.353345,-15.58370666,-14.3645439,-18.25493997,-8.210329843411442,-7.502419591109651,-7.215298484835255,-12.900204193300066
2000-03-20,-17.21143384,-14.92695369,-14.98508511,-6.729594866999889,-18.97215044211469,-20.8397133051104,-6.825247371290266,-12.554157834231262,-12.554157834231262,-13.27670402,-15.28217605,-13.8661307,-18.00349904,-7.215259700011184,-7.52525461317882,-7.43510091778172,-11.56371366881594
2000-03-21,-16.34483546,-14.18927202,-14.29671676,-6.735786392807896,-4.675798379579671,-18.870476399562573,-10.598362183856567,-12.419863475280875,-12.419863475280875,-12.56863238,-15.06376738,-13.395838,-17.55339605,-7.385588125458218,-7.52480127273534,-7.120550679497438,-11.826729959540229
2000-03-22,-15.75297542,-13.70015201,-13.85486,-6.742000802723441,-18.09841102631224,-9.4480678916874,-5.639784904393056,-12.006412278164898,-12.006412278164898,-12.15332472,-14.75150012,-12.9737691,-17.19275434,-7.139145172761253,-7.514107613502292,-7.152506935334371,-11.80966118328464
2000-03-23,-14.98593132,-13.03030423,-13.225786,-6.748239389487491,-3.8309005980418736,-8.484787863322582,-10.056241570572205,-11.509589696655642,-11.509589696655642,-11.36149479,-14.38217013,-13.3151829,-16.39029201,-7.709767593320209,-7.507608562491993,-7.063818326630458,-13.048945760584278
2000-03-24,-14.40416309,-12.5370544,-12.77065478,-6.754497756844819,-4.249217812715901,-10.79540699927869,-10.475071096940892,-11.110787302507418,-11.110787302507418,-10.92926561,-14.060262,-12.142527,-15.8610035,-8.105847587177209,-7.516449887316052,-7.106810515904035,-12.26357057063371
2000-03-27,-13.69163306,-11.92894923,-12.1944065,-6.760775423773419,-16.016691025115815,-16.20389068878444,-5.576461380350916,-10.786776077060388,-10.786776077060388,-10.33468239,-13.75681178,-11.7071556,-15.22495189,-9.355380977428515,-7.510901860339573,-7.064050484803814,-12.357465143585816
2000-03-28,-13.28564968,-11.60699325,-11.90068883,-6.767080250526113,-4.591790752644059,-6.100332483771848,-10.46125157202608,-10.50413639628979,-10.50413639628979,-10.10276497,-13.47785651,-11.400302,-14.85087061,-7.431940850043741,-7.509474256067409,-7.161956667915565,-13.659472938591172
2000-03-29,-12.66114443,-11.05360414,-11.36872727,-6.773402732592356,-25.713063433706903,-13.23543346679558,-4.800478578457361,-10.751537852400082,-10.751537852400082,-10.01293823,-13.30962715,-11.1165933,-14.55449075,-8.146391451357863,-7.514827423237344,-7.293763303502115,-11.054212797261703
2000-03-30,-12.07315088,-10.53028863,-10.86392876,-6.779750659922592,-4.829437137032316,-6.508076680812369,-8.799982657346087,-10.625455690005898,-10.625455690005898,-9.909057572,-13.09380394,-10.8492215,-14.28507463,-6.998411633944148,-7.516996374564799,-7.270569408251532,-12.997358099964943
2000-03-31,-11.57976021,-10.15097492,-10.50508354,-6.786118982804293,-4.515296474646948,-11.244621948876066,-8.50376714074576,-10.152329604232271,-10.152329604232271,-9.565033663,-12.82154248,-10.51109,-13.90898917,-8.13567541877397,-7.522081871292751,-7.11103391928278,-13.98020927936322
2000-04-03,-11.27919019,-9.953984238,-10.32239643,-6.792511431506446,-15.48073476961421,-12.072113413302214,-4.745814803185798,-9.966263220632852,-9.966263220632852,-9.366101176,-12.59835935,-10.2279828,-13.5835941,-8.863474801709398,-7.536769028815901,-7.192530112030257,-11.062567545469062
2000-04-04,-10.80244498,-9.495520491,-9.871242981,-6.798928341616973,-5.248161304558328,-11.828169447178093,-8.5668025354526,-10.5431569254406,-10.5431569254406,-9.620223068,-12.57136031,-10.1870704,-13.57843169,-8.447209642136905,-7.554006155047942,-7.613165830354408,-10.23014355728188
2000-04-05,-10.40302103,-9.067427452,-9.443323158,-6.805181788512916,-12.8702317276239,-8.425077341462849,-6.849627395972668,-11.013517497793751,-11.013517497793751,-10.16030011,-12.6520594,-10.4229386,-13.79906046,-10.044666958825246,-7.595547838928661,-8.082967641300957,-13.723841978030755
2000-04-06,-10.25118666,-9.129345732,-9.505909989,-6.811648585093111,-6.208659331753855,-6.98384081148764,-6.502841421483244,-10.467318332887288,-10.467318332887288,-10.0623405,-12.38088781,-10.2170421,-13.55220197,-7.950334090249923,-7.622068368936688,-7.404137804275122,-12.531917318611532
2000-04-07,-9.791012066,-8.710863139,-9.096856664,-6.818137575370561,-5.380216325306891,-8.81606733954296,-6.781451615971577,-10.578139528068313,-10.578139528068313,-9.830960826,-12.23988154,-9.9216927,-13.32637442,-7.941190718955479,-7.620662747213783,-7.278670979259938,-13.639191834668086
2000-04-10,-9.347459719,-8.314504522,-8.708989281,-6.824645556833549,-5.375217228480469,-6.166909990384301,-5.17923738841852,-10.219723362585892,-10.219723362585892,-9.47769,-12.01943885,-9.6084108,-13.07188683,-7.955960608874166,-7.585694840515926,-7.208305497568073,-10.74171578809622
2000-04-11,-8.979098682,-7.946023399,-8.341276984,-6.831185392936189,-11.594462570058116,-11.74123317728309,-6.52339692048127,-10.447242507945148,-10.447242507945148,-9.57193691,-11.93789692,-9.5159544,-12.96545012,-8.625422557240977,-7.574700360363322,-7.542097549256047,-12.62868510240053
2000-04-12,-8.579671024,-7.592083727,-7.992738619,-6.837743037695039,-4.028136811881327,-5.704654683944689,-4.950701870774287,-9.885487334006916,-9.885487334006916,-9.167256994,-11.68487302,-9.2001218,-12.7117713,-7.109954332455406,-7.574762733805462,-7.202364630531636,-12.300864915438153
2000-04-13,-8.267246956,-7.265285409,-7.662440294,-6.8443224124903175,-4.959871828743314,-6.016609345269194,-5.624134571531169,-10.213086201334102,-10.213086201334102,-9.34059989,-11.64978536,-9.1613452,-12.67726936,-11.181894634722225,-7.552534533113213,-7.59555474846556,-13.463520002074596
2000-04-14,-7.906311366,-6.949515548,-7.349492915,-6.850933722453355,-4.362465674041008,-5.472181737789154,-4.752395541172222,-9.608421336076228,-9.608421336076228,-8.914363201,-11.3920755,-8.8629255,-12.45187945,-8.689562979341803,-7.553921912213027,-7.200930498544437,-9.9471852835751
2000-04-17,-10.06619802,-9.239699669,-9.50423735,-7.286379310994198,-8.315357530746374,-10.958181819307022,-11.239386076259134,-9.898756019922985,-9.898756019922985,-10.1590996,-11.81340211,-11.4920753,-13.18593154,-9.53323019926917,-7.7247469577588115,-9.209124156482652,-13.296492759508617
2000-04-18,-9.772817314,-8.834171724,-9.095270544,-7.286448811827124,-10.809061639945003,-12.3503027585596,-12.374908399259136,-11.820633130030048,-11.820633130030048,-11.02672512,-12.39765729,-10.7793354,-13.61755967,-8.386389801338408,-7.757109875224211,-9.035396976598834,-10.550985025348618
2000-04-19,-9.990420645,-9.206027872,-9.46319687,-7.290744880730899,-15.356072499590056,-11.415340605192162,-12.329114041866054,-11.21842013568902,-11.21842013568902,-11.1627491,-12.20865425,-10.6762178,-13.57075688,-7.205658140782667,-7.763617854037429,-7.809003335977239,-12.334596449583035
2000-04-20,-9.527690772,-8.78324431,-9.058884063,-7.295048415737548,-12.00923800385599,-11.155744009372697,-11.646827358982064,-10.977360817086026,-10.977360817086026,-10.66454068,-12.02073079,-10.2360945,-13.32638471,-6.977339270122597,-7.749674930458338,-7.373471276311884,-13.94227904043648
2000-04-24,-9.14823959,-8.389097699,-8.672986925,-7.299359331804234,-13.405291541767472,-10.849839519783664,-11.778231835661526,-11.278644308673323,-11.278644308673323,-10.76607873,-11.95946843,-10.2185897,-13.26536271,-9.978296615728532,-7.752724917267055,-7.78616256585368,-11.0627848502191
2000-04-25,-8.757933242,-8.012657945,-8.307148969,-7.303683169385149,-10.1109216711072,-13.011647678370274,-11.549631563048706,-10.96804952687916,-10.96804952687916,-10.47863861,-11.74838741,-9.94437,-12.98991229,-7.825499008007177,-7.744608501985863,-7.513215838188774,-11.286201997202996
2000-04-26,-10.61959969,-9.938800383,-10.14357352,-9.28929043673062,-17.159104193025293,-12.846986901616091,-12.599071813146896,-11.148480327383648,-11.148480327383648,-11.44709646,-12.14125246,-10.7079723,-13.50503208,-9.407752664015565,-7.901938366104411,-9.190671721818973,-12.89875929307175
2000-04-27,-11.2724929,-10.52459216,-10.72561243,-9.295476403970184,-16.290897692100177,-11.416818273197302,-15.90536905386602,-11.530553454913974,-11.530553454913974,-11.79493693,-12.14654227,-10.7514007,-13.59019477,-8.25185107832737,-7.9665419618817745,-8.201913307998716,-16.110939547592135
2000-04-28,-10.76383367,-10.02670543,-10.25374915,-9.301679991383317,-12.10552409217602,-11.12529209992227,-12.255898332615814,-11.41429562351154,-11.41429562351154,-11.20769439,-11.95071117,-10.4170476,-13.31804639,-12.552736069028658,-7.967213067977302,-7.555882955646955,-10.12530411681966
2000-05-01,-10.55490141,-9.783669293,-10.03346663,-9.307891843189358,-8.839218789731326,-11.031421793539144,-11.929251517407735,-11.098090958928548,-11.098090958928548,-10.95518451,-11.74441996,-10.0925589,-13.12096863,-8.971256756326637,-7.959110025668968,-7.624764071532339,-13.04994860920813
2000-05-02,-10.10252811,-9.332595608,-9.603754382,-9.31411466922492,-11.690981921639874,-10.507580654831658,-11.315263932409552,-10.769713748476246,-10.769713748476246,-10.48194444,-11.54894879,-9.7529092,-12.88997941,-8.442803927961263,-7.956701264098628,-7.550188172922957,-11.947826653717696
2000-05-03,-9.646047938,-8.900677448,-9.189643299,-9.320350332060364,-6.4100056934737895,-9.910946965110067,-10.7677849486286,-10.367582166521448,-10.367582166521448,-9.970947373,-11.33855273,-9.5946214,-12.63631377,-9.804923860464962,-7.958253290256,-7.549024036572522,-14.003902732735948
2000-05-04,-9.206855757,-8.494071467,-8.79696421,-9.326597077252814,-11.479581636002656,-9.612906665815398,-10.464533219050328,-10.173110428079278,-10.173110428079278,-9.670936386,-11.15730157,-9.1592452,-12.43098828,-8.839066560826609,-7.94908990827131,-7.588733001287527,-14.04115821911477
2000-05-05,-8.823065747,-8.132695586,-8.449578445,-9.332858344340124,-5.734584159172748,-9.363967294285471,-9.999979344616367,-9.71702299376614,-9.71702299376614,-9.25684668,-10.94957354,-8.8656337,-12.20628514,-10.126560689337438,-7.946827619325553,-7.551295070404384,-16.7148649061601
2000-05-08,-8.427212012,-7.76831172,-8.095385726,-9.339130224039874,-8.926047400210031,-9.007349597444506,-9.63648726977454,-9.46558160638662,-9.46558160638662,-8.858697778,-10.75824753,-8.5965153,-11.96452218,-8.002310431906484,-7.947179142527531,-7.557690265900489,-14.051672765465078
2000-05-09,-8.053372916,-7.424245828,-7.759708509,-9.345414942606508,-11.050192442425883,-8.743304097560046,-9.250806132797848,-9.166352636245572,-9.166352636245572,-8.415560855,-10.55473534,-8.3151252,-11.69470037,-8.609714989502445,-7.947952533468955,-7.549366081694003,-11.384705945696044
2000-05-10,-7.727679758,-7.102929844,-7.441644512,-9.35171678965137,-9.507659355009205,-8.545269994509065,-9.1833568914526,-9.17233545976086,-9.17233545976086,-8.365663315,-10.42400141,-8.1351158,-11.52562319,-7.801927692532781,-7.942795696620095,-7.68790773800219,-9.153393924907942
2000-05-11,-7.419999666,-6.799410766,-7.140334687,-9.3580262629778,-9.933437834641568,-8.440609777465715,-9.136376984165311,-9.041947239009886,-9.041947239009886,-8.271819966,-10.26949779,-8.2015811,-11.33169342,-9.059388319056382,-7.942855357845029,-7.669347320785189,-12.418583779708872
2000-05-12,-7.116597561,-6.511425366,-6.854961043,-9.364351092680575,-9.007618750867133,-10.24652255316376,-8.79077644336387,-8.796678268118322,-8.796678268118322,-7.971509459,-10.08087604,-8.8912188,-11.06534259,-8.6619921121506,-7.942269403335371,-7.590651643672218,-14.170791030181006
2000-05-15,-6.941788252,-6.414919387,-6.758717288,-9.370690082353969,-5.184051313171512,-7.772854531061665,-8.53681012986065,-8.505201291567742,-8.505201291567742,-7.716630552,-9.893580578,-8.0726785,-10.77046511,-6.844341826173849,-7.94862442747686,-7.59802150921897,-11.06742580260774
