Date,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
2000-02-01,-10.789067449990569,-6.94270150444469,-5.4098364470882725,0.02337162088976838,-7.832137465560945,-4.703471421699916,-6.678181378157687,-10.125321142714977,-4.782584798418403,-6.871665406412848,-5.873475315908095,-6.318620611364668,-7.387159659420766,-4.937118806603647,-7.771090996614877,-7.091688527027759,-7.658147831432685,-5.850576916732096,-5.7486972951636215,-5.708315487304285,-7.856663389458898,-6.00434586806768,-6.644721891237624,-6.759775513654001,-7.784889275344282,-7.46575647478427,-6.302526530846915,-5.417272657852113,-8.37869575217156,-5.222424355700777
2000-02-02,-10.963560592158748,-7.036266989493613,-5.560158475605775,-0.10030832559519333,-9.17876332479246,-4.695322585569307,-6.845595770940856,-9.762484256994586,-4.73161626322001,-8.8906318738941,-6.078932242097928,-6.413222896193352,-7.66094311452171,-4.45422495673496,-7.802227357124258,-6.7888660539743,-7.592923949821056,-5.421305070779455,-5.856820604507297,-6.662822697465402,-7.644359400327507,-5.968774443389344,-6.467755857535771,-7.28234638961341,-7.485309816881515,-7.747197553874205,-6.478840542828834,-6.887520962515025,-9.387590655238737,-5.285124780051309
2000-02-03,-10.44243366103513,-7.300585903254261,-5.780417520412938,-7.3720712057713484,-8.96125460656179,-4.613021255096793,-6.801040265640574,-9.89638258271273,-4.6537638627170566,-8.378169870050177,-5.991386751532154,-6.565590922689886,-7.981406876127919,-4.031353501794387,-7.322879410184688,-6.737170231356505,-7.717649073592996,-5.430314280822469,-5.609988694723233,-6.69507144121562,-7.442166219839055,-5.958866038407248,-6.178684308947026,-7.5473534172003784,-6.878005535203183,-7.110377268558501,-7.160764083201075,-6.184212834551736,-8.729414930492082,-5.114674245307955
2000-02-04,-10.658800337468955,-6.987019410982772,-6.19100698554936,-7.41585362185654,-8.492162600987989,-4.652993998584619,-6.665348320846399,-9.654010282097202,-5.147970169956065,-7.7672815407225055,-6.1879040654137105,-6.742055869446967,-7.968525860866112,-4.3312329226724415,-7.211884751632783,-6.659169759373791,-7.4819214573050425,-5.163011868699249,-5.5114681399861105,-6.618014164067044,-7.070363892964696,-5.8199851927551824,-5.895246107493302,-6.898371961739686,-6.595013175353721,-6.9790446655352225,-7.6647222934461166,-6.207707528492775,-8.011897138783421,-5.2594470491100545
2000-02-07,-10.804611522030282,-6.737581278801599,-5.904169764875461,-7.290770309811987,-8.0346640001227,-5.051715150789983,-6.5977823244244425,-9.286267702970438,-5.004462301338665,-7.309024404648335,-6.431494694197965,-6.646545468420098,-8.112638002254178,-4.192995744721161,-6.926463408305554,-6.696668916195497,-7.060771065693288,-5.557629986045382,-5.483556996281394,-6.667514942660468,-7.327721441832738,-5.516904851163754,-6.1024247740864705,-7.26323579321072,-6.620348486960016,-6.4361682884423494,-7.252264249187251,-5.620762926380228,-8.316173516818498,-5.304652968150528
2000-02-08,-11.1886191997214,-6.378394120124817,-7.848773968096984,0.00482766643944813,-7.848889989510461,-4.674402329424629,-6.428985513589334,-8.892162175223035,-5.299257666311651,-7.486959836866834,-7.649493606453522,-6.570655584061039,-7.920500387554321,-3.9252208417868935,-6.756044892648552,-6.355243481302317,-6.770163179250904,-5.441922237001958,-5.258423738712294,-6.089704493307301,-7.6810334099826,-6.01328519474138,-5.968450381294815,-7.484406252592428,-6.42154011816362,-6.079929010607386,-6.821593071842971,-5.395621974900233,-7.885193671846031,-5.028865161239946
2000-02-09,-10.540732051535286,-6.0122811264031535,-7.834314124764236,-7.24727578271954,-6.916199336836423,-4.7095494503340465,-6.327481468006991,-8.676087047694757,-5.039464351727622,-7.688874242777319,-8.129155743453307,-6.879539764469036,-8.143722878841785,-3.803778637809816,-7.107342827314332,-5.960204613081538,-6.990685872453326,-4.903804656147411,-5.056057906527064,-6.295916651122252,-12.299535358388248,-5.929663860659273,-5.983088120013235,-8.3152221660357,-6.067780927475578,-5.676120099314823,-6.585888221051978,-5.670376978127794,-8.85717209104314,-5.240018181790813
2000-02-10,-10.304067135447907,-6.650460253113782,-8.147819750688893,-7.41506789111631,-6.7322447952609386,-5.266241042460729,-6.282541850085586,-8.3631490108633,-5.077916575225611,-7.852628668981408,-7.533085905126384,-6.756092331033161,-8.461586009582009,-4.20393048525619,-6.800067630619839,-5.57183650722082,-6.87279724210135,-4.4549940388303755,-5.578024673250257,-7.603163300841325,-12.905279868497423,-6.287487342016359,-5.913610398041565,-8.729728547235498,-5.784821846880468,-5.47917828111393,-6.837596508276465,-5.830685822791007,-8.908956799754693,-5.475071216214932
2000-02-11,-9.746840011289594,-6.509791262394278,-8.107487300882019,-7.177024039417503,-7.651063106642078,-4.908652623203985,-6.3029112110194605,-8.299688684681598,-4.934699928780676,-7.512619609166495,-7.250595326618925,-6.612240404559531,-8.246872197522956,-4.400842145159217,-6.659075284336651,-5.281243143022931,-6.684701899342262,-4.701602802234456,-5.659303685347737,-6.986515917887154,-12.18040348349749,-6.523326464603201,-6.0272618313971424,-10.88109612501028,-5.576143710570735,-5.524333896355603,-7.17616237908944,-5.689240904081496,-8.513295191981289,-5.213445140054959
2000-02-14,-10.37354747255042,-6.252348630597823,-7.680673781873754,0.2453549571972634,-8.022391552239835,-5.544145648912856,-6.2333043861359485,-8.332865885035323,-4.810966715983577,-7.012470201955014,-7.6604043491108325,-6.866064277364493,-7.54234385298081,-3.9336639484364366,-6.340788774225798,-5.276502892038216,-6.622516510355745,-5.430049816175029,-6.062568748244334,-8.180044769206722,-11.727941129828288,-6.1686138784295785,-5.989146364364029,-9.946709948308513,-5.771926544727293,-6.374673361260557,-6.7930825140357225,-5.806067903873205,-8.230972849580485,-5.476892534940972
2000-02-15,-10.805011584327067,-5.891046817368127,-7.676830328326847,-7.72970851629732,-7.131225406706566,-5.171182234023998,-5.939858998972536,-8.292426968333979,-4.571065622507924,-6.397351680591173,-7.168017246409294,-6.585792927706677,-8.19771874388996,-3.6145932702026675,-6.4789711713901825,-5.4283322379159085,-6.779401668982853,-4.944301027631358,-5.869718195310411,-7.227199488090391,-12.047580668308317,-5.7500802010725875,-5.952815666535104,-8.672633724826346,-6.937569573581352,-5.670185960938375,-6.393878049476025,-5.657783370050451,-8.660223420968201,-5.340444191542034
2000-02-16,-10.721979542615186,-6.226282268680523,-7.489912009466395,-8.13311747135794,-6.995879653453411,-5.2506719237873725,-6.256667951149931,-7.929646376125491,-4.683530793800154,-6.098669398665699,-7.006917218918893,-6.427336914984596,-7.833480826123118,-4.292677324771105,-7.011317036538483,-5.920942431401179,-6.4432770956899255,-6.009125310771256,-5.652001103441289,-6.8339526096474446,-12.401674163136885,-5.729961769184062,-6.2588216439891315,-9.2330331594651,-7.3268484395334985,-5.4971046084509565,-5.992951808767902,-5.807443058339079,-8.383077512537549,-5.619049754461948
2000-02-17,-11.132313909930533,-6.658502180638732,-7.5221202201685875,-7.8245711398269355,-6.473872613541086,-5.44349599595282,-5.965327000623752,-6.164610528848346,-4.595023518225275,-6.795507338173166,-7.2597918112493645,-6.36427996774525,-8.114620485590716,-3.707603508491089,-6.680457712204325,-6.072482223753326,-6.302656697680497,-6.0898996739355065,-5.3719955501668695,-6.462555356060942,-12.269867115226084,-6.197897844806572,-6.183089595148857,-8.982828389433752,-6.576980701243174,-6.339340661122078,-5.6995157198733715,-5.238107731265109,-10.511183197075972,-5.615192389743224
2000-02-18,-10.211359222018407,-7.169607274466066,-7.220199819790839,-7.572099227363764,-6.44950545840884,-5.319269345215945,-5.865184865378895,-5.8192362931755275,-4.942585803930901,-7.339533630238072,-7.492821214681081,-6.144991423271508,-7.924784998910685,-3.6440883637402592,-6.554583911044837,-6.143323922515871,-6.238702051201339,-5.941935263648671,-5.472087260438019,-6.266873113249621,-11.94413794100757,-6.176316168734844,-5.7053460432582535,-8.500465033635185,-7.276429894889468,-5.830298818706588,-5.342307410928052,-5.831834330540993,-11.913022416556565,-5.914288712449225
2000-02-22,-10.412684930360323,-8.429684942035589,-7.467446714932748,-7.439351045078099,-7.110882896385359,-5.478082838196418,-5.701468019788647,-6.1997315106715725,-5.4898140824108745,-7.140067709586295,-7.056074397094524,-6.582343408070642,-7.9571124413473955,-4.034321221939569,-6.764458034112443,-6.072222338637189,-6.571543555348015,-6.068132690990193,-5.4083514931802394,-7.317231303573045,-11.8662193944269,-5.738940348917975,-5.438127068144653,-11.538347367397684,-6.976616928883441,-6.9022529799006005,-5.906422161978102,-6.374802505310372,-11.086205021792939,-6.295165401094164
2000-02-23,-9.990273554009393,-7.876469331813367,-8.38847880610345,-7.321891218234523,-6.818192687684879,-5.273889744906881,-7.629351680385478,-8.245616686036579,-5.9934692330779855,-6.760109668081199,-6.869638023427801,-6.419497228999128,-7.738329602202976,-4.137639764718836,-7.471204419028034,-5.888962977799258,-6.209547010654668,-5.864105877023244,-5.8492499694702,-6.784410322967577,-11.880642189986226,-5.606969621183036,-5.209323373185973,-9.611962428880668,-7.4258288070764475,-7.538535752391821,-5.734920234589135,-5.493671254524609,-10.189842567735637,-5.776740938745293
2000-02-24,-9.805525938018299,-7.565957653353924,-8.690925274093958,-7.360332661002589,-9.903788834050935,-5.65590308286497,-7.177000160936448,-8.295249651098855,-5.421259135649971,-6.740230342841927,-6.728749347964323,-6.502103978489581,-7.84199615062302,-4.491235861187048,-6.884897298935359,-5.626267342433686,-6.188634387606755,-6.152127783798022,-6.397385519430666,-6.223292083150316,-11.739801184579973,-5.6488009734300615,-5.357485774368322,-8.996809295794087,-6.947097918451058,-7.342615610358206,-5.537961092161304,-6.4859805761132865,-9.91063845180316,-5.74447574650296
2000-02-25,-9.514069161179675,-8.646011572405092,-8.49773400105791,0.0995414616741702,-8.865282547732974,-5.698174865284206,-7.27764924933995,-8.320090273568628,-5.045058221210708,-6.837463454039244,-6.711366820849563,-6.3774251679469955,-7.588436537817205,-4.742282437654122,-6.683373980475025,-5.7246055281894375,-6.6061500829420705,-6.208173044911673,-6.2358777401818895,-5.708721697484158,-11.798186127410348,-5.719067923204155,-5.4517907695032966,-11.79926333478743,-6.970130178709391,-6.9300487121008825,-6.121446825582296,-7.189763395730991,-9.390912503806016,-5.889929127602371
2000-02-28,-10.167916435914863,-9.027853880192524,-8.598635998306063,-7.301721787256206,-8.750097927666713,-5.453480486428212,-7.340769161949125,-9.025021967980319,-5.4638596783372435,-6.491948111044463,-7.107520662547276,-6.537687702876708,-8.035597243611686,-4.638800301583703,-6.424495539536061,-5.787463640781406,-6.362826661559442,-6.787665643551244,-6.175772984653526,-6.44987527393371,-11.51939902488504,-5.788940096914402,-5.840900562697071,-10.220646512010283,-6.934696306386218,-6.497195491257158,-5.877746685413847,-6.5685512424137675,-10.719962265557525,-5.988082461911253
2000-02-29,-9.836523958089986,-9.726621116874156,-8.575121448090698,-7.289469615738199,-8.123255940760695,-5.527562237913312,-7.434536076648003,-9.566102245848265,-5.672810630788429,-7.746682098263753,-6.933716705583637,-6.739496720990301,-8.060546700695875,-4.358865704066789,-6.6546659626106495,-5.808531806807312,-5.9968049349363755,-6.402541144261008,-5.925800931034789,-5.790813276235796,-11.599154307826339,-5.583193758840875,-6.034016017440901,-8.36290950986416,-7.189878919136384,-6.590607821041668,-5.626470770632741,-6.362164777414772,-10.516613572086298,-5.885357228072059
2000-03-01,-9.532114958418523,-9.128850732482482,-8.322428851857326,-7.263323830777828,-7.318002750443331,-5.61079135401245,-7.089944868083819,-9.687226109139013,-5.641402413607915,-7.396454715607051,-7.19941571080951,-6.651145564691998,-8.118317144962651,-4.022747255403346,-6.547829673536331,-5.588251213981761,-5.904969206679685,-6.31463305309006,-6.01008938222275,-6.112720899678308,-11.400972747236152,-5.276514202950269,-5.77032103519064,-7.293421066035247,-6.636690534875838,-6.756230406320974,-5.86972285980003,-6.9689444303969275,-10.888483500614916,-5.751767765461038
2000-03-02,-12.71540354431217,-8.522658079876866,-8.25450618035036,-7.165700315350015,-6.700948592721822,-5.432883484299155,-7.205140466596112,-9.565095202494051,-5.349800962831513,-7.507953863351591,-7.118388476610802,-6.751873521822495,-7.5449671071001,-4.256433173861112,-6.684607688912651,-6.514229233876061,-5.8731490930445185,-6.4863256229439745,-6.1102963207565635,-5.861513542265834,-11.082031505524988,-5.0896429849738,-5.417384339299515,-9.940226260179077,-6.2692608214698735,-9.273609915737703,-5.682697904410223,-7.646854220585737,-10.066058361214978,-5.861601229605245
2000-03-03,-13.564430602981872,-8.207999413398902,-7.969908557701038,-7.147717863540436,-6.1317311998480095,-5.302983908699845,-7.420229324159543,-9.195187579431487,-5.416794256531315,-7.261709661806168,-6.785363405957227,-6.829360333615199,-7.7877520798561655,-3.780931139495794,-6.563546427678512,-6.301439905262548,-5.752760544222931,-6.183164880651912,-6.055371572542526,-6.220702220289117,-11.148971630470292,-4.834268436928471,-5.253104523385701,-9.736894593433174,-5.894446092163457,-10.923357980206328,-5.31753600899024,-8.771542422106524,-9.89115707319392,-5.722631409086066
2000-03-06,-12.818371187942054,-7.603357231492389,-7.722492208678673,-7.148497668371245,-6.511091213082507,-5.396028063707224,-9.275011394075037,-9.653985664361466,-5.570621757873407,-7.037740238991125,-6.828572829412571,-7.2265936641500765,-7.667929732306034,-3.554221518989684,-6.264527290393388,-6.214879822596367,-6.38036879989564,-6.253401203932124,-6.138899415795147,-6.2581022239873825,-10.7914659570101,-4.956930266382601,-5.073878763279323,-9.508507088261243,-6.059600032008566,-10.774715095381984,-5.01637512100508,-8.164265586435956,-9.911051638578593,-5.827415116154295
2000-03-07,-12.155619333568211,-7.871530240712983,-7.750446172365273,-7.199416337760411,-6.272692180026828,-5.259314807615083,-9.155224393943593,-9.435161745780245,-5.303955413451565,-6.848071445572076,-7.178985500198472,-7.923786274120299,-7.602141349332331,-4.544299511400338,-6.474510117669568,-6.091413749608662,-6.519581138590335,-6.516031694273767,-6.091648028013097,-6.522475346488417,-10.802569990382887,-5.133629337844602,-4.949925710741468,-9.345477629069824,-6.025596917707151,-11.558142476000718,-4.781352113270601,-7.7749200437648085,-10.226715349303573,-6.230519266359794
2000-03-08,-11.692049175820717,-7.83954542543828,-7.655467991997576,-7.7038209862975355,-6.767269855068571,-5.650459223955249,-10.18037732701796,-9.0602018139387,-5.902676718727643,-6.935504090315475,-7.447710910900801,-7.4471050502620235,-7.729279883481091,-4.643925229510688,-6.210687562091234,-6.36588172405598,-7.101252797095119,-7.009456661199353,-6.147045391692924,-6.242270769671616,-10.626819131704895,-5.941385671685391,-11.270178640358457,-10.92723640386281,-6.231416992828182,-11.534424685386403,-4.807152405680072,-8.295582409216943,-10.962669760140216,-6.9114838326765815
2000-03-09,-10.917470995307642,-7.979380610855438,-7.825804096085871,-7.457656950522877,-6.046760602683122,-6.037646665639468,-10.462578444826994,-9.11564578980449,-5.640115526040917,-6.5376150426822495,-7.29494368432432,-7.31188216763583,-0.3763263028721668,-5.231019530099736,-6.352369250884005,-6.287041979230563,-7.02038749920562,-6.633976327049401,-5.834268551683586,-6.26465543660504,-10.477208453613482,-8.64263008085775,-12.821462746781034,-9.775453075389542,-6.0837668022132805,-10.643137283742561,-4.7968144102695005,-7.429598866831051,-10.246838613097859,-7.063551012869709
2000-03-10,-10.166343123955798,-7.38430136968784,-7.731917170029242,-7.47309427096789,-6.964027958968013,-5.949712297830177,-10.114251253974798,-9.281636107034617,-5.397941503298015,-7.208061938390878,-7.732735907101894,-7.346468148542636,-7.370301004306109,-4.872913970946303,-6.783595112278449,-6.0608074227101465,-7.262902083356459,-6.670705039316392,-6.407907831664011,-6.382052809862436,-10.276775715877392,-8.879054055726433,-12.444028576004646,-9.233387567763847,-6.145645440680221,-9.823441061143496,-5.708865594477767,-7.406013264529223,-9.594131337888417,-6.634107463151919
2000-03-13,-10.173699713494793,-7.569027639956847,-7.934061506443301,-7.409369932416081,-7.02748820018698,-6.49605969288778,-10.059696328625785,-9.355314103943169,-5.4274875502439235,-7.324619913898505,-8.17978594108738,-7.45259646777595,-7.425403184638941,-4.677023678233335,-6.627106992916809,-6.1170859067512255,-7.115098488304014,-6.407028882165547,-6.306816314224345,-6.357763932779304,-9.849918845267633,-8.129992032935432,-12.564671112707924,-9.17304555965962,-6.4447920341585885,-9.123023029223466,-5.450148291665967,-7.972953358850928,-9.26225050730848,-7.170783356900379
