dates,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
2007-12-27,-6.759371116,-5.388879798,-3.645108776,-3.675134269,-3.766207869,-3.119579796,-4.807564786,-3.11900629,-2.964507459,-3.950585571,-3.972437421,-2.770052823,-3.814937606,-2.306396204,-5.176207702,-2.205331581,-3.6072302,-2.87092456,-3.552646334,-3.380890285,-3.844438546,-2.773626636,-2.773626636,-3.260457785,-2.197751421,-4.360007913,-4.316057494,-2.82729438,-2.797513707,-2.847337675
2007-12-28,-6.595717269,-5.968433035,-3.761090172,-3.489554899,-3.749866125,-3.148814748,-4.732867858,-3.112065312,-2.936610578,-3.779439093,-4.960183718,-3.028434543,-3.803613918,-2.278192003,-5.559782624,-2.483550972,-3.606034127,-2.877607526,-3.587547536,-3.473674261,-3.86792427,-2.911645664,-2.911645664,-3.271163017,-2.1945903,-4.099927587,-4.12130924,-3.060753911,-2.908091678,-2.856579209
2007-12-31,-6.511653434,-5.578205301,-3.650518184,-3.601456947,-3.766180098,-3.004943959,-4.547802143,-3.046899456,-2.904151823,-3.605226282,-3.961720147,-2.833064703,-3.836480207,-2.225280268,-5.356961985,-2.193418412,-3.48885371,-2.875640572,-3.53211561,-3.333120494,-3.845303575,-2.811670785,-2.811670785,-3.222805668,-2.150622492,-4.334880404,-3.951662229,-2.792501162,-2.774319729,-2.962485517
2008-01-02,-6.490119066,-5.48091452,-3.636121266,-3.503347147,-3.748899773,-3.152657669,-4.486385191,-3.056406586,-2.841118644,-3.530580313,-4.52760005,-3.085120328,-3.856052264,-2.40730824,-5.040991871,-2.717006384,-3.505642461,-2.871950613,-3.576729976,-3.395512336,-3.814141008,-2.797183051,-2.797183051,-3.170526111,-2.421414006,-4.189728061,-3.864274363,-2.770143761,-3.031738372,-2.879119393
2008-01-03,-6.606628176,-5.536965233,-3.623970558,-3.454935012,-3.741437903,-2.982054359,-4.442532797,-3.085833783,-2.809104623,-3.972056708,-4.514137209,-3.994030831,-3.855577466,-2.620670149,-5.401362857,-2.449916729,-3.538972386,-2.874890501,-3.592002022,-3.355116012,-3.831254259,-2.876474153,-2.876474153,-3.585885183,-2.698047948,-4.202641182,-4.166925906,-3.30700453,-2.961497309,-2.899452516
2008-01-04,-6.513191936,-5.337982855,-3.401085695,-3.52088639,-3.982563998,-2.903527416,-4.295388804,-3.025385371,-2.75242621,-3.875692029,-3.821323874,-3.599766568,-3.865739647,-2.502928683,-5.215363387,-2.451824851,-3.434715213,-2.860444096,-3.542940101,-3.241226244,-3.792080446,-3.032962354,-3.032962354,-3.520888432,-2.351631079,-4.303193178,-3.899807496,-3.100027878,-2.822593557,-2.905491628
2008-01-07,-9.322234111,-5.554840908,-3.606700821,-3.448463712,-3.963660012,-3.025094411,-4.844238479,-3.125703663,-2.793940131,-4.263887978,-8.328434169,-4.566398946,-4.196986038,-2.360087428,-5.26112486,-2.220365519,-3.507062553,-2.852441089,-3.565111286,-3.591138102,-3.795914823,-3.167822118,-3.167822118,-3.582234126,-2.294462977,-4.103522704,-4.400994771,-3.36557645,-2.981610768,-2.921774445
2008-01-08,-8.409413838,-5.153653881,-4.441585301,-3.568259983,-3.564083458,-3.024755427,-4.703594009,-3.012294982,-2.909877137,-4.297575947,-6.252824137,-4.067296446,-4.360908959,-2.771396481,-5.094986476,-3.352124693,-3.455906825,-2.839411468,-3.503124729,-3.396417228,-3.724285657,-3.49812533,-3.49812533,-3.631952418,-2.208030738,-4.235617872,-4.078436389,-2.969178566,-3.048869616,-3.286147947
2008-01-09,-8.231440273,-5.559712489,-5.097175917,-3.451388537,-3.514311919,-3.026136794,-4.543456551,-3.137850754,-2.942020634,-4.348078039,-7.714713963,-4.212044912,-4.295685269,-2.609572822,-5.604731613,-2.972896834,-3.593340159,-2.666819267,-3.537835808,-3.874543951,-3.700463262,-3.342427353,-3.342427353,-3.597562009,-2.202710405,-4.443856789,-4.532422401,-4.967877847,-3.642541528,-3.099908162
2008-01-10,-8.519841752,-5.34752971,-4.439785595,-3.552632523,-3.9905693,-2.91292336,-4.395967299,-3.102135133,-2.977114615,-4.169886069,-5.744774832,-3.751523554,-4.398948846,-2.75488289,-5.455984999,-3.986278025,-3.461725545,-2.509720844,-3.564469221,-3.818437145,-3.656119238,-3.648984794,-3.648984794,-3.501718896,-2.224802449,-4.706488164,-4.211589502,-3.80455056,-3.448451396,-3.468679877
