dates,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
2001-02-01,-11.28926438,-7.136025007,-7.559820151,-7.019826693,-11.82054376,-8.418409878,-8.47527941,-8.47527941,-11.05694635,-13.4181428,-8.091789313,-8.091789313,-9.065173163,-4.650497867,-7.72527564,-5.278064889,-4.814246585,-6.061915983,-5.728603598,-9.157423977,-8.6287006,-6.409940459,-6.853254771,-6.080803235,-5.899522743,-6.857506223,-7.919221096,-6.546832607,-7.673657209,-5.045014218
2001-02-02,-11.01307898,-6.817587007,-7.806537171,-6.863315583,-11.20026435,-8.100408158,-8.581504519,-8.581504519,-10.7590119,-13.26715079,-7.912279116,-7.912279116,-8.255237334,-4.550210053,-7.569355107,-5.184434981,-5.089817081,-5.94879928,-5.833584263,-8.896194795,-8.351758587,-5.998784002,-6.952590359,-5.969673258,-6.639547102,-6.851492155,-7.393206214,-6.194267142,-7.641457728,-4.947035272
2001-02-05,-10.90242865,-6.650449062,-6.898426229,-6.721414864,-12.55594717,-7.849597416,-8.574677809,-8.574677809,-10.84329761,-13.25586939,-8.10778982,-8.10778982,-7.473356766,-4.557223854,-7.584332684,-5.017370863,-5.379784657,-6.050817489,-5.737242754,-8.832548442,-8.032855118,-5.853698844,-6.25568237,-5.690519598,-6.469625267,-6.847666706,-9.506008693,-7.097107959,-7.560058999,-4.857333993
2001-02-06,-10.68969067,-6.324862886,-6.834966872,-6.665713793,-12.37861843,-7.637118206,-8.410279163,-8.410279163,-10.54428012,-12.86718796,-7.924398329,-7.924398329,-8.87246775,-4.588663741,-7.164021526,-5.274463324,-4.891464386,-5.949910301,-5.630619937,-8.492853646,-7.872909465,-5.969976526,-5.879459817,-5.416715015,-6.145247826,-7.085435176,-9.070835426,-6.715458971,-7.50087308,-4.939978471
2001-02-07,-11.30116137,-6.649599824,-6.890583084,-6.557656716,-12.0847758,-7.66508001,-8.553645672,-8.553645672,-10.43254709,0,-7.803150918,-7.803150918,-8.77605041,-4.468316171,-7.687385687,-5.053745237,-5.788292967,-5.950870901,-5.497399527,-8.047031508,-7.976916121,-5.647862904,-5.47078868,-5.130648399,-5.783244681,-7.154914494,-8.981477913,-7.054625756,-7.364708313,-4.826827805
2001-02-08,-10.78024775,-6.552796572,-6.591637842,-6.414713062,-15.2404854,-7.879658069,-8.496288413,-8.496288413,-10.05582259,0,-7.804497097,-7.804497097,-8.342478648,-4.546499591,-7.2601235,-4.979913918,-6.224479508,-5.780927875,-5.653487342,-8.250057564,-7.633352911,-6.171502661,-5.443148446,-4.871391891,-5.975203603,-6.913462205,-8.541416045,-7.096228264,-7.417501752,-4.673249543
2001-02-09,-9.885253902,-6.453607018,-6.016005869,-6.346453464,-15.15371101,-8.300694317,-8.623652355,-8.623652355,-10.24531847,-47855.96991,-7.799860874,-7.799860874,-8.380982651,-4.415666916,-7.100381137,-4.918654669,-5.250329011,-5.608449204,-5.633737461,-8.658426292,-7.693948285,-5.911305214,-5.142858313,-4.768323691,-5.877418092,-6.720555821,-8.275380053,-6.678225528,-7.911728231,-4.532646186
2001-02-12,-12.28740211,-6.098503904,-5.715192259,-6.22626076,-15.63634946,-7.956781683,-8.416924614,-8.416924614,-9.97750258,-8.92E-151,-7.758522839,-7.758522839,-7.570144667,-4.281965967,-6.784234682,-4.818434317,-5.412167376,-5.580024333,-5.514020735,-9.348467893,-7.558197453,-5.706416385,-4.780399334,-4.535874446,-6.365358809,-6.488637697,-8.852184029,-6.533490513,-8.216432856,-4.57551506
2001-02-13,-11.73904262,-6.213123548,-6.645810951,-6.085006253,-15.37120871,-7.915714333,-8.338011101,-8.338011101,-9.953308725,0,-7.765232001,-7.765232001,-8.124724739,-4.681430954,-6.612111486,-4.793175,-4.954392864,-5.583305376,-5.380546661,-8.828425202,-7.25745297,-5.966610587,-4.509378764,-4.264831897,-6.457134916,-6.530469707,-8.259878259,-6.470222447,-8.811502535,-4.436824503
2001-02-14,-11.48966156,-6.491656286,-7.063033403,-5.937821308,-15.05327176,-7.557665214,-8.422795506,-8.422795506,-9.727800026,-10.53003963,-7.487713547,-7.487713547,-8.188578393,-4.718171387,-6.817756061,-4.848000821,-4.802434775,-5.578191699,-5.528694833,-8.396154563,-7.550759702,-6.267762045,-4.58388006,-4.768860438,-6.398930608,-6.216452263,-7.834430413,-6.395290239,-8.535694775,-4.432716727
2001-02-15,-10.95328062,-6.184595194,-6.325772654,-5.841470343,-14.44780333,-7.186926904,-8.276201142,-8.276201142,-9.557342965,-12.89988257,-7.281345745,-7.281345745,-9.900963537,-4.715905599,-6.43914261,-4.735931912,-5.419098257,-5.716852805,-5.518706259,-7.811624429,-7.472668062,-5.93078869,-4.810746055,-4.634199905,-6.67626633,-5.914971593,-8.096159363,-6.776322375,-8.477188556,-4.435709393
2001-02-16,-10.93812619,-5.882120953,-6.071443756,-6.012643738,-14.44233279,-7.498840184,-8.452280154,-8.452280154,-9.508451275,-12.73325851,-7.153862086,-7.153862086,-9.082048844,-4.753536246,-6.11601741,-4.8868649,-6.039151398,-5.909865746,-5.562261138,-7.36170382,-8.097688687,-6.157942253,-4.547207763,-4.903559182,-6.322757175,-5.75670507,-7.815950856,-6.513259742,-8.395872728,-4.526568982
2001-02-20,-11.83553642,-5.671334635,-5.75274204,-5.949983797,-15.52126208,-7.723346163,-8.320001217,-8.320001217,-9.634390579,-18.15979696,-7.089143094,-7.089143094,-9.022324879,-4.603637585,-6.102977042,-4.996940595,-6.04112101,-5.859193598,-5.522820075,-7.528772749,-8.000365597,-6.294861264,-4.742522345,-4.850764872,-6.258386345,-5.514443936,-7.477612238,-6.275931512,-8.053538626,-4.587501064
2001-02-21,-12.05585421,-5.987374432,-6.693490728,-6.308543328,-16.53055027,-7.626433187,-8.357627179,-8.357627179,-9.578040013,-18.0679367,-7.357944017,-7.357944017,-10.32489809,-4.662962907,-6.650644525,-5.056907212,-5.213734032,-5.735518684,-5.45473442,-7.665592265,-9.033800835,-6.131856679,-4.83604677,-4.696536014,-6.364313067,-6.001678184,-7.099240327,-6.322043002,-7.94622509,-4.46324179
2001-02-22,-11.72234733,-6.72291781,-7.057182892,-6.358929234,-16.27669997,-7.281802039,-8.209243867,-8.209243867,-10.19334849,-17.18146388,-7.695610744,-7.695610744,-12.14389711,-4.579403037,-7.412084815,-6.198027683,-5.713704211,-5.814121667,-5.405925902,-7.233639708,-8.810572233,-5.828329494,-4.995080932,-4.504547105,-6.519443405,-6.31600766,-6.670077124,-7.029349943,-8.681494685,-4.369162603
2001-02-23,-10.63405055,-6.533878459,-6.880797338,-6.269224766,-16.12381652,-7.175414373,-8.125001254,-8.125001254,-10.13905842,-14.50016364,-7.479709792,-7.479709792,-10.96554324,-4.464307851,-7.384355399,-6.559654613,-5.592318856,-5.735977963,-5.390698719,-7.220677797,-8.793925302,-5.63229985,-4.981651684,-4.446143555,-6.693225055,-6.226197663,-7.140326303,-6.739430452,-8.446189153,-4.321201201
2001-02-26,-9.761661362,-6.309701488,-6.322256353,-6.524861438,-15.32787567,-7.383652817,-8.118140525,-8.118140525,-9.835691501,-19.42592839,-7.920767396,-7.920767396,-10.98705945,-4.457314149,-7.495002413,-6.485647092,-5.107178016,-5.569383701,-5.334471294,-7.386520969,-8.774825941,-5.524971428,-5.188641683,-4.534972577,-6.650803547,-6.065467127,-7.043669424,-6.387979313,-8.180396033,-4.285824035
2001-02-27,-10.30015234,-6.052897293,-6.503937226,-7.665525682,-15.00019315,-8.244346318,-8.249949672,-8.249949672,-10.56823674,-30.0147353,-7.685952545,-7.685952545,-9.518449382,-4.313975332,-7.687038959,-6.274790613,-4.985751965,-5.489439373,-5.475537543,-8.114609741,-8.462668144,-5.459190075,-7.060140071,-4.584505354,-6.493231174,-6.124687733,-7.657435871,-6.745706193,-7.997823023,-4.18128378
2001-02-28,-9.645301048,-5.784076834,-6.451806039,-7.098823108,-16.06164493,-8.272724651,-8.2140181,-8.2140181,-10.40785961,-21.34314538,-7.753854806,-7.753854806,-9.044576337,-4.155790311,-7.644157068,-6.082904585,-4.821046328,-5.48582961,-5.392990671,-7.631191182,-12.39774042,-5.252946253,-6.377003593,-4.612087622,-6.22792735,-6.104762252,-7.630646971,-6.399477785,-7.65602944,-4.296683513
2001-03-01,-11.22276438,-6.28264324,-6.79728054,-6.985606357,-15.26693193,-8.160504661,-8.000083545,-8.000083545,-10.64613843,-17.14341838,-7.860580588,-7.860580588,-8.780049975,-4.228343085,-7.614250647,-6.147755228,-5.384862099,-5.335289224,-5.284357785,-7.27653667,-11.93522483,-5.153651699,-5.809763549,-4.8508926,-7.207501924,-6.155708121,-7.962652892,-6.600149521,-7.60495794,-4.379656118
2001-03-02,-10.9156822,-6.380443016,-7.76548139,-6.490244547,-14.77307268,-8.011675218,-7.953732457,-7.953732457,-10.57019845,0,-8.414042823,-8.414042823,-8.832062607,-4.342941198,-7.426403598,-5.913567174,-5.173107796,-5.499262517,-5.216478578,-6.89822981,-11.67075794,-5.499830847,-6.212221643,-4.59892054,-7.931427927,-5.961610958,-7.451180353,-6.710156798,-7.874509312,-4.273921639
2001-03-05,-10.85804715,-6.344505232,-6.89920952,-6.620691408,-16.22203328,-8.043488198,-7.812386083,-7.812386083,-10.23972712,-12.33179053,-8.545051509,-8.545051509,-8.191089837,-4.171749512,-7.153770654,-5.634026108,-5.065852719,-5.491026862,-5.135178024,-7.65524504,-11.27959896,-5.532585689,-5.976608961,-4.348996211,-7.762022151,-5.827119534,-7.786805904,-6.687250034,-7.646257712,-4.419651995
2001-03-06,-11.91557161,-6.207244953,-7.292985808,-7.691980208,-15.65982583,-7.735293836,-7.738356952,-7.738356952,-9.957834145,0,-8.4660359,-8.4660359,-7.825857691,-4.124540146,-7.160997167,-6.2401203,-5.013918206,-5.408659693,-5.078451786,-7.409573943,-10.77143156,-5.352062205,-5.616923303,-4.645333272,-7.732666084,-5.567932856,-7.613362261,-6.817968379,-7.476664895,-4.376095351
2001-03-07,-12.62868945,-6.01111452,-6.515945431,-6.469548796,-15.31394753,-7.584156914,-7.564023861,-7.564023861,-9.666825167,-1.84E-111,-8.22100312,-8.22100312,-7.531431506,-4.253034276,-7.250940059,-6.001949151,-4.999115103,-5.242783454,-5.222407393,-7.718638033,-10.97649531,-5.568740796,-5.690305494,-4.438731551,-7.411907815,-5.707146417,-7.227418218,-6.514020973,-7.493952168,-4.271238454
2001-03-08,-11.54282686,-6.247009829,-7.122823024,-8.302095813,-14.10265304,-7.784673438,-7.410191528,-7.410191528,-9.979515201,-13.16230567,-8.036430884,-8.036430884,-8.25994209,-4.41865051,-7.767080408,-5.922417678,-5.195766405,-5.136561701,-5.485891385,-7.65682095,-10.9373926,-6.031563207,-5.491269709,-4.504848893,-7.915621333,-5.524191433,-6.73032531,-6.307738749,-7.487606523,-4.213731243
2001-03-09,-11.17319372,-5.97116307,-6.647869814,-7.225611061,-14.33741323,-8.037647776,-7.208435764,-7.208435764,-9.862548123,-12.65889594,-7.829938091,-7.829938091,-7.951413737,-4.801538161,-7.35300134,-5.956998888,-5.991420853,-5.424581433,-5.393668959,-7.718773999,-10.52642388,-5.664470886,-6.236425802,-4.325885199,-7.975897963,-5.864908887,-6.743837048,-6.524998407,-7.399538237,-4.330608433
2001-03-12,-11.12776569,-6.531237845,-6.414059994,-7.000056063,-16.03432527,-7.782903324,-6.99571961,-6.99571961,-9.589347955,-12.83575397,-8.663421658,-8.663421658,-8.037205014,-4.817544944,-7.458291697,-5.670219789,-5.726638016,-5.325692196,-5.360657918,-8.271776533,-10.15738018,-5.584754811,-6.461316783,-4.205443674,-7.567255201,-6.153521472,-6.613286965,-6.703124988,-7.339919045,-4.216880858
