Dates,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
2003-11-20,-6.9497504,-3.9000411,-4.8448966,-4.5262781,-5.3274034,-2.7177711,-3.185733,-4.6731765,-5.182899,-3.9546249,-5.8534495,-3.0583727,-5.274255,-3.2848538,-3.4102424,-2.7212335,-3.5934809,-2.5481306,-3.9360546,-4.7241382,-3.7833107,-3.5644223,-2.7198421,-4.6199922,-3.9829817,-4.9474799,-4.9653287,-3.2516342,-3.804745,-2.7459389
2003-11-21,-6.5550726,-3.8496413,-4.6894588,-4.3995715,-5.2017379,-2.6111116,-3.4076135,-4.5884182,-5.1009121,-4.4924574,-5.8909434,-3.0995323,-5.3020648,-3.3479943,-3.351335,-2.6964645,-3.5377686,-2.467516,-3.9958112,-4.6828594,-3.9323709,-3.7832573,-2.8208096,-3.887794,-3.9427563,-4.9726174,-4.8945636,-3.2642881,-3.7494957,-2.6435368
2003-11-24,-6.3322396,-3.7913996,-4.7209899,-4.292728,-5.0690907,-2.5587917,-3.0983221,-4.5139191,-4.9807123,-4.0936343,-5.9775696,-3.0229845,-5.1966347,-3.2910069,-3.4093289,-2.7225888,-3.43365,-2.4642842,-5.1133156,-4.6167116,-3.9197398,-3.7618609,-2.8014776,-4.4705408,-3.892464,-4.8072364,-4.8058832,-3.265042,-3.705066,-2.5410269
2003-11-25,-7.0645899,-3.6728647,-4.6089609,-4.2184984,-5.2125047,-2.5101854,-3.3016972,-4.5030179,-4.80707,-4.5524647,-5.88529,-3.0626366,-5.6247035,-3.2756097,-3.7172634,-2.7013559,-3.65622,-3.0355124,-4.979019,-4.7198398,-4.0114309,-3.9263866,-2.8168866,-4.3846527,-3.8409094,-4.7876203,-4.759279,-3.2463801,-3.8431728,-2.4980014
2003-11-26,-6.4110605,-3.5580222,-4.6303324,-4.4346116,-5.0846044,-2.4738343,-3.2315378,-4.4465254,-4.6541563,-3.8851143,-5.882264,-2.9937413,-5.6608098,-3.3415944,-3.3574537,-2.6858029,-3.5873369,-2.9373983,-4.9091218,-4.444007,-4.393407,-3.7541914,-2.7348516,-3.697486,-3.8999227,-4.998592,-4.6934606,-3.4226156,-3.784111,-2.4673889
2003-11-28,-6.1502527,-3.4906391,-4.5742775,-4.3260896,-4.9517843,-2.4741202,-3.3343514,-4.3657806,-4.5239744,-3.7895369,-5.7953169,-2.9718036,-5.3284295,-3.4828595,-3.3023822,-2.6612195,-3.5947929,-2.8190549,-4.7979654,-4.594163,-4.3264104,-3.5911704,-2.8410662,-3.6581459,-3.851283,-4.7951447,-4.4621907,-3.304088,-3.7430995,-2.5701095
2003-12-01,-6.2212776,-3.5004659,-4.4743043,-4.2652558,-4.8402698,-2.3813109,-3.285537,-4.2771143,-4.4082902,-4.4752719,-5.6541583,-2.9143822,-5.2806069,-3.3604025,-3.2262631,-2.631397,-3.6767037,-2.7249582,-4.6966859,-3.8398762,-4.2675103,-3.4830705,-2.8225898,-4.2662348,-3.8066017,-4.6684574,-4.2406966,-3.1995771,-3.6893019,-2.4815855
2003-12-02,-6.8778052,-3.329246,-4.4326841,-4.2202341,-4.8377939,-2.3640032,-3.6426475,-4.194758,-4.4076378,-3.6035429,-5.6026148,-2.8727626,-5.0638312,-3.2205377,-3.1124403,-2.6763331,-3.7846913,-3.4922415,-4.9853052,-3.7370469,-4.2409989,-3.589751,-2.8308027,-4.5353066,-3.7622643,-4.554699,-4.1334135,-3.1001005,-3.7961407,-2.4938152
2003-12-03,-6.1339679,-3.2624454,-4.3597623,-4.2986785,-4.6878227,-2.2786163,-3.5106951,-4.5832294,-4.4605335,-4.5766398,-5.7042658,-2.8196478,-5.0465144,-3.1927884,-3.1610924,-2.6528581,-3.7063507,-3.3892672,-4.8696775,-3.6914436,-4.2069221,-3.4495813,-2.8130704,-4.3086436,-3.7182676,-4.449222,-3.9406632,-3.0389382,-4.0007905,-2.3647851
2003-12-04,-6.5767862,-3.261521,-4.4694999,-4.2020162,-4.5473137,-2.2407239,-3.5494734,-5.1249489,-4.347967,-4.5243121,-5.6258031,-2.8059451,-5.1182627,-3.0693998,-2.8790305,-2.6660936,-3.6424828,-3.2357777,-4.607026,-3.5633505,-4.2898119,-3.3146912,-2.7967822,-4.2490897,-3.680553,-4.3376782,-3.826083,-3.045845,-3.9480424,-2.2772958
2003-12-05,-5.9405405,-3.1574521,-4.5636995,-4.1527221,-4.7456204,-2.6113166,-3.4658737,-5.0386345,-4.3580882,-4.5868938,-5.5411537,-2.8700673,-4.8919812,-2.9517537,-3.1958922,-2.6612568,-3.5824039,-3.0990763,-4.5842421,-4.1920938,-4.2407812,-3.3134028,-2.7799421,-4.2936725,-4.1391963,-4.2692475,-3.8014002,-3.5086981,-3.884923,-2.4031342
2003-12-08,-5.8577986,-3.1810529,-4.9111216,-4.3109712,-4.6550978,-2.5315357,-3.5791508,-5.163995,-4.2664091,-4.5343681,-5.4967726,-2.8770528,-5.834697,-2.8366537,-3.2795213,-2.6586242,-3.6908756,-3.1657866,-4.5622346,-3.7145054,-4.1804104,-3.2017964,-2.770465,-3.8436917,-4.142297,-4.1882943,-3.7405132,-3.6177775,-3.8482923,-2.364599
2003-12-09,-5.8251023,-3.2680063,-5.1856361,-4.2084929,-4.6836998,-2.4947558,-3.5625026,-4.9554105,-4.2507839,-4.4759517,-5.9121098,-2.8444257,-5.6831397,-2.9086696,-3.5274684,-2.8035951,-3.6846924,-3.1905967,-4.5492041,-3.661623,-4.1194353,-3.1240439,-2.7578682,-4.2354007,-4.1044912,-4.1197811,-3.6034091,-3.5770295,-3.7882426,-2.5865861
2003-12-10,-6.1372348,-3.2950633,-5.0522027,-4.1336564,-5.388267,-2.4099454,-3.6914281,-5.0850203,-4.2007062,-4.4448185,-5.5064858,-2.8290378,-6.6509526,-2.7936119,-3.5425026,-2.7734729,-3.7534742,-3.1341437,-4.5252654,-3.5738544,-4.0836701,-3.0128759,-2.7483863,-4.0933752,-4.0613263,-4.1073451,-3.5065389,-3.5752857,-3.8080973,-2.5450875
2003-12-11,-5.8608508,-3.3193459,-4.9012013,-4.0879088,-5.334168,-2.3269712,-3.6652021,-4.5250455,-4.1555199,-4.1284718,-5.3953995,-3.1125909,-6.2007563,-2.7020347,-3.4729483,-2.7827832,-3.6979532,-3.1668332,-4.5056555,-3.9481241,-4.093216,-2.974625,-2.7331715,-4.1721593,-4.2424476,-4.0540802,-3.377353,-3.8501118,-3.7574129,-2.5384144
2003-12-12,-6.6528995,-3.208323,-4.8304305,-4.3828163,-5.1978915,-2.3609723,-3.4925987,-4.7899287,-4.4339802,-5.2090799,-5.6895804,-2.9241861,-6.1701518,-2.6313605,-3.4440635,-2.7613706,-3.6683214,-3.1152248,-4.3074939,-3.4312617,-4.0476152,-3.132987,-2.7670328,-4.1783644,-4.1864356,-4.0273311,-3.2949513,-3.4868862,-3.7043512,-2.4840383
2003-12-15,-6.0577074,-3.1377047,-4.7235005,-4.2615965,-5.0246097,-2.3756994,-3.4594583,-4.6866676,-4.3807738,-5.0925557,-5.216698,-3.0272284,-5.920578,-2.6917197,-3.3705694,-2.921856,-3.6063157,-3.0632192,-4.40652,-3.3488367,-4.00387,-3.073673,-2.7729677,-4.578648,-4.1502496,-3.9737459,-3.2743809,-3.5540902,-3.6647058,-2.3964613
2003-12-16,-6.8947941,-3.1726088,-4.6017139,-4.1773473,-4.8760185,-2.5868462,-3.2863498,-4.5772216,-4.3164233,-5.0320088,-5.1571497,-3.0177383,-5.9129903,-2.593581,-2.9321267,-2.912324,-3.6219221,-3.0269929,-4.4577351,-3.2816234,-3.959264,-3.032487,-2.8013235,-4.4633101,-4.1397427,-4.0423145,-3.1500563,-3.3058365,-4.0183078,-2.3458759
2003-12-17,-6.1273933,-2.8981011,-4.7390533,-4.642775,-4.7735957,-2.938203,-3.2737196,-4.493001,-3.7705041,-5.0173794,-5.0938884,-3.2956909,-5.9208428,-2.4988788,-3.3899403,-3.0099099,-3.7249314,-3.033598,-4.2383614,-3.3294131,-3.9646448,-2.8881639,-2.812225,-4.5922322,-4.079023,-4.0242209,-3.058322,-3.4189685,-4.0003252,-2.5687753
2003-12-18,-6.2878514,-2.9690771,-4.873748,-4.5610799,-5.3120265,-2.9811427,-3.3142804,-4.408084,-3.7308836,-4.982471,-5.0186736,-3.0225622,-5.4882849,-2.4165973,-3.4885489,-3.0273806,-3.7380579,-2.9967495,-4.4239884,-3.2551361,-3.962367,-2.845255,-2.7961683,-4.4569283,-4.0618151,-3.9727489,-3.2069906,-3.3591981,-3.9638953,-2.6313686
2003-12-19,-6.0027927,-4.0913878,-4.791758,-4.6260174,-5.5463615,-3.2493829,-3.3431687,-4.2627904,-3.6844391,-4.9078856,-5.2640607,-3.1708649,-5.5486229,-2.5071077,-3.3977816,-2.996324,-3.737224,-2.9487953,-4.415331,-3.3300284,-3.9495137,-2.7634646,-2.814397,-4.334111,-4.0286284,-4.0052513,-3.2498442,-3.2752791,-3.9582108,-2.7776375
2003-12-22,-5.9225298,-3.9553529,-4.6569855,-4.5398636,-5.4564895,-3.1013444,-3.3415861,-4.2947985,-3.6364731,-4.8226794,-5.3708199,-3.0904393,-5.4167629,-2.4232449,-3.3943653,-2.9600186,-3.8294351,-2.9248283,-4.1791669,-3.2564886,-3.9027935,-2.7058177,-2.9480556,-4.2933487,-3.969152,-3.9878198,-3.0240624,-3.2068168,-3.898658,-2.6533286
2003-12-23,-5.675525,-3.816048,-4.5475166,-4.4833344,-5.2852108,-2.9546617,-3.3777421,-4.2658042,-3.5947784,-4.8592257,-4.7154194,-2.855516,-5.2562723,-2.4008148,-3.2650669,-2.9224839,-4.2025534,-2.9615558,-4.3839347,-3.2762427,-3.8638282,-2.6185939,-2.9437882,-4.2972206,-3.9386601,-3.968539,-2.9397256,-3.1044509,-3.900044,-2.5388511
2003-12-24,-5.435924,-3.7069289,-4.4797661,-4.3550211,-5.1358086,-2.8260778,-3.2724194,-4.0785173,-3.554987,-4.7974317,-5.2203884,-3.0602891,-5.3116514,-2.3377818,-2.5024046,-2.5682799,-4.1185836,-2.9487493,-4.3546306,-3.1654239,-3.8259893,-2.6739695,-2.9201861,-4.1975297,-3.8924762,-3.9962797,-3.0545073,-3.0220665,-3.8462246,-2.4953329
2003-12-26,-5.8656263,-3.5663371,-4.5335164,-4.2469297,-5.0146176,-2.7012751,-3.1859337,-4.021321,-3.5288792,-4.7241268,-4.6049361,-2.7699981,-5.1326286,-2.2661114,-2.3999771,-2.5133366,-4.8691616,-2.9169846,-4.3641503,-3.1234589,-3.7880767,-2.579655,-2.8964699,-4.2420192,-3.8588635,-3.9573085,-2.824991,-2.9599831,-3.7981681,-2.4193424
2003-12-29,-5.8682598,-3.4507877,-4.420609,-4.1488667,-4.9206941,-2.6194253,-3.0999245,-4.1065574,-3.4729842,-4.6602954,-4.5703005,-2.8685044,-4.9933192,-2.2201679,-3.1467323,-2.441352,-4.7611084,-2.8712429,-4.3445823,-3.1052738,-3.7515164,-2.5189221,-2.8723189,-4.1881339,-3.8067052,-3.9256022,-2.7566966,-2.8844804,-3.737872,-2.4252692
2003-12-30,-5.9163274,-3.4779198,-4.4075441,-4.1197422,-5.1357049,-2.9496435,-3.0792149,-4.0007842,-3.4665109,-4.7057944,-4.499579,-2.9559345,-5.1511393,-2.3275385,-3.1655136,-1.9377202,-4.7739804,-2.382394,-4.3335266,-3.1207235,-3.7058452,-2.5149027,-2.8858334,-3.930002,-4.0097433,-3.9188226,-3.2950297,-2.9608343,-3.6733909,-2.5706068
2003-12-31,-5.5997174,-3.3935368,-4.3865226,-4.0722713,-5.0729246,-2.7993259,-3.454509,-3.9861112,-3.4361502,-4.6519851,-5.0293984,-2.9986226,-4.9867834,-2.257628,-3.0414704,-2.3999828,-4.6713899,-2.6001348,-4.3202518,-3.29806,-3.6732285,-2.4607101,-2.8642201,-4.234069,-3.9588124,-4.0378932,-3.2135877,-3.0539736,-3.6492028,-2.4085483
2004-01-02,-5.3694866,-3.3025514,-4.2900538,-4.1121742,-4.9417467,-2.6893645,-3.3961027,-3.9555068,-2.7408739,-4.5984393,-4.3259605,-2.7896013,-4.8270062,-2.2242393,-3.0472713,-2.3195399,-4.5600492,-2.3262578,-4.0344841,-3.0518017,-3.6485273,-2.4794516,-2.8230188,-4.119465,-3.9026892,-3.9798557,-3.0970631,-3.1334657,-3.5959022,-2.3940959
2004-01-05,-5.1256223,-3.3040581,-4.2552759,-4.0476042,-4.8221234,-2.6133526,-3.3905904,-3.9703668,-2.7028009,-4.574463,-4.9486895,-3.0351338,-4.6758756,-2.1602722,-3.1061712,-2.3461853,-4.4547506,-2.9723029,-4.0909533,-3.0641135,-3.6904298,-2.4556048,-2.8470782,-4.1683703,-3.8515368,-3.9352462,-3.1204781,-3.0568841,-3.6232972,-2.4783749
2004-01-06,-5.9232971,-3.265889,-4.2039179,-4.3870589,-4.923146,-2.8575806,-3.5076688,-4.045521,-2.8558349,-4.5121785,-5.0343993,-3.1516872,-4.815671,-2.1434227,-3.0251089,-1.8366354,-4.3823633,-3.0256559,-4.1611226,-3.4846361,-3.6537234,-3.1086571,-2.830447,-4.0742892,-4.2057179,-3.9030738,-4.7637344,-3.6620961,-3.5780443,-2.7771839
2004-01-07,-5.5540319,-3.1788621,-4.1762818,-4.4540817,-4.8734667,-2.7582055,-3.6052317,-4.0426597,-2.8317346,-4.5094443,-4.4534728,-2.8654934,-4.6631726,-2.1228271,-3.4979169,-2.2688561,-4.3253921,-2.9814526,-4.1164407,-3.4078713,-3.6206475,-2.9949192,-2.8241548,-4.0532467,-4.1297963,-3.916376,-4.5730661,-3.7483469,-3.7329804,-2.7407442
2004-01-08,-5.9385063,-3.197212,-4.1770879,-4.4010866,-4.951921,-2.9213024,-3.4612424,-4.0750687,-2.8499686,-4.5049054,-4.3847961,-3.0344762,-5.1210106,-2.0715176,-3.5715432,-1.8021206,-4.2329063,-3.0883134,-4.0661123,-3.3218278,-3.5933265,-2.9612867,-2.8482043,-4.0384524,-4.0633448,-3.8803855,-4.3769126,-3.6483425,-3.680345,-2.6972916
2004-01-09,-6.4646667,-2.969557,-4.2396983,-4.3199958,-5.3005162,-2.8643655,-3.7255912,-4.1449652,-3.0711658,-4.4774039,-5.8403389,-2.9780332,-4.9217836,-2.0476334,-3.729795,-2.2344111,-4.1463601,-3.067135,-4.0314277,-3.2548394,-3.593142,-2.9323752,-2.8666864,-3.9894574,-4.1062138,-3.884085,-4.166081,-3.6636682,-3.6340987,-2.6842569
2004-01-12,-6.2499389,-3.033142,-4.2191838,-4.3958965,-5.1630113,-2.8695839,-4.1684095,-4.0620913,-3.1566359,-4.4212733,-5.7964735,-3.2241931,-4.8036689,-2.1907082,-3.691418,-1.8271125,-4.1168996,-3.0237142,-4.1187545,-3.6371607,-3.5990812,-2.9495605,-2.8524634,-4.1805227,-4.8432476,-4.02535,-4.0380619,-4.1003253,-3.6834114,-2.7121394
2004-01-13,-6.0032578,-2.8887226,-4.192667,-4.5824323,-5.2056959,-2.8301424,-4.0486688,-3.9733818,-3.1207889,-4.4355639,-5.8290836,-3.1908668,-4.6433005,-2.5684093,-2.7756249,-2.3551271,-4.0373761,-3.0036937,-4.2578673,-3.3820939,-3.6365188,-3.0027041,-2.8424897,-4.1753,-4.9194203,-4.4713724,-3.8668134,-4.1264816,-3.6304365,-2.8006978
2004-01-14,-6.3663952,-2.8023995,-4.1652906,-4.47216,-5.0833745,-2.7779837,-3.9141584,-3.9369841,-3.2282059,-4.2637121,-5.0820053,-3.4521965,-4.8523753,-2.4918531,-3.4398615,-1.8304018,-4.0745502,-2.9600664,-4.1903524,-3.3154951,-3.6059552,-3.0640251,-2.8359239,-4.1315573,-4.8754123,-4.3494179,-3.7061735,-3.9566175,-3.5883748,-2.6949905
2004-01-15,-6.0393533,-3.2184377,-4.3698753,-4.4007709,-5.0893048,-2.7796191,-3.7383512,-3.926106,-3.2379743,-4.3833321,-5.0373618,-3.3232005,-4.5803063,-2.4349579,-3.3885691,-2.3085037,-4.0981882,-2.9482693,-4.191627,-3.4049636,-3.5725941,-2.9539319,-2.7932925,-4.4579356,-4.7886027,-4.2425809,-3.9689887,-3.8248233,-3.5595882,-2.6611108
2004-01-16,-7.6808533,-3.4366771,-4.2935257,-4.2879883,-5.0032132,-2.8240095,-3.692455,-3.8228554,-3.1299287,-4.3267856,-5.0418029,-4.4748806,-4.5196339,-2.3550259,-3.3754455,-2.2402385,-4.0137411,-2.9202607,-4.1507313,-3.2658625,-3.5492403,-2.936727,-2.7889262,-4.3808079,-4.6901334,-4.1582966,-3.783781,-3.6690552,-3.5248649,-2.6218035
2004-01-20,-7.2566917,-3.1628551,-4.5120053,-4.2295509,-7.0066753,-2.7755441,-3.6558899,-3.876379,-4.1333018,-4.3485275,-4.9328484,-4.3577904,-4.4024797,-3.0314947,-3.3436082,-2.1911138,-3.9477281,-2.9553842,-4.2403838,-3.2699071,-3.5217009,-2.8606939,-2.7776336,-4.5246705,-4.6199307,-4.1962678,-3.624968,-3.5272837,-3.4784839,-2.5115418
2004-01-21,-6.8283672,-3.0805589,-4.64193,-4.4635653,-6.7638214,-2.8375967,-3.635508,-3.8137541,-4.0591831,-4.3001582,-5.7555404,-4.4293542,-4.5101098,-3.3120459,-3.3190738,-2.146344,-3.8621725,-5.4748059,-4.2250383,-3.2861358,-3.5190686,-2.935467,-2.7632253,-4.8118945,-4.6454656,-4.2980949,-3.4746482,-3.4268022,-3.476283,-2.5288541
2004-01-22,-6.4720748,-2.9798443,-4.5239454,-4.4250905,-6.5506832,-2.8171185,-3.8435264,-3.7104433,-4.0577471,-4.3504371,-4.7971627,-4.3199996,-4.3309868,-3.4515809,-3.7522723,-2.1063485,-3.9361994,-4.2053876,-4.2133395,-3.252829,-3.5105465,-3.662073,-2.7464658,-4.6639857,-4.6651181,-4.2503942,-3.339588,-3.3190336,-3.4624995,-2.6078724
2004-01-23,-6.4043503,-3.1615927,-4.6111962,-4.3134992,-6.4055575,-2.7721154,-3.6538149,-3.8788411,-4.0146616,-4.3165089,-4.692061,-4.0085978,-4.4576089,-3.3343026,-3.6251318,-2.1771668,-3.8071964,-4.7638695,-4.1972567,-3.2760843,-3.5535848,-3.6771213,-2.7239914,-4.5632693,-4.5719954,-4.1920077,-4.1732745,-3.3386489,-3.4210097,-2.5458763
2004-01-26,-6.2171056,-2.8727645,-4.87756,-4.197664,-6.6765835,-2.7277351,-3.7062929,-4.0739555,-3.9809403,-4.2722495,-4.5891701,-3.9467354,-4.2998035,-3.1808858,-3.6042037,-1.7841892,-3.7332547,-4.0030352,-4.1843456,-3.4160611,-3.5270645,-3.5215045,-2.7503741,-4.5250243,-4.4803635,-4.1063345,-4.2078011,-3.2203574,-3.5237535,-2.4940423
2004-01-27,-6.1778556,-3.1339754,-4.7803165,-4.1428108,-6.6993863,-2.7084573,-3.7183791,-3.9982819,-4.1263678,-4.2187573,-4.7463176,-4.0569492,-4.4290094,-3.1080233,-3.7118474,-2.3109915,-3.6659611,-3.9097655,-4.2385541,-3.4277631,-3.5056752,-3.6555229,-2.8249173,-4.4526633,-4.393393,-4.0691244,-4.0059054,-3.1351373,-3.4900795,-2.5505617
2004-01-28,-5.8745593,-3.1229275,-4.7148402,-4.7460147,-6.6727114,-2.662868,-3.5111371,-4.0786094,-4.0906638,-4.2402637,-5.6824972,-3.9613411,-4.704506,-2.9922688,-3.6040931,-2.2761089,-3.616723,-3.8242644,-4.1539096,-3.6313807,-3.4950369,-3.7089763,-2.7867699,-4.3830006,-4.5836304,-4.0942063,-3.874062,-3.3155305,-3.449548,-2.5627316
2004-01-29,-5.7425313,-3.2411598,-4.6625093,-5.0243029,-6.7781482,-2.6869525,-3.4948532,-4.0891598,-4.0745319,-4.5014919,-5.3189489,-3.9551149,-4.6028036,-2.8676282,-3.8932703,-2.3984555,-3.7603387,-3.9859324,-4.219554,-3.8178886,-3.5609481,-3.6254732,-2.8186504,-4.2717477,-4.5537859,-4.098727,-3.6998536,-3.2769407,-3.5890367,-2.5565627
2004-01-30,-5.7462884,-3.7355257,-4.6809706,-5.2552213,-6.9971143,-2.6557069,-3.3987317,-4.4644168,-4.0209374,-4.5820727,-5.2186712,-3.7407547,-4.6303154,-2.9172412,-3.8310235,-2.3456941,-3.9375272,-3.9084157,-4.2083609,-3.7232839,-3.5345017,-3.8794877,-3.0070764,-4.2494949,-4.4743838,-4.4694129,-3.9271774,-3.1302572,-3.7188593,-2.7085706
2004-02-02,-5.5166007,-3.7492616,-4.6515925,-5.0578812,-6.7780397,-2.6779309,-3.4596368,-4.6927726,-3.9999073,-4.5291953,-6.1313772,-3.7298895,-4.5859334,-2.8888028,-3.6885844,-2.3516781,-3.8897158,-3.8281357,-4.2095623,-3.7453816,-3.5972042,-3.7067532,-3.0037077,-4.1684664,-4.4079794,-4.3931495,-3.7471953,-3.1500696,-3.707869,-2.8261336
2004-02-03,-5.2757199,-3.6219925,-4.6960494,-4.9279354,-6.6020107,-2.6368403,-3.4971675,-4.5693873,-3.9330628,-4.479263,-5.3530565,-3.5415006,-4.4611839,-2.7713551,-3.5752046,-2.3492679,-3.8397623,-3.8178689,-4.204955,-3.6327395,-3.5125713,-3.8656957,-2.9783903,-3.0766304,-4.7258885,-4.438452,-3.7655007,-3.2959691,-3.7265434,-2.797407
2004-02-04,-5.1709203,-3.483508,-4.6477919,-4.7228126,-6.3556929,-2.599495,-3.5686925,-4.7165272,-3.9270219,-4.438366,-5.2270495,-3.420451,-5.0349032,-2.68517,-3.4882921,-2.3023765,-3.7806111,-3.7961019,-4.1841662,-3.5378254,-3.4777891,-3.7411146,-2.9471976,-2.9924599,-4.7220302,-4.3121151,-3.590322,-3.0926368,-3.6817523,-2.6800864
2004-02-05,-5.3465953,-3.5480659,-4.5945677,-4.6816061,-8.04924,-2.5974335,-3.4507071,-4.561704,-3.864538,-4.4180004,-6.0491218,-3.480596,-5.8894661,-2.7026262,-3.4315376,-2.2491636,-3.7434466,-3.666195,-4.1727947,-3.5260335,-3.4513693,-3.7385375,-2.9655387,-3.3864333,-4.7357129,-4.4915777,-3.4344094,-3.3010633,-3.6411113,-2.5748594
2004-02-06,-5.6634869,-3.4346315,-4.6480189,-4.5373784,-7.8360677,-2.5553113,-3.5227244,-4.4133619,-3.8385538,-4.3709933,-6.0649573,-3.5091242,-5.6629824,-2.5968122,-3.3449832,-2.3710505,-3.7143675,-3.5523942,-4.1482346,-3.4308295,-3.4470437,-3.5822248,-2.9448486,-3.3162441,-4.6414486,-4.3450144,-3.5360747,-3.205792,-3.6756737,-2.518985
2004-02-09,-5.571585,-3.5665035,-4.5168149,-4.7832868,-8.6514492,-2.5257703,-3.4254593,-4.2978777,-3.8191725,-4.4802475,-5.1784338,-3.3874275,-5.8980397,-2.5527373,-3.64537,-2.4473901,-3.7462462,-3.4961284,-4.1347392,-3.3563145,-3.4192069,-3.5331387,-2.9182931,-3.1733041,-4.5930283,-4.3101104,-3.4228466,-3.1889407,-3.8181942,-2.406222
2004-02-10,-5.3211901,-3.4489612,-4.4667316,-4.6720439,-8.2027968,-2.4893778,-3.3436017,-4.3253952,-3.7924974,-4.4342981,-5.0595889,-3.0898325,-5.7004708,-2.4593244,-3.5394257,-3.0238306,-3.7156789,-3.3891723,-4.1338412,-3.3202043,-3.4073749,-3.6718236,-2.885175,-3.07831,-4.5701225,-4.2401347,-3.2821613,-2.963562,-3.7616535,-2.3833366
2004-02-11,-5.2292456,-3.3953106,-3.5217602,-4.629988,-7.7847665,-2.4936299,-3.3639852,-4.3245634,-3.3701826,-4.3823665,-5.0521317,-3.0198092,-5.4792812,-2.4065765,-3.4012931,-2.9325207,-3.6566668,-3.6770639,-4.1241719,-3.3001771,-3.3971715,-3.5105012,-2.8583662,-3.0235671,-4.5173407,-4.1472584,-3.1743993,-3.076617,-3.6862823,-2.3479615
2004-02-12,-5.596694,-3.473915,-4.4494016,-4.915526,-7.6610122,-2.5316463,-4.0293888,-10.6519374,-3.840043,-4.4682434,-4.9781684,-3.100016,-5.3566543,-2.3369587,-3.6181881,-2.2354692,-3.6312793,-3.5343959,-4.1089021,-3.3126795,-3.427527,-3.367958,-2.8570982,-2.9311134,-4.429607,-4.0659523,-3.1709241,-3.1687625,-3.6357402,-2.7908403
2004-02-13,-5.3840048,-3.3745363,-3.4493475,-4.7291,-7.3609832,-2.1513673,-3.9938687,-9.977354,-3.3925719,-4.4328083,-5.1891382,-3.066402,-5.2025332,-2.2649986,-3.5187504,-2.8430262,-3.6433774,-3.4405253,-4.0992671,-3.1806359,-3.4672039,-3.3408487,-2.4599621,-2.9242975,-4.3917147,-4.0501325,-3.0605106,-3.2135727,-3.5806115,-2.6272128
2004-02-17,-5.9179975,-3.1290689,-4.2731879,-4.7039211,-7.0342774,-2.2295228,-3.8601195,-9.7024491,-3.2924639,-4.4145847,-5.0849913,-2.978278,-5.3681641,-2.2620124,-3.4462869,-2.7859878,-3.5810553,-3.5651326,-3.8772563,-3.2757833,-3.437369,-3.2793926,-2.4171491,-2.911727,-4.4639102,-3.9935681,-2.9815624,-3.1326967,-3.5827243,-2.5507376
2004-02-18,-5.8152935,-3.1939978,-4.2015517,-4.8534597,-6.8541676,-2.2385185,-3.7262356,-9.0953595,-3.2560772,-4.3664677,-5.0327302,-2.9119638,-5.5925618,-2.2040157,-3.4667341,-2.6821196,-3.5812803,-3.4675633,-4.0649926,-3.3774573,-3.4321264,-3.2258722,-2.4571755,-2.8772563,-4.390638,-3.9379153,-3.0052146,-4.4341711,-3.6866991,-2.4826071
2004-02-19,-5.5544681,-3.1424702,-3.1183793,-4.7083979,-6.5094652,-2.2426353,-3.7150973,-8.5720585,-3.223871,-4.3638062,-4.9426077,-2.9584727,-5.1026632,-2.2701299,-3.4095187,-2.5882743,-3.5304787,-3.4178847,-4.0546896,-3.4202687,-3.4363446,-3.1678574,-2.3974019,-3.085787,-4.3952611,-3.8896454,-2.9060751,-4.5943987,-3.6370709,-2.495822
2004-02-20,-6.1608222,-3.0619814,-3.0355579,-4.5625684,-6.4196408,-2.1656735,-3.6846326,-8.139611,-3.142138,-3.7571878,-4.904643,-2.9199718,-5.2466557,-2.2443853,-3.3637259,-2.5317169,-3.4922184,-3.3566914,-4.042063,-3.3828799,-3.4101265,-3.0608323,-2.3768237,-2.997129,-4.3440837,-3.8511899,-2.9065324,-4.6527726,-3.7196866,-2.4094369
2004-02-23,-5.8741012,-3.0418137,-2.9801275,-4.6724849,-6.4622212,-2.4392774,-3.5110294,-7.7913203,-3.0474143,-3.627738,-5.0000274,-2.9203327,-5.042968,-2.2118711,-3.3228418,-2.4524085,-3.4434281,-3.2941044,-3.8428314,-3.3297905,-3.4286716,-2.9502183,-2.3183242,-2.9883463,-4.3097485,-3.820627,-2.8065742,-4.1467148,-3.7767703,-2.3571528
2004-02-24,-5.4138995,-2.9543548,-3.1798867,-4.5228589,-6.3498767,-2.6115063,-3.50207,-6.9027493,-3.3556664,-3.6120854,-4.9514144,-3.0591199,-5.4839727,-2.1788212,-3.2959269,-2.5431769,-3.5844422,-3.2732116,-3.830024,-3.3021991,-3.4604321,-2.8837433,-2.3730666,-3.7543913,-4.2406129,-3.8580791,-2.711456,-4.2547159,-3.7467911,-2.4932884
2004-02-25,-5.431841,-2.8925008,-3.1872413,-4.414992,-6.1482621,-2.3828581,-3.3259859,-6.8234533,-3.2546734,-3.7209524,-5.7761045,-3.0206175,-5.2763013,-2.6210433,-3.2368782,-2.5910826,-3.5283681,-3.3207156,-3.804426,-3.4613463,-3.6054414,-2.796864,-2.6670446,-4.0832032,-4.1507257,-3.8905699,-2.7131842,-4.5679545,-3.6827646,-2.4005878
