Date,AAPL,AXP,BA,CAT,CSCO,CVX,DD,DIS,GE,HD,HPQ,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,PFE,PG,RTX,T,TRV,UNH,VZ,WMT,XOM
2000-01-21,-9.350787002327719,-5.480035701015652,-5.167410902295846,-6.598957434805094,-5.876086476451889,-4.120869618947874,-4.923326919946642,-5.789459519989337,-4.199405851057365,-5.1715540569418295,-7.327672861391799,-5.947184998501986,-7.450700263557972,-4.007206923142644,-5.553150426089843,-4.638385528046161,-4.382914862150417,-4.633354308015567,-4.812673543937474,-5.416885969552616,-6.855879608110538,-5.676980131781598,-4.408793722824729,-5.014361363743151,-5.14265563053542,-5.342517407407288,-7.70732212712613,-4.780906071498137,-5.633479588305865,-4.156354051312623
2000-01-24,-8.703207014067756,-5.400392261783327,-5.074714613119014,-6.076697126417263,-6.040867335913703,-4.17088090956751,-4.998452478486894,-5.689908757523653,-4.12165036434538,-5.1373883735591015,-7.485088105510159,-6.06002170608523,-7.0966674776998255,-4.1676873007456425,-5.625128556337321,-4.689733160037054,-4.82486899335989,-4.0949902122644986,-4.648352604825418,-5.476046341128578,-6.793171294262993,-5.9994209530764655,-6.818254065826555,-5.005994002353976,-5.823747706194626,-5.704819966894175,-7.977322813098796,-5.269331526751304,-5.663480344145891,-4.063394784600474
2000-01-25,-9.057301481141888,-5.389186427516626,-5.28934383648383,-6.607155310559981,-6.685993024999027,-4.079325448750859,-5.097435018269702,-5.536125137498138,-4.768128703345573,-5.440327353438078,-7.334994570980344,-5.913766801838003,-6.968556178337265,-5.763973829447261,-5.553077263759728,-4.934059323558922,-4.92825570381952,-4.304504085051534,-4.969611727730265,-5.521483072350953,-6.8243498529526585,-5.72744171393227,-4.377385578465453,-4.883295924554447,-5.333981898743473,-5.430220914230494,-8.249866757131514,-4.799376346319375,-6.328328048878421,-3.991435927391036
2000-01-26,-9.234915524997895,-5.900131493335512,-5.301577339884165,-6.495188411257834,-6.079058395687938,-4.076887542096768,-5.1314276428972345,-8.8327746242036,-4.101753898840412,-5.440996945727656,-7.33263267039157,-6.0271946958700555,-7.119513784484551,-4.224499110616891,-5.700634877090069,-4.699995103641352,-4.428322531280952,-4.1797739939766005,-4.679515047710217,-5.4007779519729855,-6.795874551829104,-5.641527217256457,-5.469463728153173,-5.775262282409233,-5.902690183639762,-5.491922528513436,-7.58197530659895,-5.004356952009592,-5.893142824142978,-3.961597226325464
2000-01-27,-8.757984415786158,-5.429775237898301,-5.0476291905908734,-6.3555167662596315,-6.435814118488821,-4.102445256134713,-4.762904616400782,-5.862622940490811,-4.275303829416651,-5.267866400352528,-7.570169830439436,-6.029203431871745,-7.560358203666076,-4.267960951013644,-6.252669920476976,-5.281754548075402,-7.704454766233551,-5.114227211433794,-4.896114902478022,-5.692109945842199,-6.711113914859042,-5.579692457049055,-4.784890247841189,-4.897745495774227,-5.206947384898077,-5.63388126444111,-7.582902674724752,-4.8060370735089935,-5.706832656477293,-3.976134181068852
2000-01-28,-8.693732021259565,-5.519742793588732,-5.2084307576979665,-6.145521089124865,-5.897378142782202,-4.6954482648971005,-4.849255593486952,-5.75407540857908,-4.088183692332579,-5.180228432103735,-7.27779806708807,-6.141050399803276,-7.036524729980067,-4.6236616354283555,-5.813089765581956,-5.770252730025328,-5.545677925550366,-4.140992812928297,-4.765609097482472,-5.362144885808429,-7.171732458970877,-5.59622964008136,-4.852645715524867,-5.24601712031963,-5.4015550506722985,-6.312006520897126,-7.593831105210895,-4.774972710286618,-6.277525958410778,-4.340631495805746
2000-01-31,-9.842707009830377,-5.6684902219647695,-5.048265878069012,-6.28760921373165,-6.077921431812166,-4.281277764611633,-5.2102754488402185,-5.731533279926568,-5.256581776848659,-5.77114267096699,-7.222838403717945,-6.007481280545356,-7.40720357070562,-5.013014299224636,-6.333827066910509,-5.377368259149034,-4.916791511130268,-4.829998223871151,-4.965379129865785,-5.33928449983523,-6.6750856327757555,-5.682387578591233,-4.941703767298034,-5.868761638928843,-5.216878672787273,-5.475977701601639,-7.730979714702373,-4.790134871422044,-7.023875493236055,-4.271430790063815
2000-02-01,-8.824447943564676,-5.909110732908175,-4.911003554455713,-6.304690216613827,-6.650352141151436,-4.174312572872902,-4.8454582084823565,-5.744747110561986,-4.165990233091145,-5.2380080194649965,-7.222775053566934,-5.936069480267766,-7.597948150435408,-4.311876924380252,-6.357992689821369,-4.781637475328377,-4.8153507626384515,-4.2622566096533925,-4.965578180028248,-5.335698372108839,-6.866787493139536,-5.807686388466704,-4.498191731320476,-5.029591411788287,-7.35037685123292,-5.3848029843206975,-7.5604173005597675,-6.36710142480331,-5.783343632659026,-4.92630544761919
2000-02-02,-8.932538160613579,-5.6453719390901815,-5.007706105129039,-6.222170841392619,-7.274349709683615,-4.118348113784982,-5.052480429425876,-5.722556855599519,-4.2360343493901995,-7.392388190139863,-7.317371363566586,-6.025140529931316,-7.105171838169318,-4.270114734545578,-6.06186141681813,-4.80262053507525,-4.864986926736212,-4.17558561234023,-4.878193151828426,-6.058398285680493,-6.814059705596408,-5.730368093362115,-4.567560958908693,-5.042604354668348,-5.396986238570077,-5.628772105234218,-7.703037578265335,-5.375886301552837,-7.055597933552931,-4.0440861624559865
2000-02-03,-8.733862414852826,-5.70584174610873,-5.040643019937017,-6.113984772014843,-6.261558480354726,-4.111889088069559,-5.3273250717927985,-6.0247980766875795,-4.224275266107456,-5.401299688398056,-7.616654170488781,-6.183862379344332,-7.001362305390793,-4.205830492999907,-5.75398780240567,-5.070808334576061,-5.0677213968085955,-4.278437843580309,-4.693145494509029,-5.472742738906621,-6.709298517221403,-5.815022060275703,-4.4835557004320234,-4.970583204850855,-5.3579477050513535,-6.12868105875142,-7.699820463209738,-4.885174040535243,-5.849535695883422,-4.045263903255491
2000-02-04,-9.062599840984275,-5.481085456159301,-5.150807744869213,-6.288783008888384,-6.27665502783182,-4.149966046907639,-4.786717859745588,-5.784098233306509,-4.7034269367897865,-5.279621649835709,-7.355601431292895,-6.200337566706463,-7.335046639816479,-4.428415888604825,-5.669442478511833,-4.90529559671369,-4.816740927487403,-4.181895321507783,-4.717157569008148,-5.5623998581425855,-6.638063650580624,-5.634502526583528,-4.475855819116976,-5.016922187939921,-5.3982844130921075,-6.05013801488429,-7.569719997307619,-4.95446416892187,-5.838828418144684,-4.145247524750494
2000-02-07,-9.074065042898681,-5.484002542471031,-4.960588734303744,-6.104382846140042,-6.117320502440013,-4.56882543575325,-5.001163038441769,-5.714657936058484,-4.278473555260414,-5.296293552277424,-7.548618666223391,-5.972062417086331,-6.928815079355512,-4.281318580663161,-5.729722472860079,-4.883071450219458,-4.7520336096188025,-4.482786082366828,-4.763992940827607,-5.56291105278279,-6.779362609268393,-5.566429822257789,-4.827860117916447,-5.244545491476039,-5.351544858385604,-5.452460754488685,-7.641928122498014,-4.881233050115518,-6.183588453251887,-4.16762669235947
