dates,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
2004-05-17,-4.295724336,-3.608136741,-4.428991974,-5.876028665,-7.168070789,-3.305222728,-5.258510483,-4.858896647,-3.734662993,-3.861702393,-6.568480419,-3.471134093,-7.250216039,-2.658129583,-4.891076488,-2.623460164,-4.137783097,-3.257552672,-4.530368803,-3.860553529,-3.146152604,-3.112428212,-2.409316405,-6.385710169,-3.725048215,-4.472279497,-4.06763223,-2.369019095,-3.674981887,-3.540640587
2004-05-18,-4.787161672,-3.546998019,-4.723397311,-6.092183535,-7.434748846,-3.430482678,-5.67821251,-5.246991364,-3.814354125,-4.130847406,-6.630713462,-3.609666391,-7.015883375,-2.566824402,-4.890906404,-2.595521222,-4.237064765,-3.251305242,-4.442789209,-3.996920499,-3.142869758,-3.045395963,-2.418243124,-6.734239341,-3.742758527,-4.456395634,-3.769017848,-2.596778814,-3.697541236,-3.450059507
2004-05-19,-5.00608791,-3.447001382,-4.551116068,-5.979310563,-7.085416545,-3.63684616,-5.392789306,-4.945310605,-3.702400222,-4.223340897,-6.481457319,-3.496288796,-6.272350786,-2.500354087,-4.719578082,-2.550804515,-4.095187401,-3.166205148,-4.363889791,-3.930880221,-3.139590338,-2.951833211,-2.487520682,-6.645664769,-3.704622465,-4.395278411,-3.587661464,-2.519814512,-3.611450802,-3.43560417
2004-05-20,-5.66189913,-3.419343986,-4.452623863,-5.871157889,-6.761734838,-3.561051999,-4.885111582,-4.698428312,-3.767666131,-4.649097419,-6.535144922,-3.388152681,-6.478250406,-2.5850593,-4.539292249,-2.747027721,-3.909126726,-3.250798766,-4.435356683,-3.942018215,-3.136314341,-3.059052221,-2.710202594,-6.685651608,-3.710001129,-4.382798255,-3.373960643,-2.44549439,-3.654846268,-3.34351245
2004-05-21,-5.35892802,-3.326107214,-4.509870658,-5.942930971,-6.461722593,-3.517688546,-4.933021088,-4.258693596,-3.664352504,-4.298996949,-6.303573726,-3.285016037,-5.295680228,-2.507861396,-4.372418047,-2.697851362,-4.133024867,-3.16881846,-4.348122022,-3.860149198,-3.133041763,-3.108135769,-2.565745687,-6.808237537,-3.659729745,-4.358129573,-3.464899347,-2.525077669,-3.571139237,-3.24501045
2004-05-24,-5.45430289,-3.237810558,-4.438313664,-5.836273805,-6.183558346,-3.384139237,-4.789396226,-4.75258458,-3.562182713,-4.159720042,-5.993078,-3.246390137,-5.340098026,-2.437655102,-4.217719237,-2.690596873,-4.011304878,-3.094461259,-4.266956494,-3.7903564,-3.129772601,-3.047713449,-2.31656082,-6.634111312,-3.575999524,-4.408360284,-3.410804067,-2.450576769,-3.48951739,-3.167555688
2004-05-25,-5.178814874,-3.154194706,-4.726406124,-5.734118421,-5.925566581,-3.270529057,-4.600370986,-4.951080195,-3.466659673,-3.958610062,-5.889040079,-3.149809253,-5.600319416,-2.701051866,-4.032531629,-2.660033442,-3.927834428,-3.050891603,-4.311070463,-3.750098339,-3.126506852,-3.159945434,-2.584741377,-6.086995863,-3.559314177,-4.367901996,-3.328142192,-2.600050531,-3.442886001,-3.085123169
2004-05-26,-6.18643162,-3.075013845,-4.545293183,-5.636324597,-5.686206505,-3.196248244,-4.486394521,-5.154611598,-3.377337537,-3.951007153,-5.777831377,-3.057696785,-5.055835107,-2.673768134,-4.056001338,-2.63408299,-3.793479337,-3.021370809,-4.276955279,-3.712490681,-3.123244511,-3.114756723,-2.475207051,-5.629881755,-3.543381678,-4.355777771,-3.211212778,-2.52297375,-3.365809085,-3.142766136
2004-05-27,-5.546802569,-3.070305183,-4.355811427,-5.542754267,-5.464059239,-3.20453825,-4.29561724,-4.835018142,-3.29380124,-3.782581379,-5.644540646,-3.036094523,-5.642684476,-2.57094692,-3.882299223,-2.596205979,-3.761530112,-2.951359581,-4.197986763,-3.643492748,-3.119985576,-3.039367489,-2.507055503,-6.111253639,-3.887350182,-4.316448023,-3.377715055,-2.985870735,-3.347830674,-3.072428673
2004-05-28,-5.596808645,-2.995576168,-4.767992367,-5.453271487,-5.257820025,-3.250670091,-4.302447883,-4.436691372,-3.21566463,-3.712556803,-5.626399497,-2.949242495,-4.300025663,-2.495257583,-3.750341001,-2.653177292,-3.811687958,-2.926833234,-4.162527849,-3.579979689,-3.116730042,-3.125322059,-2.360824166,-5.651574455,-3.858415058,-4.279195463,-3.702645767,-2.895515907,-3.274129863,-3.005294732
2004-06-01,-4.991609005,-3.039993004,-4.665731735,-5.367742405,-5.337352779,-3.134987615,-4.009951645,-4.648521615,-3.253338068,-3.522621851,-5.379233302,-2.866409558,-5.219005151,-2.443079634,-3.630086597,-2.589123466,-3.691448472,-2.881493761,-4.133357221,-3.520307353,-3.113477906,-3.022929277,-2.634746912,-5.158037594,-3.838986711,-4.249188735,-3.672757674,-3.083485654,-3.261861635,-2.938632398
2004-06-02,-4.208213181,-2.988167143,-4.455340055,-5.286035255,-5.392220064,-3.047443058,-4.057742383,-4.735327941,-3.232948736,-3.489142693,-5.300672815,-2.902767336,-5.691950921,-2.357791806,-3.488848803,-2.571959875,-3.55050441,-2.823208019,-4.151847773,-3.495927802,-3.110229164,-2.959105412,-2.458195033,-5.041166592,-3.750635648,-4.244920792,-3.43544094,-2.989766111,-3.266838093,-2.897668377
2004-06-03,-5.033687013,-2.91779925,-4.556586831,-5.20802035,-5.191110593,-2.942211634,-4.015854623,-4.990963999,-3.158738351,-3.372388816,-5.118576199,-2.851124239,-5.007055488,-2.303582304,-3.467885243,-2.591368415,-3.406778396,-2.797727496,-4.312351365,-3.440649891,-3.106983814,-2.968483301,-2.216174684,-4.665087775,-3.681012107,-4.309616738,-3.271473735,-2.899277005,-3.196019371,-2.830473347
2004-06-04,-5.432054078,-2.903766114,-4.679793608,-5.246100359,-5.114875547,-2.914962515,-4.882418635,-5.436289259,-3.165341834,-3.484254637,-5.282319269,-2.938287496,-5.766240407,-2.249166895,-3.546821967,-2.562181226,-3.299132513,-2.869625174,-4.241419661,-3.524415772,-3.103741851,-2.92187357,-2.510574706,-4.693216676,-3.66867547,-4.27723642,-3.160860645,-2.937771227,-3.127725047,-2.797514716
