Date,AAPL,AXP,BA,CAT,CSCO,CVX,DD,DIS,GE,HD,HPQ,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,PFE,PG,RTX,T,TRV,UNH,VZ,WMT,XOM
2000-01-25,-8.542819232956969,-5.387464588750085,-5.05849122657691,-6.28704118250111,-5.7873466928950466,-4.144545081188647,-4.720769336213458,-5.617141091249331,-4.112356810358485,-5.098621364587022,-7.386979409803426,-5.9757751990889005,-7.009318742732488,-4.214918620224704,-5.728024951762855,-4.760124371431875,-4.540480361314099,-4.133742615264688,-4.807624142347642,-5.438359882474865,-6.874029144128289,-5.858643045420666,-4.436821641096591,-4.985782250020612,-5.424517538902538,-5.446418046013848,-7.740290919010279,-4.919581955569304,-5.686629704145664,-4.015321367685462
2000-01-26,-8.55711589870106,-5.4037554456335535,-5.053894092809951,-6.324951059709763,-5.766101516036507,-4.139215256408128,-4.764891187685616,-5.834107088199922,-4.1108728227811735,-5.133648589938857,-7.391833567783758,-5.992269845422464,-7.006801643454425,-4.2170603038863455,-5.730207437956428,-4.758996481181378,-4.536315329862071,-4.145113853398903,-4.800329207844441,-5.4304788293368516,-6.887958757386126,-5.835849299366952,-4.5360070648699935,-5.070644426647047,-5.491031581754165,-5.466193106579376,-7.7341114765098995,-4.9060973252077265,-5.68884536546519,-4.016424437536505
2000-01-27,-8.57355296178989,-5.401253376963266,-5.052246911232754,-6.304728585501083,-5.826235835155263,-4.131054329369132,-4.768930386705288,-5.843768797130508,-4.1139597934515235,-5.135924093436616,-7.400969817696509,-6.00803537721983,-7.0698201561934795,-4.237611154404723,-5.738158759130835,-4.820378273114239,-4.848362381304547,-4.186629989349214,-4.797806816528527,-5.469369279357699,-6.847875544540077,-5.837620825221735,-4.532898258783962,-5.068628632335302,-5.490597997915676,-5.4716482143387,-7.737080314567053,-4.913980378913944,-5.6887880814018255,-4.012926049110962
2000-01-28,-8.570967247384893,-5.381216474847776,-5.060953577621763,-6.311524735194649,-5.82780160968173,-4.181452958025553,-4.777482873825219,-5.842258118624382,-4.0837414974914505,-5.112201380587247,-7.392939312701938,-6.019449224378388,-7.049733278145759,-4.272069928193371,-5.741039377179622,-4.901564477754563,-4.888678716658057,-4.181680140323478,-4.798332494741011,-5.465061645106196,-6.8789901184214175,-5.83654911091082,-4.543985184788873,-5.104360023043763,-5.48825950686683,-5.533373317817266,-7.7229601199284525,-4.907368829849802,-5.736050334720539,-4.04456602959203
2000-01-31,-8.640984884309047,-5.404356169560819,-5.0686451443240035,-6.326450091967867,-5.832130443223537,-4.20147495153581,-4.822156513802358,-5.842901435527896,-4.189119383765864,-5.151666609830655,-7.310786868297838,-6.019850300436922,-7.077330534942927,-4.306541022028226,-5.809927975861363,-4.96035691685748,-4.908245370543437,-4.233920768422441,-4.803962098909263,-5.435390779664811,-6.870475306231544,-5.836531854960997,-4.5679086102744195,-5.188429196860879,-5.479713353030096,-5.536475602974579,-7.741036290341011,-4.9159507129532285,-5.850381129720585,-4.06394005224453
2000-02-01,-8.640717308316221,-5.419154873242679,-4.986769021627578,-6.344718914934208,-5.847710564079154,-4.201131029857886,-4.812160486875443,-5.8525392540050705,-4.191160759848775,-5.151822802667681,-7.316260517820715,-6.012866547276709,-7.0938843743622355,-4.307095287291133,-5.830731785627471,-4.951425017197207,-4.900719324359773,-4.218593632733664,-4.809739071333204,-5.434774005107449,-6.890585215958077,-5.842752469303957,-4.567425134921235,-5.188758897972139,-5.597340265536518,-5.53607524899761,-7.739804279854252,-5.000425549875115,-5.853761459148034,-4.101608804342882
2000-02-02,-8.600372678887194,-5.418151764650371,-4.995047428193735,-6.34313312391874,-5.8257716962570445,-4.205307699782616,-4.819423474424666,-5.847173643694317,-4.158995372745163,-5.260890214043795,-7.291964795878409,-5.995282245801072,-7.00251997404854,-4.315078200968769,-5.827663751347634,-4.939683554093085,-4.9133505875890995,-4.212462375184778,-4.832266700100338,-5.397859588908011,-6.869998445612031,-5.832528598600714,-4.571230421099778,-5.187821867268018,-5.595847541488531,-5.559788867712454,-7.720465063335456,-5.047007833585652,-5.889740184619042,-4.0951731639521345
2000-02-03,-8.5677812045791,-5.428952345581358,-4.994818357866204,-6.32205740541216,-5.817239774119611,-4.203721641486639,-4.867857838673741,-5.847783943997149,-4.149274750292837,-5.245239187290217,-7.248012986899524,-5.981525513198685,-6.9965307370236545,-4.314054952426243,-5.8245649728704505,-4.950281273692701,-4.9440671361663275,-4.225285732890607,-4.8288267354638075,-5.417458261386829,-6.86734689283526,-5.854355343254961,-4.5351442921185665,-5.1866381963549015,-5.596026937173581,-5.630338099307121,-7.708251935331575,-5.024944453715363,-5.894670934563504,-4.086607330100013
2000-02-04,-8.570687226297363,-5.426541435243984,-4.999664806952694,-6.344512642749949,-5.822721458495684,-4.196478811718569,-4.862387233431289,-5.841965682698153,-4.1652847239712605,-5.243427451685379,-7.245789099564885,-5.987037271548088,-7.000684604951812,-4.33881239521544,-5.767488584317594,-4.961626490163189,-4.955402912155418,-4.2095749258573605,-4.8347165920363935,-5.413931999335315,-6.850638819109008,-5.861424229233877,-4.540787060406953,-5.14662541737091,-5.604881441444616,-5.688403504184072,-7.7022194621828906,-5.037486132164786,-5.897391770908115,-4.102783107868201
2000-02-07,-8.562010306491818,-5.42409984565978,-4.974400290100183,-6.3339380675748895,-5.7249153998539075,-4.218390589511536,-4.880665100505589,-5.829792791230997,-4.150065228666512,-5.21929606302431,-7.2375571141655515,-5.9724346920067,-6.933951559958767,-4.3372111057563325,-5.769476545307605,-4.963451982293618,-4.950102154392202,-4.229490063435382,-4.813443327296923,-5.382935295859363,-6.868146871455934,-5.799701496939775,-4.57764427697291,-5.177611879611731,-5.606087091980156,-5.6662266818286176,-7.6287033460548,-5.030900722110888,-5.890952659141379,-4.11521170362547
