dates,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
2011-07-08,-5.471075344,-2.910073532,-2.554943016,-3.400030548,-4.969114732,-2.705602398,-3.035078002,-2.951046396,-2.776536799,-3.034074815,-3.739067308,-2.333595125,-4.241502619,-1.840074578,-3.568357532,-1.985090506,-2.05967966,-2.622641406,-3.302433041,-3.68622895,-2.737152007,-3.239331508,-2.174690674,-2.433209615,-2.380108947,-2.962286787,-3.466306252,-2.341627781,-2.350417888,-2.908525911
2011-07-11,-5.464332496,-3.013625415,-2.871990567,-3.599347296,-4.953829381,-2.708089127,-3.33882276,-2.793509437,-2.951372165,-3.112752868,-3.594086296,-2.237185055,-4.167580701,-1.934781033,-3.729778053,-1.929757243,-2.085494747,-2.622632781,-3.362922578,-3.563977693,-2.82790547,-3.228438619,-2.136746207,-2.632586753,-2.344700421,-2.931941181,-3.752254395,-2.27502087,-2.347801982,-2.804617668
2011-07-12,-5.651352196,-3.336303561,-3.376534987,-3.913691802,-4.941478643,-2.835036369,-3.897877474,-3.328228574,-3.180251968,-3.106177122,-4.265284664,-2.386230225,-4.136304236,-1.985030344,-4.563923822,-2.029455798,-2.075015259,-2.622624185,-3.643841555,-3.588836051,-3.627525825,-3.266012439,-2.131240775,-2.860967337,-2.444120798,-2.961315471,-4.411337701,-2.326824729,-2.345219372,-2.789656354
2011-07-13,-5.575938907,-3.215375909,-3.754546623,-4.068540009,-4.92613913,-2.787154431,-4.289162684,-3.18639865,-3.250924198,-3.096970167,-4.056330438,-2.413474414,-4.169492248,-1.998356065,-4.330495201,-2.021610854,-2.082895959,-2.622615617,-3.484498654,-3.396331831,-3.329858049,-3.220233257,-2.122052927,-2.858084847,-2.393971048,-2.886646383,-4.040477888,-2.262235875,-2.342692992,-2.700200632
2011-07-14,-5.530351756,-3.249672435,-3.45468092,-3.910565969,-4.910957066,-2.743617301,-4.112204474,-3.039984496,-3.139993987,-3.037405108,-3.871514301,-2.311267674,-4.057697739,-1.941505787,-4.12116693,-1.967129652,-2.044980423,-2.622607079,-3.469135869,-3.239768137,-3.100225978,-3.127712901,-2.08241137,-2.767473257,-2.346126022,-2.817579311,-3.724474329,-2.222432799,-2.340208775,-2.640943912
2011-07-15,-5.501385774,-3.362381435,-3.694525623,-4.039459448,-4.896163681,-2.719515488,-3.968167849,-2.821371711,-3.006991095,-3.006882625,-3.972803411,-2.226880403,-4.023528583,-1.895202183,-4.001312664,-2.005975938,-2.062755731,-2.622598569,-3.417389905,-3.173371112,-2.968170276,-3.132712529,-2.04997861,-2.704368786,-2.377391984,-3.011236754,-3.488648454,-2.176507424,-2.337723224,-2.591404243
2011-07-18,-5.494140987,-3.239962171,-3.384351177,-3.885144523,-4.881285198,-2.68301351,-3.853683209,-3.024824789,-2.957114598,-2.954862967,-3.823013261,-2.196527382,-3.95449249,-1.913560758,-3.976248346,-1.968522566,-2.066164291,-2.622590088,-3.606981819,-3.274814108,-2.923038089,-3.209200107,-2.012750855,-2.61086603,-2.425588797,-2.932850118,-3.580894482,-2.138449375,-2.33526966,-2.559297845
2011-07-19,-5.499533625,-3.293614632,-3.861253527,-4.08734391,-4.866858691,-2.65048248,-4.056898811,-3.391356921,-2.911996978,-2.94659619,-3.723067451,-2.14842457,-3.879607878,-1.998880997,-3.828154974,-2.014430291,-2.034403341,-2.622581636,-3.779061538,-3.235120381,-3.235251525,-3.24064443,-2.027672153,-2.666888719,-2.424001444,-3.516435837,-3.399772575,-2.11286869,-2.332847576,-2.536070125
2011-07-20,-5.481891119,-3.175136347,-3.60276339,-3.927000964,-4.852282179,-2.621321372,-3.951980805,-3.280849973,-2.899517575,-2.89622042,-3.706001748,-2.698427861,-4.142003165,-2.072265751,-3.701914111,-2.219827035,-2.048389403,-2.622573212,-3.602248606,-3.828023512,-3.039281927,-3.181125804,-1.991194415,-2.604773999,-2.390826715,-3.401492667,-3.664541626,-2.127461467,-2.346434145,-2.535138525
2011-07-21,-5.49902565,-3.06350791,-3.419141377,-3.786781966,-4.837857019,-2.607928988,-3.831213625,-3.277155331,-2.847134041,-2.848977844,-3.839545442,-2.771587315,-4.047584457,-2.193298421,-3.585970748,-2.256207856,-2.006278889,-2.622564816,-3.551352222,-3.986101024,-2.939359238,-3.139537721,-2.039806523,-3.015004147,-2.357847926,-3.294714794,-3.387849099,-2.189671495,-2.343868974,-2.510419666
2011-07-22,-5.481158244,-2.958408986,-3.224156135,-3.664016261,-4.823582403,-2.583378911,-3.767310613,-3.279549172,-2.87905347,-2.804700488,-3.89838667,-2.656747908,-4.000718736,-2.101109373,-3.626440441,-2.214881987,-1.97614728,-2.62255645,-3.587942236,-3.680270328,-2.850807311,-3.074300568,-2.002920608,-2.885004225,-2.312700937,-3.195596767,-3.223329879,-2.180224775,-2.35216563,-2.625952206
2011-07-25,-5.475375698,-2.954130475,-3.199931874,-4.391155572,-4.809457519,-2.578844372,-3.692177175,-3.168062658,-2.836047492,-2.79875478,-3.8233885,-2.520234341,-4.035408541,-2.025481702,-3.480404861,-2.166789866,-2.139381704,-2.622548111,-3.470857912,-3.826224401,-2.818547289,-3.024103093,-2.009521558,-2.836992435,-2.270607129,-3.117204052,-3.08487602,-2.845875686,-2.349537074,-2.549030881
2011-07-26,-5.469714827,-3.002187055,-3.585104077,-4.19222824,-4.795952724,-2.614529215,-3.600138397,-3.076517622,-2.764636339,-2.757659614,-3.733278388,-2.607495514,-3.958471024,-2.150915691,-3.581672309,-2.212271708,-2.153972609,-2.622539799,-3.475984363,-3.907247986,-3.03059559,-3.177740632,-2.225557106,-2.768279994,-2.452910537,-3.38599362,-3.818158896,-2.908900132,-2.346932372,-2.587959016
2011-07-27,-5.465624315,-2.951589421,-3.866937996,-4.189652644,-4.782119838,-2.611835483,-3.521772054,-2.950049091,-3.074333421,-2.777984771,-3.64988537,-2.568012831,-3.89758711,-2.174561451,-3.512937669,-2.141253528,-2.118883331,-2.622531516,-3.412888067,-3.772438889,-3.081496973,-3.269383171,-2.219767308,-2.950608855,-2.40029159,-3.280322992,-3.913788137,-2.760634725,-2.344360846,-2.537191577
2011-07-28,-6.137921797,-3.624164052,-3.570131513,-4.653410477,-4.796742612,-2.863622344,-3.839272801,-3.690017344,-3.432228216,-3.140058289,-4.008422016,-2.668495345,-3.932668124,-2.414097537,-3.83731488,-2.198908135,-2.231967809,-2.622523261,-3.868559767,-4.141499219,-3.670094216,-3.469068865,-2.408707545,-3.73254798,-2.351360065,-3.331907858,-4.716629,-2.633731937,-2.341822145,-2.695274361
